game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300081,1610612739,CLE,Cleveland,Cavaliers,1-1,105,26,16,33,30,0,0,0,0
22300081,1610612760,OKC,Oklahoma City,Thunder,2-0,108,31,21,27,29,0,0,0,0
