game_id,game_status,game_status_text,game_code,home_team_id,visitor_team_id,season,game_date,period,game_clock,broadcaster
22300099,3,Final,20231029/SASLAC,1610612746,1610612759,2023,2023-10-29T00:00:00,4,     ,NBA TV
