game_id,game_status,game_status_text,game_code,home_team_id,visitor_team_id,season,game_date,period,game_clock,broadcaster
22300098,3,Final,20231029/PORPHI,1610612755,1610612757,2023,2023-10-29T00:00:00,4,     ,
