game_id,game_status,game_status_text,game_code,home_team_id,visitor_team_id,season,game_date,period,game_clock,broadcaster
22300085,3,Final,20231027/LACUTA,1610612762,1610612746,2023,2023-10-27T00:00:00,4,     ,
