game_id,game_status,game_status_text,game_code,home_team_id,visitor_team_id,season,game_date,period,game_clock,broadcaster
22300104,3,Final,20231030/MINATL,1610612737,1610612750,2023,2023-10-30T00:00:00,4,     ,
