game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300098,1610612755,PHI,Philadelphia,76ers,2-1,126,36,30,33,27,0,0,0,0
22300098,1610612757,POR,Portland,Trail Blazers,0-3,98,28,32,21,17,0,0,0,0
