game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
0022300102,1610612741,CHI,Chicago,Bulls,2-2,112,27,26,25,34,0,0,0,0
0022300102,1610612754,IND,Indiana,Pacers,2-1,105,30,25,28,22,0,0,0,0
