game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300090,1610612752,NYK,New York,Knicks,1-2,87,12,25,31,19,0,0,0,0
22300090,1610612740,NOP,New Orleans,Pelicans,2-0,96,26,29,22,19,0,0,0,0
