game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300086,1610612757,POR,Portland,Trail Blazers,0-2,97,26,29,25,17,0,0,0,0
22300086,1610612753,ORL,Orlando,Magic,2-0,102,31,32,19,20,0,0,0,0
