game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300082,1610612761,TOR,Toronto,Raptors,1-1,103,18,17,33,25,10,0,0,0
22300082,1610612741,CHI,Chicago,Bulls,1-1,104,24,18,23,28,11,0,0,0
