game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300083,1610612759,SAS,San Antonio,Spurs,1-1,126,25,27,24,35,15,0,0,0
22300083,1610612745,HOU,Houston,Rockets,0-2,122,23,29,31,28,11,0,0,0
