game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22300089,1610612763,MEM,Memphis,Grizzlies,0-3,106,22,24,34,26,0,0,0,0
22300089,1610612764,WAS,Washington,Wizards,1-1,113,25,37,30,21,0,0,0,0
