GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS
2023-12-16T00:00:00,2,0022300335,1610612755,PHI,Philadelphia,76ers,18-7,33,40,27,35,0,0,0,0,0,0,0,0,0,0,135
2023-12-16T00:00:00,2,0022300335,1610612766,CHA,Charlotte,Hornets,7-17,17,27,15,23,0,0,0,0,0,0,0,0,0,0,82
