GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS
2023-12-11T00:00:00,2,0022300293,1610612765,DET,Detroit,Pistons,2-21,36,25,32,30,0,0,0,0,0,0,0,0,0,0,123
2023-12-11T00:00:00,2,0022300293,1610612754,IND,Indiana,Pacers,13-8,33,33,32,33,0,0,0,0,0,0,0,0,0,0,131
