GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS
2023-12-14T00:00:00,3,0022300321,1610612750,MIN,Minnesota,Timberwolves,18-5,26,33,28,32,0,0,0,0,0,0,0,0,0,0,119
2023-12-14T00:00:00,3,0022300321,1610612742,DAL,Dallas,Mavericks,15-9,30,30,22,19,0,0,0,0,0,0,0,0,0,0,101
