GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS
2023-12-16T00:00:00,3,0022300336,1610612739,CLE,Cleveland,Cavaliers,14-12,41,29,22,35,0,0,0,0,0,0,0,0,0,0,127
2023-12-16T00:00:00,3,0022300336,1610612737,ATL,Atlanta,Hawks,10-15,28,24,29,38,0,0,0,0,0,0,0,0,0,0,119
