GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS
2023-12-06T00:00:00,8,0022301212,1610612745,HOU,Houston,Rockets,9-9,32,23,25,30,0,0,0,0,0,0,0,0,0,0,110
2023-12-06T00:00:00,8,0022301212,1610612760,OKC,Oklahoma City,Thunder,13-7,22,28,24,27,0,0,0,0,0,0,0,0,0,0,101
