GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS
2023-12-14T00:00:00,4,0022300322,1610612751,BKN,Brooklyn,Nets,13-11,22,17,28,34,0,0,0,0,0,0,0,0,0,0,101
2023-12-14T00:00:00,4,0022300322,1610612743,DEN,Denver,Nuggets,17-9,29,23,38,34,0,0,0,0,0,0,0,0,0,0,124
