GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS
2023-12-13T00:00:00,9,0022300318,1610612762,UTA,Utah,Jazz,8-16,22,30,37,28,0,0,0,0,0,0,0,0,0,0,117
2023-12-13T00:00:00,9,0022300318,1610612752,NYK,New York,Knicks,13-10,31,19,34,29,0,0,0,0,0,0,0,0,0,0,113
