GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS
2023-12-17T00:00:00,5,0022300348,1610612744,GSW,Golden State,Warriors,12-14,27,38,24,29,0,0,0,0,0,0,0,0,0,0,118
2023-12-17T00:00:00,5,0022300348,1610612757,POR,Portland,Trail Blazers,6-19,23,26,35,30,0,0,0,0,0,0,0,0,0,0,114
