GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS
2023-12-18T00:00:00,2,0022300350,1610612746,LAC,LA,Clippers,16-10,37,40,37,37,0,0,0,0,0,0,0,0,0,0,151
2023-12-18T00:00:00,2,0022300350,1610612754,IND,Indiana,Pacers,13-12,38,28,28,33,0,0,0,0,0,0,0,0,0,0,127
