GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS
2023-10-29T00:00:00,5,0022300099,1610612746,LAC,LA,Clippers,2-1,23,33,37,30,0,0,0,0,0,0,0,0,0,0,123
2023-10-29T00:00:00,5,0022300099,1610612759,SAS,San Antonio,Spurs,1-2,17,20,23,23,0,0,0,0,0,0,0,0,0,0,83
