GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS
2023-10-24T00:00:00,2,0022300062,1610612756,PHX,Phoenix,Suns,1-0,28,33,19,28,0,0,0,0,0,0,0,0,0,0,108
2023-10-24T00:00:00,2,0022300062,1610612744,GSW,Golden State,Warriors,0-1,28,18,40,18,0,0,0,0,0,0,0,0,0,0,104
