GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS
2023-10-29T00:00:00,6,0022300100,1610612747,LAL,Los Angeles,Lakers,1-2,28,27,28,32,12,0,0,0,0,0,0,0,0,0,127
2023-10-29T00:00:00,6,0022300100,1610612758,SAC,Sacramento,Kings,2-1,41,25,21,28,17,0,0,0,0,0,0,0,0,0,132
