GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS
2023-10-27T00:00:00,6,0022300082,1610612761,TOR,Toronto,Raptors,1-1,18,17,33,25,10,0,0,0,0,0,0,0,0,0,103
2023-10-27T00:00:00,6,0022300082,1610612741,CHI,Chicago,Bulls,1-1,24,18,23,28,11,0,0,0,0,0,0,0,0,0,104
