game_id,team_id,team_city,team_name,player_id,in_time,out_time,is_home
22300255,1610612747,L.A. Lakers,Lakers,2544,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000005040,True
22300255,1610612747,L.A. Lakers,Lakers,2544,1970-01-01 00:00:00.000007200,1970-01-01 00:00:00.000011600,True
22300255,1610612747,L.A. Lakers,Lakers,2544,1970-01-01 00:00:00.000012990,1970-01-01 00:00:00.000018860,True
22300255,1610612747,L.A. Lakers,Lakers,2544,1970-01-01 00:00:00.000021409,1970-01-01 00:00:00.000023820,True
22300255,1610612747,L.A. Lakers,Lakers,203076,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000007200,True
22300255,1610612747,L.A. Lakers,Lakers,203076,1970-01-01 00:00:00.000009240,1970-01-01 00:00:00.000021409,True
22300255,1610612747,L.A. Lakers,Lakers,1626156,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000005490,True
22300255,1610612747,L.A. Lakers,Lakers,1626156,1970-01-01 00:00:00.000010580,1970-01-01 00:00:00.000016990,True
22300255,1610612747,L.A. Lakers,Lakers,1626156,1970-01-01 00:00:00.000018860,1970-01-01 00:00:00.000021600,True
22300255,1610612747,L.A. Lakers,Lakers,1626174,1970-01-01 00:00:00.000007200,1970-01-01 00:00:00.000012990,True
22300255,1610612747,L.A. Lakers,Lakers,1626174,1970-01-01 00:00:00.000017980,1970-01-01 00:00:00.000021600,True
22300255,1610612747,L.A. Lakers,Lakers,1626174,1970-01-01 00:00:00.000023820,1970-01-01 00:00:00.000027370,True
22300255,1610612747,L.A. Lakers,Lakers,1627752,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000003060,True
22300255,1610612747,L.A. Lakers,Lakers,1627752,1970-01-01 00:00:00.000005040,1970-01-01 00:00:00.000010580,True
22300255,1610612747,L.A. Lakers,Lakers,1627752,1970-01-01 00:00:00.000014400,1970-01-01 00:00:00.000017980,True
22300255,1610612747,L.A. Lakers,Lakers,1627752,1970-01-01 00:00:00.000018860,1970-01-01 00:00:00.000023820,True
22300255,1610612747,L.A. Lakers,Lakers,1629637,1970-01-01 00:00:00.000005040,1970-01-01 00:00:00.000009240,True
22300255,1610612747,L.A. Lakers,Lakers,1629637,1970-01-01 00:00:00.000021600,1970-01-01 00:00:00.000028800,True
22300255,1610612747,L.A. Lakers,Lakers,1630559,1970-01-01 00:00:00.000003060,1970-01-01 00:00:00.000010580,True
22300255,1610612747,L.A. Lakers,Lakers,1630559,1970-01-01 00:00:00.000011600,1970-01-01 00:00:00.000014400,True
22300255,1610612747,L.A. Lakers,Lakers,1630559,1970-01-01 00:00:00.000016990,1970-01-01 00:00:00.000023820,True
22300255,1610612747,L.A. Lakers,Lakers,1631108,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000005040,True
22300255,1610612747,L.A. Lakers,Lakers,1631108,1970-01-01 00:00:00.000010580,1970-01-01 00:00:00.000018860,True
22300255,1610612747,L.A. Lakers,Lakers,1631108,1970-01-01 00:00:00.000021600,1970-01-01 00:00:00.000023820,True
22300255,1610612747,L.A. Lakers,Lakers,1641720,1970-01-01 00:00:00.000005490,1970-01-01 00:00:00.000007200,True
22300255,1610612747,L.A. Lakers,Lakers,1641720,1970-01-01 00:00:00.000023820,1970-01-01 00:00:00.000028800,True
22300255,1610612747,L.A. Lakers,Lakers,1641721,1970-01-01 00:00:00.000023820,1970-01-01 00:00:00.000028800,True
22300255,1610612747,L.A. Lakers,Lakers,1641788,1970-01-01 00:00:00.000027370,1970-01-01 00:00:00.000028800,True
22300255,1610612747,L.A. Lakers,Lakers,1641793,1970-01-01 00:00:00.000023820,1970-01-01 00:00:00.000028800,True
22300255,1610612755,Philadelphia,76ers,201587,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000003970,False
22300255,1610612755,Philadelphia,76ers,201587,1970-01-01 00:00:00.000007200,1970-01-01 00:00:00.000012300,False
22300255,1610612755,Philadelphia,76ers,201587,1970-01-01 00:00:00.000014400,1970-01-01 00:00:00.000018590,False
22300255,1610612755,Philadelphia,76ers,201587,1970-01-01 00:00:00.000021409,1970-01-01 00:00:00.000025510,False
22300255,1610612755,Philadelphia,76ers,201976,1970-01-01 00:00:00.000003970,1970-01-01 00:00:00.000010300,False
22300255,1610612755,Philadelphia,76ers,201976,1970-01-01 00:00:00.000012300,1970-01-01 00:00:00.000012990,False
22300255,1610612755,Philadelphia,76ers,201976,1970-01-01 00:00:00.000018590,1970-01-01 00:00:00.000026260,False
22300255,1610612755,Philadelphia,76ers,202694,1970-01-01 00:00:00.000005490,1970-01-01 00:00:00.000011600,False
22300255,1610612755,Philadelphia,76ers,202694,1970-01-01 00:00:00.000019900,1970-01-01 00:00:00.000025510,False
22300255,1610612755,Philadelphia,76ers,202699,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000005490,False
22300255,1610612755,Philadelphia,76ers,202699,1970-01-01 00:00:00.000011600,1970-01-01 00:00:00.000019900,False
22300255,1610612755,Philadelphia,76ers,203496,1970-01-01 00:00:00.000003970,1970-01-01 00:00:00.000007200,False
22300255,1610612755,Philadelphia,76ers,203496,1970-01-01 00:00:00.000012300,1970-01-01 00:00:00.000014400,False
22300255,1610612755,Philadelphia,76ers,203496,1970-01-01 00:00:00.000018590,1970-01-01 00:00:00.000021600,False
22300255,1610612755,Philadelphia,76ers,203496,1970-01-01 00:00:00.000026260,1970-01-01 00:00:00.000028800,False
22300255,1610612755,Philadelphia,76ers,203954,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000007200,False
22300255,1610612755,Philadelphia,76ers,203954,1970-01-01 00:00:00.000010300,1970-01-01 00:00:00.000021600,False
22300255,1610612755,Philadelphia,76ers,1627788,1970-01-01 00:00:00.000025510,1970-01-01 00:00:00.000028800,False
22300255,1610612755,Philadelphia,76ers,1628964,1970-01-01 00:00:00.000025510,1970-01-01 00:00:00.000028800,False
22300255,1610612755,Philadelphia,76ers,1629001,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000005490,False
22300255,1610612755,Philadelphia,76ers,1629001,1970-01-01 00:00:00.000010300,1970-01-01 00:00:00.000019900,False
22300255,1610612755,Philadelphia,76ers,1630178,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000003970,False
22300255,1610612755,Philadelphia,76ers,1630178,1970-01-01 00:00:00.000005490,1970-01-01 00:00:00.000012300,False
22300255,1610612755,Philadelphia,76ers,1630178,1970-01-01 00:00:00.000012990,1970-01-01 00:00:00.000018590,False
