date,name,team,opponent,minutes,points,rebounds,assists,steals,blocks,turnovers,three_pt_fg,three_pt_attempts,two_pt_fg,two_pt_attempts,free_throws_made,free_throw_attempts,offensive_rebounds,defensive_rebounds,fouls,dk_points,dk_std,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,price,value,proj_own,position,roster_pos,injury,injury_notes,injury_confirmed,confirmed,site,slate,gid,pid,num_games,possessions,double_doubles,triple_doubles,timestamp,points_rebounds,points_assists,rebounds_assists,points_rebounds_assists,stocks
2024-12-05,Cam Spencer,MEM,SAC,4.19529,1.769,0.624667,0.375333,0.117,0.075,0.192,0.199333,0.537,0.401333,0.700333,0.368333,0.475,0.144,0.480667,0.378333,3.5005,5.35123,0.0,0.0,5.25,8.75,15.25,22.75,3500,0.9901714285714286,0.0,SG,SG,,,False,False,fd,775184d9-1165-454a-9a26-8634df781cd8,0112b9c3-fdfa-450c-bb98-fed20c24800b,f87b9d91-af5a-428c-9234-babb0a2c0942,3000,8.66367,0.0,0.0,1733453051000,2.3936669999999998,2.144333,1.0,2.7689999999999997,0.192
2024-12-05,Jae Crowder,SAC,MEM,10.7483,2.63,1.89467,0.640333,0.419,0.146,0.238667,0.487667,1.329,0.407667,0.749,0.351667,0.454333,0.439333,1.45533,0.974667,7.21383,6.52165,1.25,6.0,11.5,14.5,19.5,24.5025,3600,2.0334527777777778,0.0,PF/SF,PF/SF,,,False,False,fd,775184d9-1165-454a-9a26-8634df781cd8,0112b9c3-fdfa-450c-bb98-fed20c24800b,8f35042b-55c8-4126-a7bc-2e631903cda4,3000,22.2027,0.000333333,0.0,1733453051000,4.52467,3.270333,2.535003,5.1650030000000005,0.565
2024-12-05,Doug McDermott,SAC,MEM,2.99034,1.11467,0.321333,0.196,0.0453333,0.0163333,0.0916667,0.216667,0.541,0.153333,0.288333,0.158,0.215,0.0853333,0.236,0.274667,1.99617,3.48744,0.0,0.0,3.0,5.0,9.5,15.25,3500,0.5393142857142856,0.0,PF,PF,,,False,False,fd,775184d9-1165-454a-9a26-8634df781cd8,0112b9c3-fdfa-450c-bb98-fed20c24800b,d1c92adf-6629-4e95-a3c5-30a6ab0c8ed7,3000,6.24967,0.0,0.0,1733453051000,1.436003,1.31067,0.517333,1.6320029999999999,0.0616666
2024-12-05,Malik Monk,SAC,MEM,34.6412,17.4213,3.86633,5.66133,1.08667,0.62,1.67967,2.63867,6.814,3.531,6.32967,2.44333,2.90267,0.836,3.03033,3.37267,34.7496,10.5988,27.0,34.25,42.0,46.25,52.5125,59.5025,7500,4.532439999999999,0.108,SG/PG,SG/PG,,,True,True,fd,775184d9-1165-454a-9a26-8634df781cd8,0112b9c3-fdfa-450c-bb98-fed20c24800b,d7c29b53-6681-4f43-9e72-18a86497b8f8,3000,71.316,0.0723333,0.000666667,1733453051000,21.28763,23.082629999999998,9.527660000000001,26.94896,1.70667
2024-12-05,John Konchar,MEM,SAC,4.61703,1.40267,1.09833,0.383667,0.210667,0.104667,0.207,0.218,0.563333,0.262333,0.433333,0.224,0.305,0.264667,0.833667,0.331333,3.98775,5.97968,0.0,0.875,6.25,10.0,17.0,24.2525,3500,1.1529057142857142,0.0,SF,SF,,,False,False,fd,775184d9-1165-454a-9a26-8634df781cd8,0112b9c3-fdfa-450c-bb98-fed20c24800b,27032349-90d6-4ae7-af50-e469493ec55e,3000,9.54,0.000333333,0.0,1733453051000,2.5010000000000003,1.786337,1.481997,2.8846670000000003,0.315334
2024-12-05,Alex Len,SAC,MEM,1.65474,0.882667,0.476,0.156333,0.0556667,0.0426667,0.111,0.042,0.111333,0.269,0.467,0.218667,0.335333,0.120667,0.355333,0.169333,1.87433,3.37199,0.0,0.0,2.5,4.5,8.7625,15.005,3500,0.5349628571428572,0.0,C,C,,,False,False,fd,775184d9-1165-454a-9a26-8634df781cd8,0112b9c3-fdfa-450c-bb98-fed20c24800b,8870c64d-5cd9-4442-9408-03c7ee48de66,3000,3.532,0.0,0.0,1733453051000,1.358667,1.039,0.632333,1.5150000000000001,0.0983334
2024-12-05,Brandon Clarke,MEM,SAC,26.7969,8.34367,6.065,1.901,0.774333,0.544,0.621333,0.118333,0.390333,3.28667,5.29167,1.41533,2.06867,1.35033,4.71467,2.39533,21.2546,8.5089,15.0,20.5,26.75,30.25,36.25,44.7525,4600,4.740608695652174,0.0793333,PF/C,PF/C,,,True,True,fd,775184d9-1165-454a-9a26-8634df781cd8,0112b9c3-fdfa-450c-bb98-fed20c24800b,832aba59-8476-47b2-ba35-05c51ecde27c,3000,55.1243,0.0613333,0.000333333,1733453051000,14.40867,10.24467,7.966,16.30967,1.318333
2024-12-05,Desmond Bane,MEM,SAC,28.7822,16.5787,4.59767,3.95333,0.810333,0.444,1.60833,2.274,5.373,3.75567,6.32067,2.24533,2.57667,1.00967,3.588,2.595,31.1427,10.0958,24.0,30.75,37.75,41.75,48.75,56.7525,6700,4.50455223880597,0.09,SG/SF,SG/SF,,,True,True,fd,775184d9-1165-454a-9a26-8634df781cd8,0112b9c3-fdfa-450c-bb98-fed20c24800b,71542d8f-5220-441b-b41f-6186f7723c23,3000,59.7963,0.0296667,0.000333333,1733453051000,21.176370000000002,20.532030000000002,8.551,25.129700000000003,1.254333
2024-12-05,Jaylen Wells,MEM,SAC,26.4713,10.2337,2.91233,2.00133,0.608,0.288667,0.914,1.65167,3.91333,2.01333,3.92667,1.252,1.68733,0.638667,2.27367,2.60767,19.0392,8.26558,12.75,18.5,24.25,27.75,34.0,41.5,4500,4.112555555555556,0.014,SG/SF,SG/SF,,,True,True,fd,775184d9-1165-454a-9a26-8634df781cd8,0112b9c3-fdfa-450c-bb98-fed20c24800b,fe4915c8-6ce7-46f8-8270-f56631ccf395,3000,54.2033,0.000666667,0.0,1733453051000,13.14603,12.23503,4.91366,15.147359999999999,0.896667
2024-12-05,Jay Huff,MEM,SAC,16.7976,7.888,2.69133,1.30433,0.362,1.03033,0.673667,1.29267,2.96233,1.381,2.16067,1.248,1.455,0.568,2.12333,1.38,16.3058,9.62016,9.5,16.0,22.75,26.5,32.75,41.0,3900,4.250615384615385,0.00133333,C,C,,,False,False,fd,775184d9-1165-454a-9a26-8634df781cd8,0112b9c3-fdfa-450c-bb98-fed20c24800b,f3e9644b-9d18-497a-b6b8-8e3a59687944,3000,34.711,0.002,0.0,1733453051000,10.579329999999999,9.19233,3.99566,11.883659999999999,1.3923299999999998
2024-12-05,De'Aaron Fox,SAC,MEM,37.5793,24.4483,4.685,5.55433,2.132,0.320333,2.67333,2.245,5.97333,6.75333,11.9843,4.20667,5.55967,1.08367,3.60133,3.38633,43.4666,11.5874,35.75,43.5,51.25,55.5,62.75,71.0,8900,4.841067415730337,0.107333,PG,PG,,,True,True,fd,775184d9-1165-454a-9a26-8634df781cd8,0112b9c3-fdfa-450c-bb98-fed20c24800b,32e97651-f54a-4987-bd0b-cf4977e71c3c,3000,77.3347,0.0886667,0.00233333,1733453051000,29.1333,30.00263,10.239329999999999,34.68763,2.4523330000000003
2024-12-05,Jake LaRavia,MEM,SAC,13.6888,4.70833,2.47467,1.296,0.432,0.333,0.624333,0.646,1.76867,0.887333,1.668,0.995667,1.28733,0.549667,1.925,1.633,11.287,8.06413,4.75,10.75,16.75,20.0,25.0,32.0,4300,2.626186046511628,0.0,PF/SF,PF/SF,,,False,False,fd,775184d9-1165-454a-9a26-8634df781cd8,0112b9c3-fdfa-450c-bb98-fed20c24800b,b6c11a66-29b2-4838-998e-c2a9f49b32f6,3000,28.1723,0.000333333,0.0,1733453051000,7.183,6.00433,3.77067,8.479,0.765
2024-12-05,Keon Ellis,SAC,MEM,3.64441,1.22133,0.490333,0.308333,0.165333,0.0936667,0.115333,0.244667,0.594667,0.152,0.259333,0.183333,0.234667,0.110667,0.379667,0.379,2.87942,4.52865,0.0,0.5,4.0,6.75,12.25,20.75,3800,0.7720789473684211,0.0,SG/PG,SG/PG,,,False,False,fd,775184d9-1165-454a-9a26-8634df781cd8,0112b9c3-fdfa-450c-bb98-fed20c24800b,834745c1-ca84-411d-82fd-6d62bd8afac5,3000,7.60333,0.0,0.0,1733453051000,1.7116630000000002,1.529663,0.7986660000000001,2.0199960000000003,0.2589997
2024-12-05,Jordan McLaughlin,SAC,MEM,2.10321,0.955,0.270333,0.324,0.0633333,0.0233333,0.126333,0.154333,0.399667,0.161333,0.299333,0.169333,0.232333,0.0653333,0.205,0.216333,1.96625,3.59339,0.0,0.0,2.75,4.75,10.25,16.5,3500,0.5425914285714285,0.0,PG,PG,,,False,False,fd,775184d9-1165-454a-9a26-8634df781cd8,0112b9c3-fdfa-450c-bb98-fed20c24800b,82b3b055-b4ef-47f5-baf5-dca7e7c89561,3000,4.444,0.0,0.0,1733453051000,1.225333,1.279,0.594333,1.549333,0.0866666
2024-12-05,Keldon Johnson,SA,CHI,25.6002,14.4247,4.764,2.24333,0.92,0.381333,1.09067,1.59533,4.30133,3.49133,6.5,2.656,3.45667,0.995333,3.76867,1.75933,26.6357,8.76944,20.75,26.5,32.25,35.75,41.0,48.0025,4600,5.721695652173913,0.262,PF/SF,PF/SF,,,False,False,fd,775184d9-1165-454a-9a26-8634df781cd8,13e7dd82-f12c-42fe-9e36-8a89a044df30,9e134752-3fb7-4673-8572-85bf80c73b4f,1500,52.4427,0.024,0.0,1733453051000,19.1887,16.668029999999998,7.00733,21.43203,1.301333
2024-12-05,Charles Bassey,SA,CHI,17.0738,5.47867,5.99933,2.04333,0.769333,1.19333,0.900667,0.137333,0.428,2.17533,3.356,0.716,1.016,1.228,4.77133,1.46467,19.6675,10.562,12.25,19.5,26.5625,31.0,37.75,45.0,5500,3.769127272727273,0.00466667,C,C,,,False,False,fd,775184d9-1165-454a-9a26-8634df781cd8,13e7dd82-f12c-42fe-9e36-8a89a044df30,f78ab21a-98ad-47d8-a5fa-09f972378676,1500,35.1667,0.054,0.0,1733453051000,11.478,7.522,8.04266,13.521329999999999,1.962663
2024-12-05,Torrey Craig,CHI,SA,13.7841,4.422,2.81067,0.935333,0.409333,0.285333,0.516,0.789333,2.10467,0.819333,1.52,0.415333,0.559333,0.702,2.10867,1.20133,10.8663,7.75862,4.75,10.5,16.0,19.0,24.25,31.75,3600,2.9905000000000004,0.0,SF,SF,,,False,False,fd,775184d9-1165-454a-9a26-8634df781cd8,13e7dd82-f12c-42fe-9e36-8a89a044df30,24166f62-b8f4-4de2-b981-eaadc69f27ae,1500,28.2853,0.00133333,0.0,1733453051000,7.23267,5.357333,3.746003,8.168002999999999,0.694666
2024-12-05,Matas Buzelis,CHI,SA,19.1122,7.496,3.50467,1.86733,0.784,0.672667,0.956667,1.06933,2.87467,1.55733,3.194,1.17333,1.452,0.842667,2.662,2.398,17.6565,8.92218,11.5,17.5,23.5,26.75,32.75,39.0,4100,4.369731707317073,0.00333333,PF,PF,,,False,False,fd,775184d9-1165-454a-9a26-8634df781cd8,13e7dd82-f12c-42fe-9e36-8a89a044df30,5c63f197-f8e5-41d2-a04a-2fbed5ea20bc,1500,39.274,0.006,0.0,1733453051000,11.00067,9.363330000000001,5.372,12.867999999999999,1.456667
2024-12-05,Jeremy Sochan,SA,CHI,29.2263,14.6693,7.11933,3.12933,1.072,0.697333,1.492,0.899333,2.51,5.1,8.418,1.77133,2.38733,1.44933,5.67,1.796,31.7778,10.3659,24.5,31.25,38.75,42.75,49.25,58.0,6000,5.287083333333333,0.15,PF,PF,,,True,True,fd,775184d9-1165-454a-9a26-8634df781cd8,13e7dd82-f12c-42fe-9e36-8a89a044df30,d250ea84-ba3c-41ef-b98b-80a58c4bcb90,1500,60.178,0.182,0.0,1733453051000,21.788629999999998,17.79863,10.24866,24.917959999999997,1.769333
2024-12-05,Julian Phillips,CHI,SA,22.544,6.30467,2.702,1.392,1.064,0.356667,0.672667,0.943333,2.57667,1.352,2.284,0.770667,1.10333,0.601333,2.10067,2.67467,14.7468,6.12665,10.25,14.5,18.5,21.0,25.5125,30.255,3800,4.006421052631579,0.00333333,SF,SF,,,True,True,fd,775184d9-1165-454a-9a26-8634df781cd8,13e7dd82-f12c-42fe-9e36-8a89a044df30,48fe4a96-f7e7-419d-b2b6-bea950c606c4,1500,46.5507,0.0,0.0,1733453051000,9.00667,7.696669999999999,4.093999999999999,10.39867,1.4206670000000001
2024-12-05,Zach LaVine,CHI,SA,36.039,24.9853,4.114,4.45667,1.07467,0.367333,2.938,3.07733,7.72133,5.776,10.198,4.20133,5.03,0.9,3.214,2.352,39.8135,10.8744,32.5,39.5,47.5,51.2875,57.25,65.5025,7400,5.134472972972973,0.217333,SF/SG,SF/SG,,,True,True,fd,775184d9-1165-454a-9a26-8634df781cd8,13e7dd82-f12c-42fe-9e36-8a89a044df30,b9e57098-cb37-4b52-89ef-daf9738fb9d1,1500,74.1793,0.0313333,0.0,1733453051000,29.0993,29.441969999999998,8.57067,33.55597,1.4420030000000001
2024-12-05,Jevon Carter,CHI,SA,5.37426,1.72467,0.533333,0.728667,0.231333,0.0533333,0.198,0.355333,0.906,0.28,0.572667,0.0986667,0.141333,0.137333,0.396,0.402,4.13233,5.70923,0.0,1.5,7.0,10.5375,16.0,22.5025,3500,1.1753342857142857,0.0,PG,PG,,,False,False,fd,775184d9-1165-454a-9a26-8634df781cd8,13e7dd82-f12c-42fe-9e36-8a89a044df30,be3bea9d-e918-4f11-a4f9-0803663fee50,1500,11.0613,0.0,0.0,1733453051000,2.258003,2.453337,1.262,2.98667,0.28466630000000004
2024-12-05,Talen Horton-Tucker,CHI,SA,15.846,11.0773,2.214,2.24733,0.356,0.264667,1.05533,1.33733,3.53,2.60133,5.05933,1.86267,2.42667,0.528,1.686,0.766667,18.6002,10.8295,11.0,18.75,25.75,29.5375,36.25,45.7525,4100,4.368731707317073,0.004,SG,SG,,,False,False,fd,775184d9-1165-454a-9a26-8634df781cd8,13e7dd82-f12c-42fe-9e36-8a89a044df30,d3a16fd1-2f8a-412e-9637-97b2bf18c159,1500,32.498,0.00133333,0.0,1733453051000,13.2913,13.324629999999999,4.46133,15.53863,0.620667
2024-12-05,Zach Collins,SA,CHI,18.0997,7.85,3.88667,2.65467,0.585333,0.605333,0.97,0.606,1.66867,2.37867,4.24467,1.27467,1.66533,0.756667,3.13,1.60133,18.9077,9.37042,12.5,18.5,25.0625,28.75,34.75,41.2525,5800,3.2927586206896553,0.0,PF/C,PF/C,,,False,False,fd,775184d9-1165-454a-9a26-8634df781cd8,13e7dd82-f12c-42fe-9e36-8a89a044df30,6172f545-3a97-4ce9-8a70-bf1b2f2219e6,1500,37.2493,0.012,0.0,1733453051000,11.73667,10.504669999999999,6.54134,14.39134,1.190666
2024-12-05,Riley Minix,SA,CHI,2.11143,0.866,0.27,0.223333,0.036,0.02,0.0586667,0.114,0.313333,0.186,0.301333,0.152,0.195333,0.064,0.206,0.214667,1.67817,3.44172,0.0,0.0,2.0,4.0,9.5,15.5,3500,0.46695142857142863,0.0,SF,SF,,,False,False,fd,775184d9-1165-454a-9a26-8634df781cd8,13e7dd82-f12c-42fe-9e36-8a89a044df30,b2c74a1f-4755-4678-9327-eefd79fe5bf2,1500,4.42667,0.0,0.0,1733453051000,1.1360000000000001,1.0893329999999999,0.493333,1.3593330000000001,0.055999999999999994
2024-12-05,Dalen Terry,CHI,SA,15.3737,4.26667,2.56467,2.35333,0.784667,0.394667,0.68,0.411333,1.332,1.238,2.04533,0.556667,0.869333,0.626,1.93867,1.276,13.2288,8.4366,6.75,13.25,18.75,22.0,28.25,33.0,3600,3.814527777777778,0.000666667,SF,SF,,,False,False,fd,775184d9-1165-454a-9a26-8634df781cd8,13e7dd82-f12c-42fe-9e36-8a89a044df30,e8c94baa-28ca-455b-8325-81c57a52b51a,1500,31.6267,0.00133333,0.0,1733453051000,6.831340000000001,6.620000000000001,4.918,9.18467,1.1793339999999999
2024-12-05,Nikola Vucevic,CHI,SA,33.4412,21.2087,10.518,2.924,0.924,0.817333,1.75733,1.76267,4.77267,7.07733,11.7347,1.766,2.202,2.26133,8.25667,1.92,43.0975,12.1767,34.75,42.5,51.25,55.5,63.5,72.7575,7900,5.276316455696202,0.086,C,C,,,True,True,fd,775184d9-1165-454a-9a26-8634df781cd8,13e7dd82-f12c-42fe-9e36-8a89a044df30,b7f7f2d3-2733-4b62-a95c-97e101663d95,1500,69.008,0.58,0.0,1733453051000,31.7267,24.1327,13.442,34.6507,1.741333
2024-12-05,Chris Paul,SA,CHI,30.6909,13.0233,4.10267,8.46733,1.94067,0.394,1.97067,1.61933,4.332,3.494,6.468,1.17733,1.41867,0.854667,3.248,2.174,35.7833,10.7062,28.25,35.0,43.25,47.25,53.75,62.5075,6200,5.7549838709677426,0.245333,PG,PG,,,True,True,fd,775184d9-1165-454a-9a26-8634df781cd8,13e7dd82-f12c-42fe-9e36-8a89a044df30,d3e1054c-6ef7-4de6-91e4-786c07ba6fd8,1500,63.702,0.272667,0.00933333,1733453051000,17.125970000000002,21.490630000000003,12.57,25.593300000000003,2.33467
2024-12-05,David Duke,SA,CHI,2.09347,1.062,0.292,0.182667,0.0513333,0.0273333,0.126667,0.094,0.252667,0.297333,0.530667,0.185333,0.247333,0.0633333,0.228667,0.228,1.842,3.89961,0.0,0.0,2.0,4.5,10.7625,17.0,3500,0.5130657142857142,0.0,SG,SG,,,False,False,fd,775184d9-1165-454a-9a26-8634df781cd8,13e7dd82-f12c-42fe-9e36-8a89a044df30,66b20dda-c675-460d-9b22-bca4efb79d28,1500,4.32733,0.0,0.0,1733453051000,1.354,1.244667,0.47466699999999995,1.536667,0.0786666
2024-12-05,Malaki Branham,SA,CHI,4.53498,2.47,0.464,0.432667,0.200667,0.0386667,0.279333,0.334667,0.906,0.582,1.08267,0.302,0.371333,0.0933333,0.370667,0.433333,4.20533,6.27358,0.0,1.25,6.5,10.5,17.5,26.5,3600,1.1429083333333334,0.0,SG,SG,,,False,False,fd,775184d9-1165-454a-9a26-8634df781cd8,13e7dd82-f12c-42fe-9e36-8a89a044df30,9f4df789-befa-4413-ab9b-7833d78a4faf,1500,9.288,0.0,0.0,1733453051000,2.934,2.902667,0.8966670000000001,3.366667,0.2393337
2024-12-05,Harrison Barnes,SA,CHI,28.3695,12.0147,4.44667,1.63267,0.666667,0.29,0.902,1.45467,3.706,2.64133,4.258,2.368,2.902,0.943333,3.50333,1.87667,22.2337,8.17171,16.25,21.75,27.5,30.75,36.75,43.5,4400,4.947204545454546,0.084,SF/PF,SF/PF,,,True,True,fd,775184d9-1165-454a-9a26-8634df781cd8,13e7dd82-f12c-42fe-9e36-8a89a044df30,ab4afb95-a283-4d25-8cf7-77b81ce4ae8c,1500,58.9193,0.0146667,0.0,1733453051000,16.46137,13.647369999999999,6.07934,18.09404,0.9566669999999999
2024-12-05,Josh Giddey,CHI,SA,30.6402,14.104,7.14333,7.528,1.066,0.495333,2.216,1.16067,3.29667,4.54533,8.354,1.53133,2.03733,1.56067,5.58267,2.50667,37.5602,11.5661,29.5,37.0,44.75,49.7875,57.5125,68.5,7000,5.2051428571428575,0.218,PG/SG,PG/SG,,,True,True,fd,775184d9-1165-454a-9a26-8634df781cd8,13e7dd82-f12c-42fe-9e36-8a89a044df30,373e8b61-e8ca-45b8-a84e-63fa2809ec7a,1500,63.1827,0.32,0.0533333,1733453051000,21.247329999999998,21.631999999999998,14.67133,28.775329999999997,1.561333
2024-12-05,Stephon Castle,SA,CHI,29.836,14.5773,3.158,4.22,0.988667,0.532667,1.752,1.42867,4.36933,3.69733,6.38933,2.89667,4.04333,0.644,2.514,1.56467,27.7568,9.25328,21.25,27.625,34.0,37.0,44.0,50.0025,5300,5.190358490566038,0.162,PG/SG,PG/SG,,,True,True,fd,775184d9-1165-454a-9a26-8634df781cd8,13e7dd82-f12c-42fe-9e36-8a89a044df30,91ebb7f8-ecf3-45e9-ae28-e2a33275de48,1500,61.9473,0.0126667,0.000666667,1733453051000,17.7353,18.7973,7.378,21.955299999999998,1.521334
2024-12-05,Julian Champagnie,SA,CHI,27.6944,12.9673,4.86067,1.61733,1.046,0.685333,1.226,2.64867,6.58933,1.72733,2.83067,1.56667,1.90133,0.982,3.87867,2.26,25.6932,9.59062,18.75,24.5,31.75,36.25,42.7625,50.7525,5400,4.665574074074073,0.0733333,SG/SF,SG/SF,,,True,True,fd,775184d9-1165-454a-9a26-8634df781cd8,13e7dd82-f12c-42fe-9e36-8a89a044df30,37ca07bf-7755-40ea-a80c-eb7e8122df9d,1500,57.608,0.0333333,0.0,1733453051000,17.82797,14.58463,6.478,19.4453,1.731333
2024-12-05,Jalen Smith,CHI,SA,16.2036,7.664,4.58467,0.929333,0.493333,0.601333,0.648,0.822667,2.292,2.02133,3.41067,1.15333,1.61067,1.09933,3.48533,1.32133,17.1255,10.3857,10.0,16.5,23.5,27.75,35.5,42.255,3900,4.409128205128205,0.00133333,C,C,,,False,False,fd,775184d9-1165-454a-9a26-8634df781cd8,13e7dd82-f12c-42fe-9e36-8a89a044df30,c3d5a0e5-27e7-45ee-8ca8-e4bd5ae2bb72,1500,33.238,0.04,0.0,1733453051000,12.24867,8.593333,5.514003,13.178003,1.0946660000000001
