SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22023,1631241,0022301189,"APR 14, 2024",TOR @ MIA,L,33,3,6,0.5,0,2,0.0,2,2,1.0,1,0,1,7,0,2,3,1,8,1,1
22023,1631241,0022301176,"APR 12, 2024",TOR @ MIA,L,15,1,5,0.2,0,3,0.0,2,2,1.0,0,1,1,2,0,0,2,1,4,-6,1
22023,1631241,0022301160,"APR 10, 2024",TOR @ BKN,L,24,4,8,0.5,2,4,0.5,2,2,1.0,1,3,4,1,1,0,0,0,12,2,1
22023,1631241,0022301146,"APR 09, 2024",TOR vs. IND,L,33,7,10,0.7,2,3,0.667,4,4,1.0,3,5,8,1,1,0,1,3,20,-11,1
22023,1631241,0022301137,"APR 07, 2024",TOR vs. WAS,W,9,0,5,0.0,0,1,0.0,0,0,0.0,1,3,4,0,0,0,0,1,0,-12,1
22023,1631241,0022301122,"APR 05, 2024",TOR @ MIL,W,12,2,4,0.5,0,0,0.0,0,0,0.0,1,1,2,0,0,0,1,2,4,-8,1
22023,1631241,0022301108,"APR 03, 2024",TOR @ MIN,L,27,6,10,0.6,2,4,0.5,2,2,1.0,0,5,5,6,1,0,5,1,16,-36,1
22023,1631241,0022301094,"APR 02, 2024",TOR vs. LAL,L,14,2,5,0.4,0,1,0.0,1,2,0.5,1,4,5,1,2,0,1,2,5,-21,1
22023,1631241,0022301080,"MAR 31, 2024",TOR vs. PHI,L,31,4,11,0.364,1,3,0.333,2,2,1.0,1,6,7,2,1,0,1,2,11,-7,1
22023,1631241,0022301053,"MAR 27, 2024",TOR vs. NYK,L,28,5,9,0.556,1,4,0.25,3,3,1.0,2,3,5,3,0,0,3,2,14,-19,1
22023,1631241,0022301036,"MAR 25, 2024",TOR vs. BKN,L,29,7,12,0.583,0,2,0.0,1,2,0.5,1,3,4,2,1,0,0,2,15,-9,1
22023,1631241,0022301022,"MAR 23, 2024",TOR @ WAS,L,23,1,5,0.2,0,2,0.0,2,2,1.0,1,3,4,4,2,0,3,1,4,-7,1
22023,1631241,0022301012,"MAR 22, 2024",TOR vs. OKC,L,29,4,10,0.4,0,3,0.0,2,2,1.0,0,4,4,3,0,0,2,1,10,-9,1
22023,1631241,0022300999,"MAR 20, 2024",TOR vs. SAC,L,21,1,4,0.25,0,1,0.0,2,2,1.0,1,3,4,1,1,0,0,3,4,-8,1
22023,1631241,0022300979,"MAR 17, 2024",TOR @ ORL,L,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,5,1
22023,1631241,0022300937,"MAR 11, 2024",TOR @ DEN,L,12,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,2,0,1,0,1,0,3,1
22023,1631241,0022300923,"MAR 09, 2024",TOR @ POR,L,18,2,3,0.667,0,1,0.0,2,2,1.0,1,3,4,2,0,0,3,3,6,-2,1
22023,1631241,0022300905,"MAR 07, 2024",TOR @ PHX,L,18,1,4,0.25,1,2,0.5,2,2,1.0,0,3,3,2,0,1,0,1,5,2,1
22023,1631241,0022300890,"MAR 05, 2024",TOR vs. NOP,L,18,4,7,0.571,1,3,0.333,4,5,0.8,0,3,3,1,0,0,0,0,13,-5,1
22023,1631241,0022300860,"MAR 01, 2024",TOR vs. GSW,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-5,1
22023,1631241,0022300637,"JAN 26, 2024",TOR vs. LAC,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,1
22023,1631241,0022300574,"JAN 17, 2024",TOR vs. MIA,W,2,1,3,0.333,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,-3,1
