SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22023,1629731,0022300911,"MAR 08, 2024",CLE vs. MIN,W,33,0,2,0.0,0,2,0.0,0,0,0.0,1,3,4,2,0,1,0,2,0,-25,1
22023,1629731,0022300895,"MAR 06, 2024",CLE @ ATL,L,30,3,8,0.375,1,6,0.167,2,3,0.667,0,4,4,0,0,0,0,1,9,0,1
22023,1629731,0022300886,"MAR 05, 2024",CLE vs. BOS,W,21,8,11,0.727,6,9,0.667,1,2,0.5,2,6,8,1,2,0,0,0,23,16,1
22023,1629731,0022300876,"MAR 03, 2024",CLE vs. NYK,L,20,0,4,0.0,0,4,0.0,0,0,0.0,0,3,3,2,0,2,1,0,0,-5,1
22023,1629731,0022300857,"MAR 01, 2024",CLE @ DET,W,19,2,4,0.5,2,4,0.5,0,0,0.0,0,2,2,0,1,2,0,4,6,-1,1
22023,1629731,0022300846,"FEB 28, 2024",CLE @ CHI,L,14,1,2,0.5,1,2,0.5,2,2,1.0,0,2,2,1,0,2,0,1,5,12,1
22023,1629731,0022300832,"FEB 27, 2024",CLE vs. DAL,W,9,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,0,-9,1
22023,1629731,0022300820,"FEB 25, 2024",CLE @ WAS,W,8,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,-9,1
22023,1629731,0022300805,"FEB 23, 2024",CLE @ PHI,L,11,0,1,0.0,0,1,0.0,0,0,0.0,0,3,3,0,0,1,0,0,0,6,1
22023,1629731,0022300792,"FEB 22, 2024",CLE vs. ORL,L,13,1,2,0.5,1,2,0.5,0,0,0.0,0,2,2,0,0,1,0,0,3,-9,1
22023,1629731,0022300756,"FEB 10, 2024",CLE @ TOR,W,14,0,5,0.0,0,4,0.0,0,0,0.0,0,4,4,0,1,0,0,2,0,26,1
22023,1629731,0022300735,"FEB 08, 2024",CLE @ BKN,W,16,3,4,0.75,3,4,0.75,0,0,0.0,0,1,1,0,0,2,0,2,9,-4,1
22023,1629731,0022300728,"FEB 07, 2024",CLE @ WAS,W,12,2,6,0.333,2,6,0.333,0,0,0.0,0,2,2,0,1,0,0,2,6,8,1
22023,1629731,0022300714,"FEB 05, 2024",CLE vs. SAC,W,15,2,2,1.0,2,2,1.0,0,0,0.0,0,5,5,2,0,0,0,0,6,9,1
22023,1629731,0022300703,"FEB 03, 2024",CLE @ SAS,W,14,0,2,0.0,0,2,0.0,0,0,0.0,0,2,2,1,0,1,0,2,0,6,1
22023,1629731,0022300687,"FEB 01, 2024",CLE @ MEM,W,28,2,5,0.4,2,5,0.4,0,0,0.0,0,5,5,1,2,2,0,1,6,19,1
22023,1629731,0022300675,"JAN 31, 2024",CLE vs. DET,W,12,0,3,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,1,1,2,0,-7,1
22023,1629731,0022300658,"JAN 29, 2024",CLE vs. LAC,W,26,2,8,0.25,2,8,0.25,0,0,0.0,2,2,4,2,0,0,1,1,6,20,1
