SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22023,203944,0022300643,"JAN 27, 2024",NYK vs. MIA,W,32,6,14,0.429,3,4,0.75,4,4,1.0,3,6,9,3,0,0,4,2,19,3,1
22023,203944,0022300631,"JAN 25, 2024",NYK vs. DEN,W,30,7,15,0.467,1,5,0.2,2,2,1.0,3,4,7,8,1,0,2,2,17,25,1
22023,203944,0022300615,"JAN 23, 2024",NYK @ BKN,W,37,10,19,0.526,2,2,1.0,8,8,1.0,2,7,9,7,0,0,4,3,30,-3,1
22023,203944,0022300596,"JAN 20, 2024",NYK vs. TOR,W,32,7,13,0.538,3,7,0.429,1,2,0.5,7,9,16,10,0,0,7,3,18,16,1
22023,203944,0022300579,"JAN 18, 2024",NYK vs. WAS,W,39,8,17,0.471,3,8,0.375,2,4,0.5,1,7,8,5,0,0,5,2,21,1,1
22023,203944,0022300573,"JAN 17, 2024",NYK vs. HOU,W,34,11,19,0.579,4,8,0.5,5,6,0.833,2,6,8,4,0,1,4,4,31,15,1
22023,203944,0022300557,"JAN 15, 2024",NYK vs. ORL,L,38,5,18,0.278,2,9,0.222,3,5,0.6,1,5,6,5,0,0,0,3,15,2,1
22023,203944,0022300544,"JAN 13, 2024",NYK @ MEM,W,36,9,21,0.429,1,6,0.167,5,6,0.833,5,6,11,5,0,1,6,2,24,10,1
22023,203944,0022300530,"JAN 11, 2024",NYK @ DAL,L,37,12,23,0.522,2,7,0.286,6,7,0.857,1,5,6,5,2,0,4,3,32,-1,1
22023,203944,0022300514,"JAN 09, 2024",NYK vs. POR,W,32,7,17,0.412,2,4,0.5,4,4,1.0,0,7,7,8,0,1,2,1,20,31,1
22023,203944,0022300494,"JAN 06, 2024",NYK @ WAS,W,38,13,23,0.565,3,8,0.375,10,13,0.769,3,4,7,5,1,0,2,2,39,24,1
22023,203944,0022300483,"JAN 05, 2024",NYK @ PHI,W,30,1,11,0.091,0,3,0.0,6,6,1.0,0,7,7,5,1,1,4,3,8,13,1
22023,203944,0022300468,"JAN 03, 2024",NYK vs. CHI,W,39,13,23,0.565,3,7,0.429,6,7,0.857,0,6,6,4,2,1,3,3,35,13,1
22023,203944,0022300451,"JAN 01, 2024",NYK vs. MIN,W,36,14,24,0.583,2,6,0.333,9,13,0.692,3,6,9,0,0,0,6,5,39,2,1
22023,203944,0022300441,"DEC 30, 2023",NYK @ IND,L,39,9,22,0.409,1,5,0.2,9,13,0.692,6,6,12,4,0,0,5,1,28,-6,1
22023,203944,0022300429,"DEC 29, 2023",NYK @ ORL,L,36,16,25,0.64,0,4,0.0,6,8,0.75,3,9,12,6,0,1,5,5,38,0,1
22023,203944,0022300419,"DEC 27, 2023",NYK @ OKC,L,36,7,15,0.467,1,4,0.25,10,13,0.769,1,8,9,2,0,0,3,3,25,-12,1
22023,203944,0022300401,"DEC 25, 2023",NYK vs. MIL,W,41,8,17,0.471,2,5,0.4,6,6,1.0,1,8,9,2,1,0,4,3,24,6,1
22023,203944,0022300388,"DEC 23, 2023",NYK vs. MIL,L,34,8,17,0.471,0,2,0.0,10,10,1.0,1,7,8,1,1,0,3,3,26,-3,1
22023,203944,0022300368,"DEC 20, 2023",NYK @ BKN,W,34,9,20,0.45,0,4,0.0,8,9,0.889,2,5,7,4,0,0,1,3,26,27,1
22023,203944,0022300359,"DEC 18, 2023",NYK @ LAL,W,43,12,22,0.545,1,4,0.25,2,2,1.0,1,13,14,3,0,0,2,3,27,17,1
22023,203944,0022300343,"DEC 16, 2023",NYK @ LAC,L,31,8,17,0.471,0,3,0.0,6,6,1.0,2,2,4,3,0,0,3,3,22,-20,1
22023,203944,0022300333,"DEC 15, 2023",NYK @ PHX,W,35,10,16,0.625,1,3,0.333,2,2,1.0,1,7,8,6,0,1,5,4,23,4,1
22023,203944,0022300318,"DEC 13, 2023",NYK @ UTA,L,39,14,23,0.609,2,6,0.333,2,2,1.0,3,9,12,6,1,1,2,4,32,13,1
22023,203944,0022300297,"DEC 11, 2023",NYK vs. TOR,W,35,14,21,0.667,1,3,0.333,5,7,0.714,3,5,8,5,0,0,3,1,34,-1,1
22023,203944,0022301227,"DEC 08, 2023",NYK @ BOS,L,34,7,15,0.467,3,4,0.75,3,4,0.75,1,4,5,3,1,1,6,2,20,-18,1
22023,203944,0022301201,"DEC 05, 2023",NYK @ MIL,L,37,14,19,0.737,2,2,1.0,11,12,0.917,3,3,6,5,0,0,4,3,41,-21,1
22023,203944,0022300276,"DEC 01, 2023",NYK @ TOR,W,35,8,15,0.533,1,4,0.25,3,3,1.0,2,8,10,9,0,0,2,3,20,15,1
22023,203944,0022300268,"NOV 30, 2023",NYK vs. DET,W,38,12,21,0.571,2,5,0.4,3,6,0.5,2,8,10,8,0,1,3,3,29,11,1
22023,203944,0022300057,"NOV 28, 2023",NYK vs. CHA,W,34,8,15,0.533,2,7,0.286,7,8,0.875,4,16,20,5,2,0,4,2,25,27,1
22023,203944,0022300247,"NOV 26, 2023",NYK vs. PHX,L,36,10,21,0.476,1,4,0.25,7,8,0.875,3,2,5,2,0,0,2,2,28,-9,1
22023,203944,0022300045,"NOV 24, 2023",NYK vs. MIA,W,35,5,12,0.417,1,4,0.25,2,2,1.0,0,8,8,7,0,0,6,0,13,-8,1
22023,203944,0022300221,"NOV 20, 2023",NYK @ MIN,L,34,6,16,0.375,1,6,0.167,8,12,0.667,3,11,14,1,0,0,2,2,21,-12,1
22023,203944,0022300202,"NOV 18, 2023",NYK @ CHA,W,38,8,17,0.471,2,5,0.4,3,7,0.429,0,6,6,8,0,0,4,4,21,9,1
22023,203944,0022300028,"NOV 17, 2023",NYK @ WAS,W,35,9,18,0.5,1,5,0.2,3,6,0.5,1,6,7,8,1,2,6,3,22,15,1
22023,203944,0022300193,"NOV 15, 2023",NYK @ ATL,W,39,12,24,0.5,3,5,0.6,2,2,1.0,2,8,10,8,1,0,1,4,29,12,1
22023,203944,0022300188,"NOV 13, 2023",NYK @ BOS,L,38,7,19,0.368,2,8,0.25,9,11,0.818,3,6,9,5,0,0,3,4,25,-10,1
22023,203944,0022300177,"NOV 12, 2023",NYK vs. CHA,W,27,8,16,0.5,1,4,0.25,6,8,0.75,1,4,5,5,3,0,3,1,23,8,1
22023,203944,0022300161,"NOV 08, 2023",NYK vs. SAS,W,31,8,19,0.421,2,6,0.333,5,8,0.625,4,12,16,5,1,0,2,1,23,31,1
22023,203944,0022300151,"NOV 06, 2023",NYK vs. LAC,W,37,9,21,0.429,3,8,0.375,6,6,1.0,2,8,10,3,0,0,6,3,27,2,1
22023,203944,0022300002,"NOV 03, 2023",NYK @ MIL,L,39,5,20,0.25,1,9,0.111,5,9,0.556,4,8,12,5,2,0,1,4,16,-5,1
22023,203944,0022300120,"NOV 01, 2023",NYK vs. CLE,L,35,3,15,0.2,0,6,0.0,0,0,0.0,0,6,6,4,1,0,3,2,6,-4,1
22023,203944,0022300112,"OCT 31, 2023",NYK @ CLE,W,31,5,14,0.357,2,5,0.4,7,10,0.7,3,7,10,2,1,0,1,1,19,18,1
22023,203944,0022300090,"OCT 28, 2023",NYK @ NOP,L,34,4,15,0.267,0,5,0.0,2,2,1.0,0,12,12,4,0,0,8,4,10,-11,1
22023,203944,0022300079,"OCT 27, 2023",NYK @ ATL,W,34,4,10,0.4,3,7,0.429,6,8,0.75,2,10,12,9,0,0,3,3,17,7,1
