SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22023,1630193,0022301176,"APR 12, 2024",TOR @ MIA,L,30,4,11,0.364,3,7,0.429,4,4,1.0,0,4,4,5,0,0,3,4,15,-15,1
22023,1630193,0022301160,"APR 10, 2024",TOR @ BKN,L,34,10,24,0.417,4,11,0.364,8,8,1.0,1,6,7,9,1,1,4,5,32,5,1
22023,1630193,0022301137,"APR 07, 2024",TOR vs. WAS,W,36,9,15,0.6,3,7,0.429,10,10,1.0,0,7,7,13,1,0,4,5,31,22,1
22023,1630193,0022301122,"APR 05, 2024",TOR @ MIL,W,36,4,12,0.333,3,8,0.375,14,15,0.933,1,10,11,9,3,0,1,1,25,14,1
22023,1630193,0022301108,"APR 03, 2024",TOR @ MIN,L,29,7,17,0.412,2,7,0.286,0,0,0.0,0,1,1,3,1,0,1,1,16,-24,1
22023,1630193,0022301094,"APR 02, 2024",TOR vs. LAL,L,27,7,12,0.583,3,7,0.429,3,3,1.0,0,3,3,6,1,0,3,1,20,-8,1
22023,1630193,0022300979,"MAR 17, 2024",TOR @ ORL,L,31,4,15,0.267,0,6,0.0,4,5,0.8,1,6,7,5,0,0,4,1,12,-26,1
22023,1630193,0022300963,"MAR 15, 2024",TOR vs. ORL,L,35,3,9,0.333,1,3,0.333,3,6,0.5,0,3,3,10,2,0,2,3,10,-12,1
22023,1630193,0022300946,"MAR 13, 2024",TOR @ DET,L,36,8,19,0.421,2,8,0.25,7,8,0.875,0,5,5,8,1,1,0,2,25,-9,1
22023,1630193,0022300923,"MAR 09, 2024",TOR @ POR,L,44,10,21,0.476,4,10,0.4,5,7,0.714,0,3,3,7,1,0,6,1,29,-13,1
