GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,PERSON_ID,PLAYER_FIRST,PLAYER_LAST,IN_TIME_REAL,OUT_TIME_REAL,PLAYER_PTS,PT_DIFF,USG_PCT
0022400066,1610612749,Milwaukee,Bucks,201572,Brook,Lopez,0.0,5510.0,0,-3.0,0.158
0022400066,1610612749,Milwaukee,Bucks,201572,Brook,Lopez,9750.0,21600.0,6,19.0,0.176
0022400066,1610612749,Milwaukee,Bucks,201572,Brook,Lopez,24180.0,28140.0,4,2.0,0.385
0022400066,1610612749,Milwaukee,Bucks,203081,Damian,Lillard,0.0,6360.0,4,2.0,0.261
0022400066,1610612749,Milwaukee,Bucks,203081,Damian,Lillard,9750.0,21600.0,26,19.0,0.314
0022400066,1610612749,Milwaukee,Bucks,203081,Damian,Lillard,23370.0,28140.0,0,-2.0,0.188
0022400066,1610612749,Milwaukee,Bucks,203507,Giannis,Antetokounmpo,0.0,3480.0,6,0.0,0.417
0022400066,1610612749,Milwaukee,Bucks,203507,Giannis,Antetokounmpo,5510.0,7144.0,3,4.0,0.333
0022400066,1610612749,Milwaukee,Bucks,203507,Giannis,Antetokounmpo,7200.0,9750.0,2,1.0,0.125
0022400066,1610612749,Milwaukee,Bucks,203507,Giannis,Antetokounmpo,13130.0,18450.0,4,6.0,0.227
0022400066,1610612749,Milwaukee,Bucks,203507,Giannis,Antetokounmpo,20540.0,24180.0,7,-5.0,0.462
0022400066,1610612749,Milwaukee,Bucks,203507,Giannis,Antetokounmpo,25370.0,27470.0,3,1.0,0.286
0022400066,1610612749,Milwaukee,Bucks,1626153,Delon,Wright,6360.0,9750.0,0,-2.0,0.083
0022400066,1610612749,Milwaukee,Bucks,1626153,Delon,Wright,18870.0,23370.0,2,4.0,0.105
0022400066,1610612749,Milwaukee,Bucks,1626171,Bobby,Portis,3480.0,13130.0,13,12.0,0.297
0022400066,1610612749,Milwaukee,Bucks,1626171,Bobby,Portis,18450.0,20540.0,0,0.0,0.182
0022400066,1610612749,Milwaukee,Bucks,1626171,Bobby,Portis,21600.0,25370.0,3,-4.0,0.071
0022400066,1610612749,Milwaukee,Bucks,1626192,Pat,Connaughton,4940.0,10940.0,7,4.0,0.217
0022400066,1610612749,Milwaukee,Bucks,1626192,Pat,Connaughton,18730.0,25270.0,2,1.0,0.148
0022400066,1610612749,Milwaukee,Bucks,1627752,Taurean,Prince,0.0,4940.0,0,-3.0,0.0
0022400066,1610612749,Milwaukee,Bucks,1627752,Taurean,Prince,7144.0,7200.0,0,-2.0,0.0
0022400066,1610612749,Milwaukee,Bucks,1627752,Taurean,Prince,10940.0,18730.0,16,13.0,0.188
0022400066,1610612749,Milwaukee,Bucks,1627752,Taurean,Prince,21600.0,24180.0,0,-6.0,0.1
0022400066,1610612749,Milwaukee,Bucks,1627752,Taurean,Prince,25270.0,28140.0,0,0.0,0.0
0022400066,1610612749,Milwaukee,Bucks,1629018,Gary,Trent Jr.,0.0,6727.0,0,0.0,0.042
0022400066,1610612749,Milwaukee,Bucks,1629018,Gary,Trent Jr.,9170.0,18870.0,9,9.0,0.125
0022400066,1610612749,Milwaukee,Bucks,1629018,Gary,Trent Jr.,24180.0,28427.0,2,2.0,0.071
0022400066,1610612749,Milwaukee,Bucks,1630699,MarJon,Beauchamp,28427.0,28800.0,0,0.0,0.0
0022400066,1610612749,Milwaukee,Bucks,1631157,Ryan,Rollins,28140.0,28800.0,0,0.0,0.0
0022400066,1610612749,Milwaukee,Bucks,1631260,AJ,Green,6727.0,9170.0,0,4.0,0.0
0022400066,1610612749,Milwaukee,Bucks,1641748,Andre,Jackson Jr.,28140.0,28800.0,0,0.0,0.0
0022400066,1610612749,Milwaukee,Bucks,1641890,Tyler,Smith,27470.0,28800.0,5,-1.0,0.5
0022400066,1610612749,Milwaukee,Bucks,1642358,AJ,Johnson,28140.0,28800.0,0,0.0,0.25
