GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,PERSON_ID,PLAYER_FIRST,PLAYER_LAST,IN_TIME_REAL,OUT_TIME_REAL,PLAYER_PTS,PT_DIFF,USG_PCT
0022400007,1610612742,Dallas,Mavericks,202681,Kyrie,Irving,0.0,4440.0,4,-8.0,0.222
0022400007,1610612742,Dallas,Mavericks,202681,Kyrie,Irving,9870.0,19980.0,8,-9.0,0.273
0022400007,1610612742,Dallas,Mavericks,202681,Kyrie,Irving,21600.0,26070.0,9,14.0,0.267
0022400007,1610612742,Dallas,Mavericks,202681,Kyrie,Irving,26230.0,28800.0,0,-10.0,0.0
0022400007,1610612742,Dallas,Mavericks,202691,Klay,Thompson,0.0,3140.0,2,-3.0,0.308
0022400007,1610612742,Dallas,Mavericks,202691,Klay,Thompson,5980.0,11700.0,9,13.0,0.25
0022400007,1610612742,Dallas,Mavericks,202691,Klay,Thompson,13270.0,17360.0,3,-17.0,0.3
0022400007,1610612742,Dallas,Mavericks,202691,Klay,Thompson,21600.0,28800.0,8,4.0,0.208
0022400007,1610612742,Dallas,Mavericks,203915,Spencer,Dinwiddie,3290.0,7200.0,0,-4.0,0.056
0022400007,1610612742,Dallas,Mavericks,203915,Spencer,Dinwiddie,18680.0,21600.0,0,-2.0,0.0
0022400007,1610612742,Dallas,Mavericks,1629029,Luka,Dončić,0.0,3290.0,5,-2.0,0.214
0022400007,1610612742,Dallas,Mavericks,1629029,Luka,Dončić,4440.0,9870.0,13,9.0,0.524
0022400007,1610612742,Dallas,Mavericks,1629029,Luka,Dončić,11410.0,18680.0,8,-10.0,0.333
0022400007,1610612742,Dallas,Mavericks,1629029,Luka,Dončić,19980.0,26070.0,5,15.0,0.217
0022400007,1610612742,Dallas,Mavericks,1629029,Luka,Dončić,26230.0,28800.0,0,-10.0,0.333
0022400007,1610612742,Dallas,Mavericks,1629655,Daniel,Gafford,0.0,2760.0,0,-5.0,0.0
0022400007,1610612742,Dallas,Mavericks,1629655,Daniel,Gafford,5980.0,7200.0,2,0.0,0.2
0022400007,1610612742,Dallas,Mavericks,1629655,Daniel,Gafford,8600.0,11200.0,7,12.0,0.444
0022400007,1610612742,Dallas,Mavericks,1629655,Daniel,Gafford,14400.0,16660.0,0,-7.0,0.0
0022400007,1610612742,Dallas,Mavericks,1629655,Daniel,Gafford,17360.0,19980.0,2,2.0,0.091
0022400007,1610612742,Dallas,Mavericks,1629655,Daniel,Gafford,24890.0,27580.0,4,0.0,0.444
0022400007,1610612742,Dallas,Mavericks,1629656,Quentin,Grimes,3140.0,5980.0,0,-3.0,0.0
0022400007,1610612742,Dallas,Mavericks,1629656,Quentin,Grimes,7200.0,13270.0,3,13.0,0.048
0022400007,1610612742,Dallas,Mavericks,1629656,Quentin,Grimes,16660.0,19980.0,0,-5.0,0.071
0022400007,1610612742,Dallas,Mavericks,1629656,Quentin,Grimes,23670.0,28800.0,3,-3.0,0.118
0022400007,1610612742,Dallas,Mavericks,1630230,Naji,Marshall,0.0,4440.0,2,-8.0,0.278
0022400007,1610612742,Dallas,Mavericks,1630230,Naji,Marshall,11700.0,16660.0,0,-10.0,0.087
0022400007,1610612742,Dallas,Mavericks,1630230,Naji,Marshall,19980.0,23670.0,4,8.0,0.125
0022400007,1610612742,Dallas,Mavericks,1630230,Naji,Marshall,26070.0,26230.0,0,0.0,0.0
0022400007,1610612742,Dallas,Mavericks,1630702,Jaden,Hardy,4440.0,11410.0,0,13.0,0.0
0022400007,1610612742,Dallas,Mavericks,1630702,Jaden,Hardy,17360.0,21600.0,4,3.0,0.211
0022400007,1610612742,Dallas,Mavericks,1630702,Jaden,Hardy,26070.0,26230.0,0,0.0,0.0
0022400007,1610612742,Dallas,Mavericks,1641726,Dereck,Lively II,2760.0,5980.0,2,-1.0,0.267
0022400007,1610612742,Dallas,Mavericks,1641726,Dereck,Lively II,7200.0,8600.0,0,-1.0,0.0
0022400007,1610612742,Dallas,Mavericks,1641726,Dereck,Lively II,11200.0,14400.0,6,-1.0,0.2
0022400007,1610612742,Dallas,Mavericks,1641726,Dereck,Lively II,16660.0,17360.0,0,-7.0,0.0
0022400007,1610612742,Dallas,Mavericks,1641726,Dereck,Lively II,19980.0,24890.0,4,9.0,0.158
0022400007,1610612742,Dallas,Mavericks,1641726,Dereck,Lively II,27580.0,28800.0,0,-4.0,0.0
