game_id,team_id,team_city,team_name,player_id,in_time,out_time,is_home
0022300574,1610612748,Miami,Heat,200768,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000005670,True
0022300574,1610612748,Miami,Heat,200768,1970-01-01 00:00:00.000012530,1970-01-01 00:00:00.000019790,True
0022300574,1610612748,Miami,Heat,200768,1970-01-01 00:00:00.000022920,1970-01-01 00:00:00.000027390,True
0022300574,1610612748,Miami,Heat,202710,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000005670,True
0022300574,1610612748,Miami,Heat,202710,1970-01-01 00:00:00.000009310,1970-01-01 00:00:00.000019930,True
0022300574,1610612748,Miami,Heat,202710,1970-01-01 00:00:00.000025200,1970-01-01 00:00:00.000027390,True
0022300574,1610612748,Miami,Heat,1626196,1970-01-01 00:00:00.000005670,1970-01-01 00:00:00.000010690,True
0022300574,1610612748,Miami,Heat,1626196,1970-01-01 00:00:00.000019790,1970-01-01 00:00:00.000028800,True
0022300574,1610612748,Miami,Heat,1628389,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000003580,True
0022300574,1610612748,Miami,Heat,1628389,1970-01-01 00:00:00.000005670,1970-01-01 00:00:00.000009870,True
0022300574,1610612748,Miami,Heat,1628389,1970-01-01 00:00:00.000012530,1970-01-01 00:00:00.000018780,True
0022300574,1610612748,Miami,Heat,1628389,1970-01-01 00:00:00.000019930,1970-01-01 00:00:00.000027390,True
0022300574,1610612748,Miami,Heat,1628418,1970-01-01 00:00:00.000009870,1970-01-01 00:00:00.000012530,True
0022300574,1610612748,Miami,Heat,1628997,1970-01-01 00:00:00.000003580,1970-01-01 00:00:00.000012530,True
0022300574,1610612748,Miami,Heat,1628997,1970-01-01 00:00:00.000018780,1970-01-01 00:00:00.000025200,True
0022300574,1610612748,Miami,Heat,1629130,1970-01-01 00:00:00.000007200,1970-01-01 00:00:00.000012530,True
0022300574,1610612748,Miami,Heat,1629130,1970-01-01 00:00:00.000019930,1970-01-01 00:00:00.000027390,True
0022300574,1610612748,Miami,Heat,1629312,1970-01-01 00:00:00.000005670,1970-01-01 00:00:00.000009310,True
0022300574,1610612748,Miami,Heat,1629312,1970-01-01 00:00:00.000012530,1970-01-01 00:00:00.000014400,True
0022300574,1610612748,Miami,Heat,1629312,1970-01-01 00:00:00.000027390,1970-01-01 00:00:00.000028800,True
0022300574,1610612748,Miami,Heat,1629639,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000007200,True
0022300574,1610612748,Miami,Heat,1629639,1970-01-01 00:00:00.000010690,1970-01-01 00:00:00.000022920,True
0022300574,1610612748,Miami,Heat,1631107,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000005670,True
0022300574,1610612748,Miami,Heat,1631107,1970-01-01 00:00:00.000014400,1970-01-01 00:00:00.000019930,True
0022300574,1610612748,Miami,Heat,1631107,1970-01-01 00:00:00.000027390,1970-01-01 00:00:00.000028800,True
0022300574,1610612748,Miami,Heat,1631115,1970-01-01 00:00:00.000027390,1970-01-01 00:00:00.000028800,True
0022300574,1610612748,Miami,Heat,1631306,1970-01-01 00:00:00.000027390,1970-01-01 00:00:00.000028800,True
0022300574,1610612761,Toronto,Raptors,201152,1970-01-01 00:00:00.000002540,1970-01-01 00:00:00.000008970,False
0022300574,1610612761,Toronto,Raptors,201152,1970-01-01 00:00:00.000012530,1970-01-01 00:00:00.000014400,False
0022300574,1610612761,Toronto,Raptors,201152,1970-01-01 00:00:00.000015310,1970-01-01 00:00:00.000019790,False
0022300574,1610612761,Toronto,Raptors,201152,1970-01-01 00:00:00.000023350,1970-01-01 00:00:00.000027390,False
0022300574,1610612761,Toronto,Raptors,202066,1970-01-01 00:00:00.000027390,1970-01-01 00:00:00.000028800,False
0022300574,1610612761,Toronto,Raptors,203471,1970-01-01 00:00:00.000003960,1970-01-01 00:00:00.000011130,False
0022300574,1610612761,Toronto,Raptors,203471,1970-01-01 00:00:00.000016780,1970-01-01 00:00:00.000021600,False
0022300574,1610612761,Toronto,Raptors,203471,1970-01-01 00:00:00.000023350,1970-01-01 00:00:00.000027390,False
0022300574,1610612761,Toronto,Raptors,1628449,1970-01-01 00:00:00.000005670,1970-01-01 00:00:00.000009870,False
0022300574,1610612761,Toronto,Raptors,1628449,1970-01-01 00:00:00.000019930,1970-01-01 00:00:00.000025200,False
0022300574,1610612761,Toronto,Raptors,1628449,1970-01-01 00:00:00.000027720,1970-01-01 00:00:00.000028800,False
0022300574,1610612761,Toronto,Raptors,1629007,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002540,False
0022300574,1610612761,Toronto,Raptors,1629007,1970-01-01 00:00:00.000008970,1970-01-01 00:00:00.000012530,False
0022300574,1610612761,Toronto,Raptors,1629007,1970-01-01 00:00:00.000014400,1970-01-01 00:00:00.000015310,False
0022300574,1610612761,Toronto,Raptors,1629007,1970-01-01 00:00:00.000019790,1970-01-01 00:00:00.000023350,False
0022300574,1610612761,Toronto,Raptors,1629007,1970-01-01 00:00:00.000027390,1970-01-01 00:00:00.000027720,False
0022300574,1610612761,Toronto,Raptors,1629018,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000005670,False
0022300574,1610612761,Toronto,Raptors,1629018,1970-01-01 00:00:00.000009870,1970-01-01 00:00:00.000017750,False
0022300574,1610612761,Toronto,Raptors,1629018,1970-01-01 00:00:00.000018780,1970-01-01 00:00:00.000019930,False
0022300574,1610612761,Toronto,Raptors,1629018,1970-01-01 00:00:00.000022920,1970-01-01 00:00:00.000024550,False
0022300574,1610612761,Toronto,Raptors,1629018,1970-01-01 00:00:00.000025200,1970-01-01 00:00:00.000027390,False
0022300574,1610612761,Toronto,Raptors,1629628,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000003960,False
0022300574,1610612761,Toronto,Raptors,1629628,1970-01-01 00:00:00.000005670,1970-01-01 00:00:00.000009870,False
0022300574,1610612761,Toronto,Raptors,1629628,1970-01-01 00:00:00.000011130,1970-01-01 00:00:00.000021600,False
0022300574,1610612761,Toronto,Raptors,1629628,1970-01-01 00:00:00.000024550,1970-01-01 00:00:00.000027720,False
0022300574,1610612761,Toronto,Raptors,1629667,1970-01-01 00:00:00.000027720,1970-01-01 00:00:00.000028800,False
0022300574,1610612761,Toronto,Raptors,1630193,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000005670,False
0022300574,1610612761,Toronto,Raptors,1630193,1970-01-01 00:00:00.000009870,1970-01-01 00:00:00.000016780,False
0022300574,1610612761,Toronto,Raptors,1630193,1970-01-01 00:00:00.000017750,1970-01-01 00:00:00.000023350,False
0022300574,1610612761,Toronto,Raptors,1630567,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000005670,False
0022300574,1610612761,Toronto,Raptors,1630567,1970-01-01 00:00:00.000009870,1970-01-01 00:00:00.000018780,False
0022300574,1610612761,Toronto,Raptors,1630567,1970-01-01 00:00:00.000021600,1970-01-01 00:00:00.000027390,False
0022300574,1610612761,Toronto,Raptors,1631241,1970-01-01 00:00:00.000027390,1970-01-01 00:00:00.000028800,False
0022300574,1610612761,Toronto,Raptors,1641711,1970-01-01 00:00:00.000005670,1970-01-01 00:00:00.000009870,False
0022300574,1610612761,Toronto,Raptors,1641711,1970-01-01 00:00:00.000021600,1970-01-01 00:00:00.000022920,False
0022300574,1610612761,Toronto,Raptors,1641711,1970-01-01 00:00:00.000027390,1970-01-01 00:00:00.000028800,False
