SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22024,1626167,0022400336,"DEC 06, 2024",IND @ CHI,W,32,6,10,0.6,3,5,0.6,0,0,0.0,1,6,7,4,2,2,1,1,15,9,1
22024,1626167,0022400320,"DEC 04, 2024",IND @ BKN,L,31,4,8,0.5,1,3,0.333,2,2,1.0,0,7,7,4,0,4,3,2,11,-10,1
22024,1626167,0022400054,"DEC 03, 2024",IND @ TOR,L,38,5,9,0.556,4,6,0.667,2,2,1.0,1,6,7,2,0,3,3,1,16,-6,1
22024,1626167,0022400306,"DEC 01, 2024",IND @ MEM,L,31,3,11,0.273,2,8,0.25,4,4,1.0,1,5,6,2,0,1,2,3,12,-10,1
22024,1626167,0022400045,"NOV 29, 2024",IND vs. DET,L,28,3,8,0.375,1,3,0.333,2,2,1.0,1,9,10,2,0,1,2,3,9,-22,1
22024,1626167,0022400288,"NOV 27, 2024",IND vs. POR,W,38,7,17,0.412,1,7,0.143,0,0,0.0,6,2,8,1,1,5,3,3,15,22,1
22024,1626167,0022400279,"NOV 25, 2024",IND vs. NOP,W,28,7,11,0.636,2,6,0.333,1,3,0.333,3,6,9,1,1,1,3,5,17,21,1
22024,1626167,0022400272,"NOV 24, 2024",IND vs. WAS,W,30,4,8,0.5,1,3,0.333,1,2,0.5,3,6,9,1,2,1,1,2,10,9,1
22024,1626167,0022400029,"NOV 22, 2024",IND @ MIL,L,33,6,11,0.545,3,5,0.6,0,0,0.0,1,7,8,1,1,2,4,4,15,-18,1
22024,1626167,0022400254,"NOV 20, 2024",IND @ HOU,L,29,3,7,0.429,0,1,0.0,4,5,0.8,0,9,9,2,0,5,4,3,10,-13,1
22024,1626167,0022400235,"NOV 17, 2024",IND vs. MIA,W,40,14,23,0.609,5,8,0.625,1,1,1.0,3,6,9,1,0,2,1,1,34,11,1
22024,1626167,0022400009,"NOV 15, 2024",IND vs. MIA,L,28,3,7,0.429,1,4,0.25,2,3,0.667,0,5,5,2,1,1,1,1,9,-29,1
22024,1626167,0022400217,"NOV 13, 2024",IND @ ORL,L,34,4,11,0.364,2,5,0.4,1,2,0.5,0,2,2,1,2,2,1,4,11,-3,1
22024,1626167,0022400203,"NOV 10, 2024",IND vs. NYK,W,39,8,15,0.533,5,8,0.625,5,6,0.833,0,6,6,1,1,2,2,4,26,14,1
22024,1626167,0022400184,"NOV 08, 2024",IND @ CHA,L,32,5,13,0.385,1,3,0.333,1,4,0.25,4,6,10,1,1,2,3,2,12,-23,1
22024,1626167,0022400170,"NOV 06, 2024",IND vs. ORL,W,36,6,17,0.353,1,6,0.167,4,5,0.8,1,9,10,2,1,2,3,3,17,1,1
22024,1626167,0022400165,"NOV 04, 2024",IND @ DAL,W,33,10,17,0.588,5,8,0.625,5,5,1.0,1,10,11,0,1,1,2,2,30,9,1
22024,1626167,0022400138,"NOV 01, 2024",IND @ NOP,L,30,5,12,0.417,2,5,0.4,0,0,0.0,0,4,4,2,0,1,4,4,12,-19,1
22024,1626167,0022400102,"OCT 28, 2024",IND @ ORL,L,26,5,10,0.5,1,3,0.333,2,3,0.667,1,4,5,0,0,0,1,5,13,-10,1
22024,1626167,0022400097,"OCT 27, 2024",IND vs. PHI,L,37,4,11,0.364,2,5,0.4,4,8,0.5,0,4,4,2,4,1,6,5,14,-2,1
22024,1626167,0022400081,"OCT 25, 2024",IND @ NYK,L,23,5,9,0.556,0,3,0.0,3,5,0.6,1,6,7,1,0,3,2,4,13,-23,1
22024,1626167,0022400063,"OCT 23, 2024",IND @ DET,W,36,7,14,0.5,3,8,0.375,3,3,1.0,0,9,9,4,0,4,4,4,20,20,1
