SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22024,1630249,0022400334,"DEC 06, 2024",ATL vs. LAL,W,14,2,5,0.4,0,1,0.0,0,0,0.0,1,6,7,3,0,1,0,3,4,6,1
22024,1630249,0022400300,"NOV 30, 2024",ATL @ CHA,W,12,0,0,0.0,0,0,0.0,0,0,0.0,1,2,3,1,0,0,0,2,0,9,1
22024,1630249,0022400041,"NOV 29, 2024",ATL vs. CLE,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1
22024,1630249,0022400030,"NOV 22, 2024",ATL @ CHI,L,3,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-3,1
22024,1630249,0022400258,"NOV 20, 2024",ATL @ GSW,L,4,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,2,0,0,0,0,0,-2,1
22024,1630249,0022400239,"NOV 17, 2024",ATL @ POR,L,21,3,5,0.6,2,3,0.667,0,0,0.0,1,1,2,3,1,1,1,3,8,-5,1
22024,1630249,0022400103,"OCT 28, 2024",ATL vs. WAS,L,10,2,3,0.667,1,2,0.5,2,4,0.5,0,0,0,0,1,0,1,0,7,2,1
22024,1630249,0022400100,"OCT 27, 2024",ATL @ OKC,L,20,2,7,0.286,1,3,0.333,0,0,0.0,1,3,4,2,1,0,2,3,5,-5,1
22024,1630249,0022400079,"OCT 25, 2024",ATL vs. CHA,W,15,1,2,0.5,0,1,0.0,1,2,0.5,0,0,0,0,1,1,1,5,3,4,1
22024,1630249,0022400064,"OCT 23, 2024",ATL vs. BKN,W,11,1,2,0.5,0,1,0.0,1,1,1.0,0,1,1,2,0,0,0,1,3,-8,1
