SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22024,1628960,0022400346,"DEC 07, 2024",PHX @ MIA,L,30,5,10,0.5,5,9,0.556,1,2,0.5,1,1,2,4,2,0,1,1,16,8,1
22024,1628960,0022400330,"DEC 05, 2024",PHX @ NOP,L,30,4,7,0.571,3,5,0.6,2,2,1.0,0,6,6,10,0,1,1,1,13,-9,1
22024,1628960,0022400057,"DEC 03, 2024",PHX vs. SAS,W,24,2,5,0.4,0,3,0.0,4,4,1.0,0,3,3,3,1,0,0,2,8,-7,1
22024,1628960,0022400303,"NOV 30, 2024",PHX vs. GSW,W,32,4,8,0.5,3,6,0.5,6,6,1.0,1,3,4,3,1,0,1,0,17,-4,1
22024,1628960,0022400297,"NOV 27, 2024",PHX vs. BKN,L,30,4,8,0.5,1,4,0.25,0,1,0.0,0,5,5,1,2,1,1,3,9,-1,1
22024,1628960,0022400039,"NOV 26, 2024",PHX vs. LAL,W,23,4,10,0.4,2,6,0.333,0,0,0.0,1,1,2,2,0,0,0,1,10,11,1
22024,1628960,0022400257,"NOV 20, 2024",PHX vs. NYK,L,21,2,9,0.222,1,8,0.125,3,3,1.0,0,1,1,1,0,0,2,1,8,-14,1
22024,1628960,0022400249,"NOV 18, 2024",PHX vs. ORL,L,29,5,10,0.5,4,9,0.444,3,7,0.429,0,4,4,1,0,0,4,4,17,-7,1
22024,1628960,0022400234,"NOV 17, 2024",PHX @ MIN,L,24,6,10,0.6,4,7,0.571,2,2,1.0,1,4,5,1,0,0,2,2,18,-6,1
22024,1628960,0022400006,"NOV 12, 2024",PHX @ UTA,W,26,5,10,0.5,4,9,0.444,1,2,0.5,0,1,1,0,0,0,1,0,15,12,1
22024,1628960,0022400209,"NOV 10, 2024",PHX vs. SAC,L,27,3,13,0.231,3,11,0.273,0,0,0.0,0,1,1,3,0,0,2,1,9,-2,1
22024,1628960,0022400190,"NOV 08, 2024",PHX @ DAL,W,19,0,4,0.0,0,3,0.0,0,0,0.0,2,1,3,0,2,0,1,0,0,6,1
22024,1628960,0022400178,"NOV 06, 2024",PHX vs. MIA,W,22,3,10,0.3,3,9,0.333,3,4,0.75,0,2,2,0,0,0,1,0,12,1,1
22024,1628960,0022400167,"NOV 04, 2024",PHX vs. PHI,W,24,3,6,0.5,2,4,0.5,6,6,1.0,1,1,2,0,0,0,0,1,14,-2,1
22024,1628960,0022400149,"NOV 02, 2024",PHX vs. POR,W,19,7,12,0.583,4,7,0.571,0,0,0.0,1,1,2,0,0,3,2,1,18,5,1
22024,1628960,0022400131,"OCT 31, 2024",PHX @ LAC,W,19,1,8,0.125,0,5,0.0,0,0,0.0,0,5,5,3,4,0,0,1,2,-1,1
22024,1628960,0022400111,"OCT 28, 2024",PHX vs. LAL,W,12,1,2,0.5,1,2,0.5,0,0,0.0,1,1,2,0,0,0,0,3,3,-12,1
22024,1628960,0022400071,"OCT 23, 2024",PHX @ LAC,W,21,2,7,0.286,2,6,0.333,2,2,1.0,0,1,1,3,1,1,1,2,8,2,1
