SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22024,1630169,0022400336,"DEC 06, 2024",IND @ CHI,W,38,9,17,0.529,5,9,0.556,0,0,0.0,0,4,4,8,2,0,2,1,23,5,1
22024,1630169,0022400320,"DEC 04, 2024",IND @ BKN,L,37,5,13,0.385,1,7,0.143,6,7,0.857,0,3,3,8,2,2,3,1,17,2,1
22024,1630169,0022400054,"DEC 03, 2024",IND @ TOR,L,40,10,16,0.625,4,9,0.444,6,7,0.857,1,3,4,6,1,0,3,2,30,-3,1
22024,1630169,0022400306,"DEC 01, 2024",IND @ MEM,L,37,3,10,0.3,2,9,0.222,0,0,0.0,1,1,2,7,1,0,2,0,8,-6,1
22024,1630169,0022400045,"NOV 29, 2024",IND vs. DET,L,30,8,13,0.615,3,8,0.375,0,0,0.0,0,1,1,5,0,0,2,0,19,-23,1
22024,1630169,0022400288,"NOV 27, 2024",IND vs. POR,W,39,8,15,0.533,5,10,0.5,7,7,1.0,2,5,7,10,2,0,3,2,28,17,1
22024,1630169,0022400279,"NOV 25, 2024",IND vs. NOP,W,36,12,23,0.522,9,18,0.5,1,1,1.0,0,3,3,13,3,0,2,1,34,16,1
22024,1630169,0022400272,"NOV 24, 2024",IND vs. WAS,W,34,7,18,0.389,5,11,0.455,2,2,1.0,3,1,4,9,2,0,3,3,21,12,1
22024,1630169,0022400029,"NOV 22, 2024",IND @ MIL,L,34,6,14,0.429,4,10,0.4,2,2,1.0,0,1,1,9,0,0,1,0,18,-18,1
22024,1630169,0022400254,"NOV 20, 2024",IND @ HOU,L,30,1,7,0.143,1,5,0.2,1,1,1.0,0,1,1,8,0,1,2,1,4,-28,1
22024,1630169,0022400247,"NOV 18, 2024",IND @ TOR,L,39,5,18,0.278,2,9,0.222,4,4,1.0,2,1,3,4,5,2,1,4,16,-15,1
22024,1630169,0022400235,"NOV 17, 2024",IND vs. MIA,W,38,4,13,0.308,3,8,0.375,5,5,1.0,1,2,3,13,0,2,0,2,16,19,1
22024,1630169,0022400009,"NOV 15, 2024",IND vs. MIA,L,29,7,14,0.5,4,9,0.444,0,0,0.0,1,1,2,8,1,0,1,1,18,-25,1
22024,1630169,0022400217,"NOV 13, 2024",IND @ ORL,L,40,3,14,0.214,2,8,0.25,1,1,1.0,0,1,1,11,0,0,4,1,9,5,1
22024,1630169,0022400203,"NOV 10, 2024",IND vs. NYK,W,35,11,18,0.611,4,10,0.4,9,11,0.818,0,2,2,14,2,0,2,1,35,12,1
22024,1630169,0022400184,"NOV 08, 2024",IND @ CHA,L,34,2,11,0.182,0,4,0.0,2,2,1.0,1,6,7,9,1,1,2,1,6,-21,1
22024,1630169,0022400170,"NOV 06, 2024",IND vs. ORL,W,37,6,11,0.545,3,5,0.6,2,2,1.0,0,3,3,4,1,0,1,4,17,6,1
22024,1630169,0022400165,"NOV 04, 2024",IND @ DAL,W,36,10,16,0.625,2,8,0.25,3,6,0.5,0,4,4,12,2,1,2,1,25,9,1
22024,1630169,0022400138,"NOV 01, 2024",IND @ NOP,L,33,2,8,0.25,1,6,0.167,6,6,1.0,1,1,2,11,0,0,2,2,11,-19,1
22024,1630169,0022400119,"OCT 30, 2024",IND vs. BOS,W,40,7,19,0.368,2,10,0.2,1,1,1.0,0,6,6,12,2,0,1,5,17,9,1
22024,1630169,0022400102,"OCT 28, 2024",IND @ ORL,L,35,6,15,0.4,4,9,0.444,3,4,0.75,3,6,9,10,1,0,1,1,19,3,1
22024,1630169,0022400097,"OCT 27, 2024",IND vs. PHI,L,37,8,18,0.444,4,9,0.444,2,5,0.4,1,3,4,2,0,1,3,2,22,-9,1
22024,1630169,0022400081,"OCT 25, 2024",IND @ NYK,L,26,0,8,0.0,0,7,0.0,0,0,0.0,0,1,1,5,1,0,1,2,0,-23,1
22024,1630169,0022400063,"OCT 23, 2024",IND @ DET,W,35,6,18,0.333,1,9,0.111,2,2,1.0,1,4,5,4,3,2,3,2,15,15,1
