SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22024,1630540,0022400343,"DEC 07, 2024",NYK vs. DET,L,27,3,7,0.429,1,5,0.2,1,2,0.5,0,2,2,2,1,1,3,2,8,-14,1
22024,1630540,0022400327,"DEC 05, 2024",NYK vs. CHA,W,28,2,5,0.4,2,4,0.5,4,4,1.0,0,1,1,6,0,0,0,1,10,13,1
22024,1630540,0022400053,"DEC 03, 2024",NYK vs. ORL,W,26,5,11,0.455,5,7,0.714,3,3,1.0,1,2,3,4,1,0,2,3,18,-2,1
22024,1630540,0022400308,"DEC 01, 2024",NYK vs. NOP,W,22,5,9,0.556,3,4,0.75,0,0,0.0,1,1,2,3,1,0,2,2,13,18,1
22024,1630540,0022400040,"NOV 29, 2024",NYK @ CHA,W,27,5,9,0.556,2,5,0.4,2,2,1.0,2,3,5,1,0,0,0,0,14,4,1
22024,1630540,0022400292,"NOV 27, 2024",NYK @ DAL,L,15,1,2,0.5,0,1,0.0,3,3,1.0,0,2,2,2,1,1,0,1,5,-3,1
22024,1630540,0022400283,"NOV 25, 2024",NYK @ DEN,W,28,5,9,0.556,3,6,0.5,0,0,0.0,2,4,6,3,1,0,0,4,13,10,1
22024,1630540,0022400219,"NOV 13, 2024",NYK vs. CHI,L,23,1,4,0.25,0,2,0.0,0,0,0.0,0,1,1,2,0,0,1,0,2,10,1
22024,1630540,0022400004,"NOV 12, 2024",NYK @ PHI,W,26,6,12,0.5,3,8,0.375,0,0,0.0,0,3,3,2,2,0,1,1,15,12,1
22024,1630540,0022400203,"NOV 10, 2024",NYK @ IND,L,29,3,9,0.333,1,5,0.2,0,0,0.0,0,1,1,1,2,0,1,3,7,-5,1
22024,1630540,0022400189,"NOV 08, 2024",NYK vs. MIL,W,28,5,11,0.455,2,6,0.333,2,2,1.0,1,4,5,2,0,0,0,0,14,21,1
22024,1630540,0022400171,"NOV 06, 2024",NYK @ ATL,L,28,5,9,0.556,4,6,0.667,2,2,1.0,0,4,4,7,0,1,3,3,16,13,1
22024,1630540,0022400161,"NOV 04, 2024",NYK @ HOU,L,26,0,9,0.0,0,5,0.0,0,0,0.0,0,0,0,2,2,1,0,3,0,10,1
22024,1630540,0022400134,"NOV 01, 2024",NYK @ DET,W,28,4,12,0.333,2,8,0.25,0,1,0.0,1,2,3,2,4,0,0,2,10,14,1
22024,1630540,0022400122,"OCT 30, 2024",NYK @ MIA,W,25,3,8,0.375,2,5,0.4,2,2,1.0,1,2,3,2,2,1,2,1,10,-3,1
22024,1630540,0022400106,"OCT 28, 2024",NYK vs. CLE,L,29,6,12,0.5,2,6,0.333,0,0,0.0,1,2,3,4,0,0,1,2,14,-3,1
22024,1630540,0022400081,"OCT 25, 2024",NYK vs. IND,W,21,3,4,0.75,2,2,1.0,0,0,0.0,0,2,2,2,0,0,2,3,8,7,1
22024,1630540,0022400061,"OCT 22, 2024",NYK @ BOS,L,26,8,10,0.8,4,5,0.8,2,3,0.667,0,0,0,2,0,0,1,1,22,-18,1
