GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,PERSON_ID,PLAYER_FIRST,PLAYER_LAST,IN_TIME_REAL,OUT_TIME_REAL,PLAYER_PTS,PT_DIFF,USG_PCT
0022300586,1610612738,Boston,Celtics,201143,Al,Horford,3120.0,7200.0,3,0.0,0.071
0022300586,1610612738,Boston,Celtics,201143,Al,Horford,9760.0,14400.0,0,3.0,0.091
0022300586,1610612738,Boston,Celtics,201143,Al,Horford,17430.0,21600.0,3,2.0,0.071
0022300586,1610612738,Boston,Celtics,201143,Al,Horford,23870.0,27330.0,0,-1.0,0.1
0022300586,1610612738,Boston,Celtics,201950,Jrue,Holiday,0.0,3120.0,3,1.0,0.182
0022300586,1610612738,Boston,Celtics,201950,Jrue,Holiday,5630.0,9760.0,0,3.0,0.077
0022300586,1610612738,Boston,Celtics,201950,Jrue,Holiday,14400.0,17430.0,0,-7.0,0.1
0022300586,1610612738,Boston,Celtics,201950,Jrue,Holiday,18660.0,24830.0,4,-10.0,0.222
0022300586,1610612738,Boston,Celtics,201950,Jrue,Holiday,27330.0,28800.0,0,1.0,0.0
0022300586,1610612738,Boston,Celtics,204001,Kristaps,Porziņģis,0.0,5630.0,15,0.0,0.368
0022300586,1610612738,Boston,Celtics,204001,Kristaps,Porziņģis,9760.0,18660.0,5,5.0,0.135
0022300586,1610612738,Boston,Celtics,204001,Kristaps,Porziņģis,21600.0,28800.0,1,-3.0,0.13
0022300586,1610612738,Boston,Celtics,1627759,Jaylen,Brown,0.0,5630.0,2,0.0,0.263
0022300586,1610612738,Boston,Celtics,1627759,Jaylen,Brown,9760.0,21600.0,9,-2.0,0.267
0022300586,1610612738,Boston,Celtics,1627759,Jaylen,Brown,24830.0,28800.0,2,0.0,0.231
0022300586,1610612738,Boston,Celtics,1628369,Jayson,Tatum,0.0,3120.0,0,1.0,0.091
0022300586,1610612738,Boston,Celtics,1628369,Jayson,Tatum,5630.0,18660.0,16,8.0,0.3
0022300586,1610612738,Boston,Celtics,1628369,Jayson,Tatum,21600.0,28800.0,6,-3.0,0.391
0022300586,1610612738,Boston,Celtics,1628401,Derrick,White,0.0,5630.0,5,0.0,0.158
0022300586,1610612738,Boston,Celtics,1628401,Derrick,White,9760.0,21544.0,16,-2.0,0.295
0022300586,1610612738,Boston,Celtics,1628401,Derrick,White,24830.0,28800.0,3,0.0,0.231
0022300586,1610612738,Boston,Celtics,1628436,Luke,Kornet,7200.0,9760.0,2,2.0,0.143
0022300586,1610612738,Boston,Celtics,1628436,Luke,Kornet,21600.0,23870.0,2,-3.0,0.125
0022300586,1610612738,Boston,Celtics,1630202,Payton,Pritchard,5630.0,9760.0,3,3.0,0.077
0022300586,1610612738,Boston,Celtics,1630202,Payton,Pritchard,21544.0,24830.0,0,-3.0,0.091
0022300586,1610612738,Boston,Celtics,1630573,Sam,Hauser,3120.0,9760.0,0,2.0,0.048
0022300586,1610612738,Boston,Celtics,1630573,Sam,Hauser,18660.0,21600.0,0,-7.0,0.0
