GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,PERSON_ID,PLAYER_FIRST,PLAYER_LAST,IN_TIME_REAL,OUT_TIME_REAL,PLAYER_PTS,PT_DIFF,USG_PCT
0022300627,1610612754,Indiana,Pacers,204456,T.J.,McConnell,4360.0,10300.0,2,2.0,0.12
0022300627,1610612754,Indiana,Pacers,204456,T.J.,McConnell,19420.0,27820.0,6,-6.0,0.158
0022300627,1610612754,Indiana,Pacers,1626167,Myles,Turner,0.0,6907.0,7,7.0,0.179
0022300627,1610612754,Indiana,Pacers,1626167,Myles,Turner,10030.0,19420.0,13,14.0,0.256
0022300627,1610612754,Indiana,Pacers,1627741,Buddy,Hield,0.0,4580.0,5,6.0,0.105
0022300627,1610612754,Indiana,Pacers,1627741,Buddy,Hield,10030.0,18850.0,6,15.0,0.054
0022300627,1610612754,Indiana,Pacers,1627741,Buddy,Hield,20640.0,20740.0,0,-3.0,0.0
0022300627,1610612754,Indiana,Pacers,1627741,Buddy,Hield,25840.0,27820.0,0,5.0,0.333
0022300627,1610612754,Indiana,Pacers,1627783,Pascal,Siakam,0.0,5450.0,8,13.0,0.273
0022300627,1610612754,Indiana,Pacers,1627783,Pascal,Siakam,10890.0,20640.0,12,15.0,0.2
0022300627,1610612754,Indiana,Pacers,1627783,Pascal,Siakam,24980.0,27820.0,6,2.0,0.417
0022300627,1610612754,Indiana,Pacers,1629614,Andrew,Nembhard,0.0,4360.0,6,8.0,0.368
0022300627,1610612754,Indiana,Pacers,1629614,Andrew,Nembhard,10300.0,19420.0,6,14.0,0.297
0022300627,1610612754,Indiana,Pacers,1629614,Andrew,Nembhard,24980.0,28800.0,7,-4.0,0.235
0022300627,1610612754,Indiana,Pacers,1630167,Obi,Toppin,5450.0,10890.0,11,-4.0,0.348
0022300627,1610612754,Indiana,Pacers,1630167,Obi,Toppin,20640.0,25710.0,2,-9.0,0.2
0022300627,1610612754,Indiana,Pacers,1630167,Obi,Toppin,27820.0,28800.0,0,-6.0,0.2
0022300627,1610612754,Indiana,Pacers,1630174,Aaron,Nesmith,0.0,3540.0,0,8.0,0.125
0022300627,1610612754,Indiana,Pacers,1630174,Aaron,Nesmith,11550.0,20640.0,13,12.0,0.139
0022300627,1610612754,Indiana,Pacers,1630174,Aaron,Nesmith,22000.0,24980.0,0,-2.0,0.077
0022300627,1610612754,Indiana,Pacers,1630174,Aaron,Nesmith,25710.0,27430.0,3,3.0,0.125
0022300627,1610612754,Indiana,Pacers,1630188,Jalen,Smith,6907.0,9160.0,0,3.0,0.0
0022300627,1610612754,Indiana,Pacers,1630188,Jalen,Smith,19420.0,21469.0,4,-3.0,0.375
0022300627,1610612754,Indiana,Pacers,1630188,Jalen,Smith,23850.0,24980.0,2,-4.0,0.2
0022300627,1610612754,Indiana,Pacers,1630543,Isaiah,Jackson,9160.0,10030.0,0,0.0,0.0
0022300627,1610612754,Indiana,Pacers,1630543,Isaiah,Jackson,21469.0,23850.0,0,-1.0,0.154
0022300627,1610612754,Indiana,Pacers,1631097,Bennedict,Mathurin,3540.0,11550.0,10,4.0,0.235
0022300627,1610612754,Indiana,Pacers,1631097,Bennedict,Mathurin,18850.0,22000.0,3,-7.0,0.4
0022300627,1610612754,Indiana,Pacers,1631097,Bennedict,Mathurin,22840.0,25840.0,0,-7.0,0.077
0022300627,1610612754,Indiana,Pacers,1631097,Bennedict,Mathurin,27820.0,28800.0,0,-6.0,0.2
0022300627,1610612754,Indiana,Pacers,1631112,Kendall,Brown,27820.0,28800.0,0,-6.0,0.0
0022300627,1610612754,Indiana,Pacers,1641767,Ben,Sheppard,4580.0,10030.0,2,4.0,0.136
0022300627,1610612754,Indiana,Pacers,1641767,Ben,Sheppard,20740.0,22840.0,0,-1.0,0.083
0022300627,1610612754,Indiana,Pacers,1641767,Ben,Sheppard,27430.0,28800.0,0,-6.0,0.0
