GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022400182,1610612762,UTA,Utah,1642262,Cody Williams,Cody,F,,25.000000:23,94.7,94.0,141.0,140.8,-46.4,-46.8,0.067,1.0,14.3,0.0,0.091,0.045,14.3,0.6,0.6,0.113,0.116,93.19,93.6,78.0,50,0.046
0022400182,1610612762,UTA,Utah,1628374,Lauri Markkanen,Lauri,F,,28.000000:31,103.9,107.3,119.7,119.3,-15.8,-12.0,0.211,2.0,25.0,0.083,0.172,0.132,12.5,0.4,0.4,0.197,0.194,95.57,94.26,78.55,55,0.092
0022400182,1610612762,UTA,Utah,1631117,Walker Kessler,Walker,C,,24.000000:51,99.6,98.0,134.4,138.3,-34.8,-40.3,0.0,0.0,0.0,0.125,0.185,0.157,40.0,1.0,1.0,0.093,0.094,93.26,92.72,77.26,49,0.09
0022400182,1610612762,UTA,Utah,1629012,Collin Sexton,Collin,G,,27.000000:14,99.6,98.1,140.9,144.2,-41.2,-46.1,0.467,2.33,30.4,0.0,0.071,0.036,13.0,0.5,0.543,0.271,0.275,93.8,93.41,77.85,54,0.085
0022400182,1610612762,UTA,Utah,1641718,Keyonte George,Keyonte,G,,25.000000:21,97.6,98.0,135.0,138.8,-37.5,-40.8,0.2,1.5,17.6,0.0,0.111,0.058,11.8,0.409,0.421,0.259,0.258,94.26,92.78,77.32,49,0.019
0022400182,1610612762,UTA,Utah,1628381,John Collins,John,,,25.000000:26,101.3,107.7,127.6,125.9,-26.3,-18.2,0.071,0.25,7.7,0.0,0.13,0.068,30.8,0.571,0.661,0.207,0.202,102.44,100.03,83.36,52,0.061
0022400182,1610612762,UTA,Utah,1630548,Johnny Juzang,Johnny,,,16.000000:24,110.2,114.7,125.0,122.9,-14.8,-8.2,0.143,0.0,14.3,0.0,0.067,0.029,0.0,0.917,0.932,0.15,0.149,102.15,100.98,84.15,34,0.144
0022400182,1610612762,UTA,Utah,203903,Jordan Clarkson,Jordan,,,20.000000:46,95.6,100.0,121.4,118.2,-25.7,-18.2,0.25,0.5,11.1,0.0,0.222,0.108,22.2,0.636,0.705,0.333,0.334,101.47,100.55,83.79,43,0.172
0022400182,1610612762,UTA,Utah,1629234,Drew Eubanks,Drew,,,18.000000:10,103.1,105.0,110.0,107.5,-6.9,-2.5,0.2,2.0,28.6,0.188,0.267,0.226,14.3,0.333,0.515,0.114,0.114,105.42,105.69,88.07,40,0.092
0022400182,1610612762,UTA,Utah,201988,Patty Mills,Patty,,,16.000000:03,105.7,108.6,102.8,100.0,2.9,8.6,0.222,2.0,25.0,0.0,0.067,0.037,12.5,0.5,0.5,0.15,0.154,103.24,103.18,85.98,35,0.068
