GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022400250,1610612737,ATL,Atlanta,1629726,Garrison Mathews,Garrison,F,,28.000000:29,116.9,118.3,86.5,88.5,30.4,29.8,0.174,0.0,40.0,0.0,0.029,0.016,0.0,0.75,0.75,0.091,0.094,103.74,101.95,84.96,60,0.092
0022400250,1610612737,ATL,Atlanta,1642258,Zaccharie Risacher,Zaccharie,F,,26.000000:06,92.5,94.2,96.9,96.3,-4.4,-2.1,0.182,0.67,11.1,0.038,0.069,0.055,16.7,0.682,0.705,0.286,0.286,98.02,97.47,81.23,52,0.155
0022400250,1610612737,ATL,Atlanta,203991,Clint Capela,Clint,C,,28.000000:28,117.3,119.0,90.4,91.7,26.9,27.3,0.05,0.5,7.1,0.12,0.306,0.23,14.3,0.667,0.651,0.2,0.207,100.9,99.48,82.9,58,0.16
0022400250,1610612737,ATL,Atlanta,1630700,Dyson Daniels,Dyson,G,,39.000000:03,112.3,115.2,111.0,112.2,1.3,3.0,0.154,2.0,20.0,0.026,0.171,0.101,10.0,0.5,0.5,0.182,0.184,100.77,98.95,82.46,79,0.085
0022400250,1610612737,ATL,Atlanta,1629027,Trae Young,Trae,G,,35.000000:43,118.4,120.0,96.5,98.7,21.9,21.3,0.594,3.8,57.6,0.0,0.073,0.042,15.2,0.143,0.38,0.171,0.175,103.32,101.47,84.55,75,0.119
0022400250,1610612737,ATL,Atlanta,203992,Bogdan Bogdanović,Bogdan,,,18.000000:24,103.5,100.0,121.2,121.1,-17.7,-21.1,0.273,0.0,30.0,0.0,0.2,0.086,0.0,0.429,0.429,0.179,0.185,96.16,97.83,81.52,37,0.085
0022400250,1610612737,ATL,Atlanta,1629631,De'Andre Hunter,De'Andre,,,24.000000:34,124.1,124.0,120.3,122.0,3.8,2.0,0.071,1.0,5.6,0.043,0.045,0.044,5.6,0.733,0.756,0.304,0.315,98.36,97.69,81.41,50,0.138
0022400250,1610612737,ATL,Atlanta,1631223,David Roddy,David,,,7.000000:24,104.2,106.3,115.6,111.8,-11.4,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,33.3,1.25,1.25,0.188,0.184,106.25,107.03,89.19,16,0.11
0022400250,1610612737,ATL,Atlanta,1630168,Onyeka Okongwu,Onyeka,,,19.000000:32,99.8,100.0,130.8,129.3,-31.0,-29.3,0.0,0.0,0.0,0.0,0.154,0.057,0.0,0.6,0.643,0.119,0.119,99.03,99.52,82.94,40,0.085
0022400250,1610612737,ATL,Atlanta,1641723,Kobe Bufkin,Kobe,,,12.000000:17,83.0,82.6,139.6,137.5,-56.6,-54.9,0.0,0.0,0.0,0.0,0.125,0.042,0.0,0.214,0.317,0.32,0.322,90.89,91.83,76.53,23,-0.073
0022400250,1610612737,ATL,Atlanta,1630552,Jalen Johnson,Jalen,,DND - Injury/Illness,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400250,1610612737,ATL,Atlanta,1626204,Larry Nance Jr.,Larry,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400250,1610612737,ATL,Atlanta,1630811,Keaton Wallace,Keaton,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400250,1610612758,SAC,Sacramento,1631099,Keegan Murray,Keegan,F,,22.000000:28,73.2,73.5,116.8,116.7,-43.6,-43.2,0.1,0.25,7.1,0.036,0.273,0.14,28.6,0.389,0.389,0.232,0.24,103.79,103.62,86.35,49,0.006
0022400250,1610612758,SAC,Sacramento,1626168,Trey Lyles,Trey,F,,37.000000:40,108.5,110.1,113.7,116.7,-5.2,-6.5,0.154,0.0,25.0,0.098,0.171,0.132,0.0,0.5,0.505,0.133,0.139,102.07,100.04,83.36,79,0.088
0022400250,1610612758,SAC,Sacramento,203458,Alex Len,Alex,C,,17.000000:10,91.5,89.2,109.3,108.6,-17.9,-19.4,0.1,1.0,25.0,0.053,0.143,0.091,25.0,0.5,0.5,0.075,0.079,99.04,100.66,83.88,37,0.048
0022400250,1610612758,SAC,Sacramento,1628989,Kevin Huerter,Kevin,G,,39.000000:12,95.8,96.3,115.8,119.0,-20.0,-22.6,0.13,1.5,15.0,0.0,0.143,0.065,10.0,0.3,0.3,0.181,0.19,100.19,98.57,82.14,82,0.024
0022400250,1610612758,SAC,Sacramento,1628368,De'Aaron Fox,De'Aaron,G,,39.000000:05,111.1,112.5,109.2,110.0,1.9,2.5,0.35,1.75,20.0,0.0,0.132,0.064,11.4,0.543,0.565,0.308,0.322,99.26,98.25,81.88,80,0.133
0022400250,1610612758,SAC,Sacramento,1629162,Jordan McLaughlin,Jordan,,,19.000000:46,121.0,118.6,108.8,107.5,12.2,11.1,0.286,0.0,44.4,0.0,0.091,0.053,0.0,0.833,0.84,0.102,0.111,99.17,100.78,83.98,43,0.145
0022400250,1610612758,SAC,Sacramento,1631115,Orlando Robinson,Orlando,,,7.000000:19,81.3,70.6,135.3,135.3,-54.0,-64.7,0.25,0.5,25.0,0.0,0.429,0.25,50.0,0.0,0.568,0.167,0.19,104.18,111.53,92.94,17,0.051
0022400250,1610612758,SAC,Sacramento,1631165,Keon Ellis,Keon,,,33.000000:05,121.1,124.3,107.2,105.9,13.9,18.4,0.048,1.0,4.5,0.059,0.118,0.088,4.5,0.794,0.822,0.253,0.263,100.84,100.11,83.43,70,0.195
0022400250,1610612758,SAC,Sacramento,203926,Doug McDermott,Doug,,,18.000000:54,131.0,133.3,95.3,94.3,35.7,39.0,0.071,1.0,16.7,0.0,0.05,0.028,16.7,1.0,1.0,0.114,0.12,90.51,90.16,75.13,36,0.073
0022400250,1610612758,SAC,Sacramento,1641732,Colby Jones,Colby,,,2.000000:55,186.3,200.0,72.7,71.4,113.7,128.6,0.25,0.0,50.0,0.5,0.5,0.5,0.0,0.0,0.0,0.143,0.134,109.6,106.97,89.14,6,0.167
0022400250,1610612758,SAC,Sacramento,1642403,Isaac Jones,Isaac,,,2.000000:26,83.3,83.3,41.0,40.0,42.3,43.3,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,0.286,107.31,108.49,90.41,6,-0.571
0022400250,1610612758,SAC,Sacramento,1630222,Mason Jones,Mason,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
