GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022400123,1610612753,ORL,Orlando,1630532,Franz Wagner,Franz,F,,22.000000:35,114.2,113.3,127.1,123.9,-12.9,-10.6,0.25,0.0,33.3,0.042,0.077,0.06,0.0,0.375,0.415,0.167,0.168,95.09,96.71,80.59,45,0.07
0022400123,1610612753,ORL,Orlando,1631094,Paolo Banchero,Paolo,F,,37.000000:15,99.9,98.8,107.6,106.4,-7.7,-7.7,0.235,1.0,12.1,0.0,0.184,0.092,12.1,0.591,0.618,0.345,0.349,100.61,101.8,84.83,80,0.159
0022400123,1610612753,ORL,Orlando,1628976,Wendell Carter Jr.,Wendell,C,,28.000000:25,104.7,103.4,113.1,114.0,-8.4,-10.6,0.111,0.0,14.3,0.0,0.233,0.119,0.0,0.5,0.595,0.19,0.193,97.8,98.0,81.67,59,0.129
0022400123,1610612753,ORL,Orlando,203484,Kentavious Caldwell-Pope,Kentavious,G,,33.000000:57,84.9,82.4,104.1,101.4,-19.2,-19.0,0.05,0.0,10.0,0.025,0.0,0.014,0.0,0.444,0.444,0.115,0.119,100.35,103.21,86.01,74,0.012
0022400123,1610612753,ORL,Orlando,1630591,Jalen Suggs,Jalen,G,,35.000000:13,95.0,93.3,101.1,97.3,-6.1,-4.0,0.263,1.25,20.0,0.0,0.176,0.082,16.0,0.531,0.531,0.253,0.257,99.49,102.25,85.21,75,0.128
0022400123,1610612753,ORL,Orlando,203914,Gary Harris,Gary,,,18.000000:23,107.3,102.4,88.3,85.7,18.9,16.7,0.077,0.0,25.0,0.067,0.056,0.061,0.0,0.0,0.0,0.07,0.073,104.37,108.39,90.32,41,-0.007
0022400123,1610612753,ORL,Orlando,1641710,Anthony Black,Anthony,,,23.000000:12,86.3,84.6,88.2,88.2,-1.8,-3.6,0.429,6.0,46.2,0.034,0.074,0.054,7.7,0.2,0.34,0.127,0.13,105.52,106.55,88.79,52,0.099
0022400123,1610612753,ORL,Orlando,1628371,Jonathan Isaac,Jonathan,,,13.000000:54,76.5,75.9,75.9,72.7,0.6,3.1,0.2,1.0,12.5,0.105,0.2,0.147,12.5,0.6,0.68,0.226,0.228,104.31,107.08,89.23,29,0.263
0022400123,1610612753,ORL,Orlando,1629021,Moritz Wagner,Moritz,,,16.000000:07,104.3,100.0,88.9,86.1,15.4,13.9,0.1,0.5,11.1,0.0,0.316,0.167,22.2,0.375,0.608,0.211,0.219,103.35,107.22,89.35,36,0.123
0022400123,1610612753,ORL,Orlando,1641724,Jett Howard,Jett,,,11.000000:01,125.6,120.8,92.4,92.0,33.2,28.8,0.0,0.0,0.0,0.0,0.125,0.077,0.0,0.375,0.375,0.154,0.159,104.56,106.83,89.02,24,0.031
0022400123,1610612753,ORL,Orlando,1630175,Cole Anthony,Cole,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400123,1610612753,ORL,Orlando,1631216,Caleb Houstan,Caleb,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400123,1610612753,ORL,Orlando,202709,Cory Joseph,Cory,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400123,1610612753,ORL,Orlando,1641783,Tristan da Silva,Tristan,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
