GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022400237,1610612765,DET,Detroit,1627736,Malik Beasley,Malik,F,,29.000000:16,137.5,140.0,95.0,95.3,42.5,44.7,0.042,0.0,5.9,0.032,0.077,0.053,0.0,0.813,0.813,0.208,0.207,106.9,105.79,88.15,65,0.158
0022400237,1610612765,DET,Detroit,202699,Tobias Harris,Tobias,F,,28.000000:23,127.3,130.0,90.2,90.0,37.0,40.0,0.115,0.0,18.8,0.065,0.25,0.153,0.0,0.409,0.47,0.183,0.182,102.42,101.47,84.56,60,0.125
0022400237,1610612765,DET,Detroit,1631105,Jalen Duren,Jalen,C,,18.000000:12,128.3,128.2,71.2,70.0,57.1,58.2,0.071,1.0,8.3,0.222,0.316,0.27,8.3,0.625,0.564,0.244,0.245,103.23,104.18,86.81,39,0.148
0022400237,1610612765,DET,Detroit,1630595,Cade Cunningham,Cade,G,,30.000000:34,126.2,128.4,98.4,100.0,27.7,28.4,0.4,5.0,34.5,0.059,0.286,0.161,6.9,0.533,0.61,0.241,0.24,107.76,106.0,88.33,67,0.216
0022400237,1610612765,DET,Detroit,1631093,Jaden Ivey,Jaden,G,,29.000000:47,140.7,140.3,91.8,89.2,48.9,51.1,0.348,2.67,25.8,0.074,0.065,0.069,9.7,0.632,0.674,0.324,0.329,100.73,102.34,85.28,62,0.19
0022400237,1610612765,DET,Detroit,1630191,Isaiah Stewart,Isaiah,,,25.000000:27,124.9,128.8,118.2,118.5,6.7,10.3,0.045,0.0,11.1,0.069,0.16,0.111,0.0,0.563,0.563,0.133,0.132,101.66,99.96,83.3,52,0.072
0022400237,1610612765,DET,Detroit,1641842,Ronald Holland II,Ronald,,,14.000000:53,89.8,87.1,104.9,109.7,-15.2,-22.6,0.0,0.0,0.0,0.0,0.118,0.059,25.0,0.0,0.0,0.121,0.125,100.75,99.98,83.31,31,-0.091
0022400237,1610612765,DET,Detroit,1631323,Simone Fontecchio,Simone,,,21.000000:58,97.5,93.3,98.5,100.0,-1.0,-6.7,0.077,0.0,14.3,0.0,0.042,0.02,0.0,0.5,0.5,0.122,0.127,98.11,99.42,82.85,45,0.028
0022400237,1610612765,DET,Detroit,1631111,Wendell Moore Jr.,Wendell,,,23.000000:44,114.4,112.5,114.4,116.0,0.1,-3.5,0.105,2.0,33.3,0.0,0.238,0.106,16.7,0.5,0.694,0.077,0.078,99.02,99.1,82.58,48,0.081
0022400237,1610612765,DET,Detroit,1631204,Marcus Sasser,Marcus,,,13.000000:25,112.2,106.9,127.2,132.1,-15.1,-25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.438,0.438,0.258,0.27,101.46,101.96,84.97,29,0.017
0022400237,1610612765,DET,Detroit,1630194,Paul Reed,Paul,,,4.000000:21,79.9,70.0,116.3,120.0,-36.4,-50.0,0.0,0.0,0.0,0.0,0.333,0.125,0.0,0.0,0.0,0.1,0.114,105.27,110.34,91.95,10,0.0
0022400237,1610612765,DET,Detroit,203501,Tim Hardaway Jr.,Tim,,DND - Injury/Illness,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400237,1610612764,WAS,Washington,1641731,Bilal Coulibaly,Bilal,F,,26.000000:05,88.7,89.5,118.7,119.3,-30.1,-29.8,0.0,0.0,0.0,0.037,0.103,0.071,16.7,0.722,0.727,0.203,0.205,105.63,104.89,87.41,57,0.119
0022400237,1610612764,WAS,Washington,1628398,Kyle Kuzma,Kyle,F,,28.000000:58,90.9,90.6,124.5,125.0,-33.6,-34.4,0.083,0.25,5.0,0.067,0.118,0.094,20.0,0.75,0.718,0.275,0.284,106.15,106.05,88.38,64,0.122
0022400237,1610612764,WAS,Washington,1642259,Alexandre Sarr,Alexandre,C,,23.000000:54,94.0,94.3,133.2,135.8,-39.2,-41.5,0.158,1.5,23.1,0.0,0.136,0.068,15.4,0.214,0.254,0.185,0.188,107.69,106.44,88.7,53,-0.004
0022400237,1610612764,WAS,Washington,1629673,Jordan Poole,Jordan,G,,26.000000:49,88.2,89.8,140.6,143.3,-52.4,-53.5,0.385,2.5,20.8,0.0,0.042,0.02,8.3,0.594,0.635,0.317,0.316,108.51,106.5,88.75,59,0.1
0022400237,1610612764,WAS,Washington,1642267,Carlton Carrington,Carlton,G,,25.000000:12,108.1,107.4,144.5,142.6,-36.4,-35.2,0.167,1.5,25.0,0.0,0.136,0.07,16.7,0.786,0.786,0.164,0.168,101.83,102.86,85.71,54,0.096
0022400237,1610612764,WAS,Washington,1627763,Malcolm Brogdon,Malcolm,,,21.000000:48,106.3,109.1,100.8,100.0,5.5,9.1,0.0,0.0,0.0,0.0,0.065,0.036,16.7,0.0,0.102,0.118,0.122,97.76,96.88,80.73,44,-0.04
0022400237,1610612764,WAS,Washington,202685,Jonas Valančiūnas,Jonas,,,20.000000:06,106.6,104.8,119.2,117.5,-12.6,-12.7,0.182,2.0,12.5,0.045,0.36,0.213,6.3,0.409,0.509,0.292,0.309,96.38,97.91,81.59,42,0.185
0022400237,1610612764,WAS,Washington,1642273,Kyshawn George,Kyshawn,,,25.000000:40,115.4,117.3,129.2,129.4,-13.8,-12.1,0.261,0.0,66.7,0.0,0.115,0.059,0.0,0.0,0.0,0.052,0.053,97.17,96.31,80.26,52,0.028
0022400237,1610612764,WAS,Washington,1630557,Corey Kispert,Corey,,,21.000000:50,106.9,108.9,127.3,127.9,-20.4,-19.0,0.067,1.0,12.5,0.0,0.136,0.067,12.5,0.667,0.667,0.137,0.14,97.88,96.73,80.61,45,0.091
0022400237,1610612764,WAS,Washington,1631098,Johnny Davis,Johnny,,,4.000000:00,107.3,111.1,63.5,55.6,43.8,55.6,0.0,0.0,0.0,0.0,0.2,0.125,0.0,0.0,0.0,0.1,0.097,103.2,108.0,90.0,9,0.0
0022400237,1610612764,WAS,Washington,1630215,Jared Butler,Jared,,,4.000000:00,107.3,111.1,63.5,55.6,43.8,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.042,0.1,0.097,103.2,108.0,90.0,9,0.4
0022400237,1610612764,WAS,Washington,1628963,Marvin Bagley III,Marvin,,,4.000000:00,107.3,111.1,63.5,55.6,43.8,55.6,0.0,0.0,0.0,0.333,0.2,0.25,33.3,0.5,0.5,0.6,0.581,103.2,108.0,90.0,9,0.2
0022400237,1610612764,WAS,Washington,1631116,Patrick Baldwin Jr.,Patrick,,,4.000000:00,107.3,111.1,63.5,55.6,43.8,55.6,0.0,0.0,0.0,0.0,0.2,0.125,0.0,0.0,0.568,0.1,0.097,103.2,108.0,90.0,9,0.0
0022400237,1610612764,WAS,Washington,1630264,Anthony Gill,Anthony,,,3.000000:38,96.2,100.0,63.5,55.6,32.7,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.01,112.29,93.58,8,0.0
0022400237,1610612764,WAS,Washington,1626158,Richaun Holmes,Richaun,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
