GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022400185,1610612737,ATL,Atlanta,1642258,Zaccharie Risacher,Zaccharie,F,,25.000000:04,118.3,122.6,122.4,127.8,-4.2,-5.1,0.13,1.0,20.0,0.121,0.05,0.094,20.0,0.286,0.4,0.179,0.179,106.58,102.45,85.37,53,0.012
0022400185,1610612737,ATL,Atlanta,1630552,Jalen Johnson,Jalen,F,,37.000000:10,102.1,106.2,120.0,121.0,-17.9,-14.8,0.045,1.0,4.5,0.0,0.257,0.111,4.5,0.474,0.503,0.21,0.216,107.14,104.61,87.17,81,0.109
0022400185,1610612737,ATL,Atlanta,203991,Clint Capela,Clint,C,,18.000000:40,96.4,100.0,110.2,109.3,-13.8,-9.3,0.167,1.0,12.5,0.241,0.333,0.273,12.5,0.3,0.298,0.255,0.256,112.17,110.57,92.14,43,0.067
0022400185,1610612737,ATL,Atlanta,1630700,Dyson Daniels,Dyson,G,,38.000000:28,116.4,119.3,107.1,109.2,9.2,10.1,0.065,1.0,9.1,0.021,0.057,0.036,9.1,0.471,0.503,0.185,0.192,111.62,109.18,90.98,88,0.079
0022400185,1610612737,ATL,Atlanta,1629027,Trae Young,Trae,G,,41.000000:00,117.6,121.7,104.9,107.7,12.7,14.0,0.433,4.33,29.5,0.0,0.056,0.023,6.8,0.56,0.614,0.279,0.284,110.45,107.12,89.27,92,0.17
0022400185,1610612737,ATL,Atlanta,1631223,David Roddy,David,,,15.000000:57,121.8,121.1,106.2,105.1,15.6,15.9,0.176,1.0,42.9,0.0,0.313,0.179,42.9,1.5,1.5,0.095,0.098,114.9,115.86,96.55,38,0.069
0022400185,1610612737,ATL,Atlanta,1630168,Onyeka Okongwu,Onyeka,,,16.000000:49,116.8,118.4,107.3,107.7,9.6,10.7,0.25,3.0,27.3,0.133,0.176,0.156,9.1,0.571,0.571,0.19,0.197,110.86,109.89,91.58,38,0.093
0022400185,1610612737,ATL,Atlanta,1629726,Garrison Mathews,Garrison,,,27.000000:21,96.6,98.4,99.1,101.6,-2.5,-3.2,0.053,0.0,14.3,0.038,0.031,0.034,0.0,0.5,0.633,0.088,0.091,111.25,108.82,90.69,62,0.088
0022400185,1610612737,ATL,Atlanta,1630811,Keaton Wallace,Keaton,,,7.000000:00,60.5,60.0,148.1,160.0,-87.7,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,1.0,1.0,0.176,0.189,106.56,102.86,85.71,15,0.019
0022400185,1610612737,ATL,Atlanta,1626204,Larry Nance Jr.,Larry,,,12.000000:31,122.2,122.2,118.5,122.2,3.7,0.0,0.25,0.0,28.6,0.0,0.071,0.04,0.0,1.3,1.3,0.161,0.167,105.15,103.54,86.28,27,0.256
0022400185,1610612737,ATL,Atlanta,1641723,Kobe Bufkin,Kobe,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400185,1610612737,ATL,Atlanta,1631243,Mouhamed Gueye,Mouhamed,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400185,1610612765,DET,Detroit,203501,Tim Hardaway Jr.,Tim,F,,29.000000:13,115.8,119.1,112.3,116.4,3.6,2.7,0.148,1.33,30.8,0.0,0.156,0.089,23.1,0.625,0.608,0.122,0.122,114.51,110.9,92.41,68,0.062
0022400185,1610612765,DET,Detroit,202699,Tobias Harris,Tobias,F,,30.000000:34,106.8,108.6,102.2,105.6,4.6,2.9,0.095,0.0,11.8,0.0,0.143,0.085,0.0,0.731,0.745,0.192,0.194,113.46,110.7,92.25,70,0.181
0022400185,1610612765,DET,Detroit,1630191,Isaiah Stewart,Isaiah,C,,32.000000:38,103.6,105.6,105.1,106.8,-1.5,-1.2,0.13,3.0,25.0,0.133,0.156,0.147,8.3,0.625,0.625,0.111,0.112,109.23,107.37,89.48,72,0.122
0022400185,1610612765,DET,Detroit,1631093,Jaden Ivey,Jaden,G,,29.000000:30,111.1,109.2,111.0,115.6,0.1,-6.4,0.158,0.75,13.0,0.071,0.026,0.045,17.4,0.577,0.56,0.267,0.282,106.26,104.96,87.47,65,0.062
0022400185,1610612765,DET,Detroit,1630595,Cade Cunningham,Cade,G,,36.000000:16,110.6,113.4,106.4,108.4,4.2,5.0,0.5,1.86,33.3,0.031,0.208,0.138,17.9,0.5,0.573,0.283,0.282,111.64,109.18,90.98,82,0.175
0022400185,1610612765,DET,Detroit,1630194,Paul Reed,Paul,,,15.000000:06,119.6,120.6,123.7,123.5,-4.1,-2.9,0.0,0.0,0.0,0.0,0.111,0.04,25.0,0.417,0.417,0.2,0.209,108.48,108.1,90.09,34,-0.014
0022400185,1610612765,DET,Detroit,1627736,Malik Beasley,Malik,,,33.000000:32,105.1,106.7,108.0,110.7,-2.9,-4.0,0.05,0.5,5.3,0.053,0.0,0.029,10.5,0.679,0.679,0.207,0.211,109.47,107.36,89.46,75,0.086
0022400185,1610612765,DET,Detroit,1631323,Simone Fontecchio,Simone,,,19.000000:34,124.2,128.6,117.3,114.0,6.9,14.6,0.063,1.0,10.0,0.05,0.25,0.139,10.0,0.583,0.671,0.18,0.182,104.55,104.26,86.88,42,0.121
