GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022400162,1610612766,CHA,Charlotte,1630182,Josh Green,Josh,F,,25.000000:50,98.8,102.0,141.9,139.2,-43.1,-37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583,0.621,0.109,0.11,94.49,93.86,78.21,50,0.018
0022400162,1610612766,CHA,Charlotte,1628970,Miles Bridges,Miles,F,,25.000000:00,100.9,104.0,129.1,129.2,-28.1,-25.2,0.267,4.0,21.1,0.038,0.208,0.12,5.3,0.346,0.36,0.273,0.275,95.58,94.08,78.4,50,0.077
0022400162,1610612766,CHA,Charlotte,201959,Taj Gibson,Taj,C,,16.000000:06,82.7,83.9,96.5,93.8,-13.8,-9.9,0.0,0.0,0.0,0.053,0.176,0.111,0.0,0.625,0.625,0.118,0.12,93.2,93.91,78.26,31,0.153
0022400162,1610612766,CHA,Charlotte,1641706,Brandon Miller,Brandon,G,,21.000000:10,91.7,93.0,113.5,114.0,-21.9,-20.9,0.091,1.0,7.7,0.0,0.091,0.045,7.7,0.4,0.46,0.261,0.263,98.42,97.51,81.26,43,0.048
0022400162,1610612766,CHA,Charlotte,1630163,LaMelo Ball,LaMelo,G,,24.000000:37,103.5,105.8,116.7,113.7,-13.2,-8.0,0.167,0.4,8.0,0.0,0.08,0.041,20.0,0.467,0.525,0.404,0.417,100.32,100.44,83.7,52,0.051
0022400162,1610612766,CHA,Charlotte,1629684,Grant Williams,Grant,,,21.000000:45,98.2,100.0,141.2,134.8,-43.0,-34.8,0.071,1.0,16.7,0.0,0.167,0.071,16.7,0.625,0.625,0.102,0.102,99.05,100.41,83.68,45,0.066
0022400162,1610612766,CHA,Charlotte,1630544,Tre Mann,Tre,,,20.000000:59,79.0,80.5,152.3,147.6,-73.2,-67.1,0.6,6.0,37.5,0.037,0.188,0.093,6.3,0.5,0.563,0.217,0.219,94.31,94.9,79.09,41,0.15
0022400162,1610612766,CHA,Charlotte,1628998,Cody Martin,Cody,,,19.000000:02,68.5,67.5,126.0,120.9,-57.4,-53.4,0.143,1.0,14.3,0.0,0.167,0.077,14.3,0.5,0.615,0.14,0.145,101.74,104.67,87.22,40,0.095
0022400162,1610612766,CHA,Charlotte,203552,Seth Curry,Seth,,,10.000000:11,83.9,82.6,81.9,81.0,2.0,1.7,0.0,0.0,0.0,0.154,0.0,0.087,0.0,0.5,0.5,0.154,0.162,102.22,103.63,86.36,23,0.07
0022400162,1610612766,CHA,Charlotte,1642275,Tidjane Salaün,Tidjane,,,22.000000:04,90.7,91.5,115.3,110.4,-24.6,-18.9,0.071,0.5,7.7,0.0,0.125,0.048,15.4,0.25,0.25,0.218,0.225,101.54,103.32,86.1,47,-0.052
0022400162,1610612766,CHA,Charlotte,1631217,Moussa Diabaté,Moussa,,,11.000000:05,83.8,87.0,87.9,84.0,-4.2,3.0,0.0,0.0,0.0,0.077,0.444,0.227,50.0,1.0,1.0,0.069,0.072,103.42,103.94,86.62,23,0.175
0022400162,1610612766,CHA,Charlotte,1641733,Nick Smith Jr.,Nick,,,8.000000:25,123.0,129.4,94.5,88.2,28.6,41.2,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.5,0.5,0.182,0.183,96.27,96.95,80.79,17,0.038
0022400162,1610612766,CHA,Charlotte,1642354,KJ Simpson,KJ,,,6.000000:53,106.7,114.3,64.8,60.0,41.8,54.3,0.167,0.0,33.3,0.222,0.25,0.231,0.0,0.5,0.5,0.105,0.105,100.7,101.11,84.26,14,0.276
0022400162,1610612766,CHA,Charlotte,1631197,Jared Rhoden,Jared,,,6.000000:53,106.7,114.3,64.8,60.0,41.8,54.3,0.4,0.0,33.3,0.111,0.25,0.154,0.0,0.5,0.5,0.211,0.211,100.7,101.11,84.26,14,0.448
0022400162,1610612766,CHA,Charlotte,203995,Vasilije Micić,Vasilije,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400162,1610612750,MIN,Minnesota,1630183,Jaden McDaniels,Jaden,F,,22.000000:26,124.2,122.7,115.8,117.4,8.4,5.3,0.0,0.0,0.0,0.045,0.095,0.07,0.0,0.35,0.383,0.25,0.253,96.41,96.29,80.24,44,0.005
0022400162,1610612750,MIN,Minnesota,203944,Julius Randle,Julius,F,,25.000000:10,126.4,122.4,102.4,108.3,23.9,14.1,0.25,4.0,22.2,0.115,0.038,0.077,5.6,0.45,0.514,0.255,0.262,93.69,92.5,77.09,49,0.118
0022400162,1610612750,MIN,Minnesota,203497,Rudy Gobert,Rudy,C,,29.000000:51,112.3,111.1,87.1,87.3,25.2,23.8,0.211,4.0,40.0,0.067,0.188,0.129,10.0,0.8,0.8,0.086,0.088,100.92,101.31,84.42,63,0.155
0022400162,1610612750,MIN,Minnesota,1630162,Anthony Edwards,Anthony,G,,29.000000:05,117.6,115.3,97.7,101.7,20.0,13.5,0.063,1.0,6.3,0.0,0.167,0.086,6.3,0.727,0.746,0.231,0.235,97.54,96.55,80.46,59,0.181
0022400162,1610612750,MIN,Minnesota,201144,Mike Conley,Mike,G,,23.000000:20,136.1,137.0,90.3,93.5,45.9,43.5,0.222,0.0,33.3,0.043,0.154,0.102,0.0,0.688,0.688,0.154,0.156,96.6,94.63,78.86,46,0.162
0022400162,1610612750,MIN,Minnesota,1628978,Donte DiVincenzo,Donte,,,28.000000:17,130.4,128.8,73.8,74.1,56.6,54.7,0.143,0.75,18.8,0.0,0.139,0.085,25.0,0.722,0.742,0.197,0.202,98.91,99.28,82.73,59,0.127
0022400162,1610612750,MIN,Minnesota,1629675,Naz Reid,Naz,,,25.000000:59,138.9,137.0,77.0,77.4,61.9,59.7,0.125,2.0,11.8,0.1,0.219,0.173,5.9,0.885,0.901,0.246,0.253,98.43,98.83,82.36,54,0.281
0022400162,1610612750,MIN,Minnesota,1629638,Nickeil Alexander-Walker,Nickeil,,,21.000000:09,113.4,113.0,66.3,63.8,47.2,49.2,0.188,1.5,23.1,0.0,0.077,0.043,15.4,0.25,0.387,0.189,0.193,103.4,105.53,87.94,46,0.017
0022400162,1610612750,MIN,Minnesota,1631169,Josh Minott,Josh,,,8.000000:25,94.5,88.2,123.0,129.4,-28.6,-41.2,0.0,0.0,0.0,0.0,0.111,0.077,50.0,0.0,0.568,0.118,0.126,96.27,96.95,80.79,17,-0.019
0022400162,1610612750,MIN,Minnesota,1642265,Rob Dillingham,Rob,,,8.000000:07,94.5,88.2,123.0,129.4,-28.6,-41.2,0.5,2.0,33.3,0.0,0.0,0.0,16.7,0.667,0.667,0.235,0.252,99.82,100.53,83.78,17,0.145
0022400162,1610612750,MIN,Minnesota,1630568,Luka Garza,Luka,,,6.000000:53,64.8,60.0,106.7,114.3,-41.8,-54.3,0.0,0.0,0.0,0.0,0.333,0.231,50.0,0.5,0.5,0.267,0.288,100.7,101.11,84.26,15,0.069
0022400162,1610612750,MIN,Minnesota,1630545,Terrence Shannon Jr.,Terrence,,,5.000000:39,64.3,58.3,116.7,127.3,-52.3,-68.9,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.167,0.184,97.19,97.7,81.42,12,-0.174
0022400162,1610612750,MIN,Minnesota,1628408,PJ Dozier,PJ,,,5.000000:39,64.3,58.3,116.7,127.3,-52.3,-68.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.092,97.19,97.7,81.42,12,-0.087
