GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022400248,1610612745,HOU,Houston,1628415,Dillon Brooks,Dillon,F,,20.000000:58,84.2,87.8,88.1,92.9,-3.9,-5.1,0.077,1.0,10.0,0.069,0.095,0.08,10.0,0.313,0.313,0.176,0.181,99.63,95.01,79.17,41,-0.038
0022400248,1610612745,HOU,Houston,1631095,Jabari Smith Jr.,Jabari,F,,24.000000:39,95.2,94.5,95.9,103.8,-0.8,-9.3,0.05,0.0,16.7,0.0,0.08,0.035,0.0,0.25,0.41,0.077,0.081,108.0,104.19,86.82,55,0.038
0022400248,1610612745,HOU,Houston,1630578,Alperen Sengun,Alperen,C,,38.000000:49,103.2,106.3,89.1,93.7,14.0,12.6,0.192,1.25,16.1,0.085,0.077,0.081,12.9,0.381,0.403,0.268,0.275,102.29,98.31,81.92,80,0.061
0022400248,1610612745,HOU,Houston,1630224,Jalen Green,Jalen,G,,39.000000:24,98.9,100.0,88.9,91.6,10.0,8.4,0.077,0.67,6.9,0.043,0.171,0.102,10.3,0.438,0.438,0.273,0.278,103.82,101.73,84.77,84,0.077
0022400248,1610612745,HOU,Houston,1627832,Fred VanVleet,Fred,G,,34.000000:39,101.0,101.4,94.6,100.0,6.4,1.4,0.25,0.0,16.7,0.0,0.171,0.076,0.0,0.457,0.516,0.287,0.297,102.73,99.74,83.12,73,0.196
0022400248,1610612745,HOU,Houston,1631106,Tari Eason,Tari,,,30.000000:36,98.7,101.5,109.0,110.8,-10.2,-9.2,0.048,1.0,11.1,0.081,0.367,0.209,11.1,0.643,0.643,0.101,0.104,104.25,101.96,84.97,65,0.171
0022400248,1610612745,HOU,Houston,1641708,Amen Thompson,Amen,,,29.000000:13,95.1,100.0,104.9,103.3,-9.9,-3.3,0.111,2.0,22.2,0.081,0.143,0.108,11.1,0.8,0.791,0.1,0.099,97.78,96.1,80.09,57,0.143
0022400248,1610612745,HOU,Houston,201145,Jeff Green,Jeff,,,2.000000:27,94.1,100.0,136.6,142.9,-42.5,-42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.59,137.14,114.29,7,0.0
0022400248,1610612745,HOU,Houston,203500,Steven Adams,Steven,,,5.000000:29,67.0,64.3,157.7,161.5,-90.7,-97.3,0.0,0.0,0.0,0.125,0.2,0.154,33.3,0.5,0.5,0.176,0.182,117.13,118.18,98.48,14,0.05
0022400248,1610612745,HOU,Houston,1642263,Reed Sheppard,Reed,,,4.000000:46,40.0,44.4,122.2,122.2,-82.2,-77.8,0.0,0.0,0.0,0.1,0.0,0.071,25.0,0.0,0.0,0.308,0.308,95.66,90.63,75.52,9,-0.241
