player,team,game_id,prop_type,line,over_odds,under_odds,sportsbook,player_id,player_position,player_jersey,opponent,game_date,game_time,event_status,home_team,away_team,market_id,market_name,participant_id,consensus_line,consensus_over_odds,consensus_under_odds,opening_line,opening_odds,opening_book,opening_time,expert_over_picks,expert_under_picks,system_over_picks,system_under_picks,last_5_over,last_5_under,season_over,season_under,h2h_over,h2h_under,projected_value,projected_probability,projected_ev,bet_rating,line_diff,opp_rank,opp_value,timestamp,url
Kyle Filipowski,UTH,25224,to,14.5,-113,-115,fd,,F,22,,,,closed,,,336,,6185,14.5,-120,-110,14.5,-122,10,2024-11-14 23:40:57,0,0,42,42,0,0,4,4,0,0,11.3,0.71859809927832,0.3434660116942504,5,-3.2,13,155.8,,
Klay Thompson,DAL,25224,pa,25.5,-105,-125,dk,,G,31,,,,closed,,,338,,2142,25.5,-113,-113,21.5,-105,19,2024-11-13 22:21:49,1,1,48,48,0,0,2,15,0,0,22.1,0.6743363454911,0.21380542188398,5,-3.4,24,188.8,,
Klay Thompson,DAL,25224,to,23.5,-110,-120,mgm,,G,31,,,,closed,,,336,,2142,22.5,-111,-115,19.5,-105,19,2024-11-13 22:21:49,0,0,42,42,0,0,3,13,0,0,20.0,0.63670204874462,0.1672870893651367,4,-3.5,25,160.6,,
Luka Doncic,DAL,25224,blk,38.5,-120,-110,espn,,G,77,,,,closed,,,335,,3469,43.5,-113,-113,38.5,-105,19,2024-11-13 22:21:48,0,0,17,17,0,0,4,11,0,0,42.9,0.54432188094656,0.039159954534341734,3,4.4,28,146.7,,
