player,team,game_id,prop_type,line,over_odds,under_odds,sportsbook,player_id,player_position,player_jersey,opponent,game_date,game_time,event_status,home_team,away_team,market_id,market_name,participant_id,consensus_line,consensus_over_odds,consensus_under_odds,opening_line,opening_odds,opening_book,opening_time,expert_over_picks,expert_under_picks,system_over_picks,system_under_picks,last_5_over,last_5_under,season_over,season_under,h2h_over,h2h_under,projected_value,projected_probability,projected_ev,bet_rating,line_diff,opp_rank,opp_value,timestamp,url
Ochai Agbaji,TOR,25188,to,13.5,-120,-106,fd,,G,30,,,,closed,,,336,,5338,13.5,-120,-110,14.5,-118,10,2024-11-09 07:11:38,0,0,40,40,0,0,13,7,0,0,17.4,0.73935312814562,0.35548073493363674,5,3.9,2,147.8,,
Ochai Agbaji,TOR,25188,to,13.5,-120,-110,dk,,G,30,,,,closed,,,336,,5338,13.5,-120,-110,14.5,-118,10,2024-11-09 07:11:38,0,0,40,40,0,0,13,7,0,0,17.4,0.73935312814562,0.35548073493363674,5,3.9,2,147.8,,
Ochai Agbaji,TOR,25188,blk,11.5,-135,100,mgm,,G,30,,,,closed,,,335,,5338,11.5,-135,100,12.5,-110,19,2024-11-09 07:12:43,0,0,26,26,0,0,12,7,0,0,15.0,0.72138519137789,0.2557445923985493,5,3.5,4,131.6,,
Victor Wembanyama,SAS,25185,blk,26.5,-115,-115,espn,,C,1,,,,closed,,,335,,5971,26.5,-122,-104,26.5,-137,36,2024-11-08 23:28:57,0,0,6,6,0,0,9,8,0,0,30.3,0.67298635288427,0.2581918771314613,5,3.8,28,146.7,,
