player,team,game_id,prop_type,line,over_odds,under_odds,sportsbook,player_id,player_position,player_jersey,opponent,game_date,game_time,event_status,home_team,away_team,market_id,market_name,participant_id,consensus_line,consensus_over_odds,consensus_under_odds,opening_line,opening_odds,opening_book,opening_time,expert_over_picks,expert_under_picks,system_over_picks,system_under_picks,last_5_over,last_5_under,season_over,season_under,h2h_over,h2h_under,projected_value,projected_probability,projected_ev,bet_rating,line_diff,opp_rank,opp_value,timestamp,url
Anthony Edwards,MIN,25275,blk,30.5,-115,-111,fd,,G,5,,,,closed,,,335,,5089,31.5,-115,-111,31.5,-137,36,2024-11-20 22:02:30,0,0,34,34,0,0,8,12,0,0,36.1,0.70252089140852,0.3134086230681027,5,5.6,21,142.4,,
Anthony Edwards,MIN,25275,pa,36.5,-120,-110,dk,,G,5,,,,closed,,,338,,5089,36.5,-110,-120,37.5,-137,36,2024-11-20 22:02:30,0,0,38,38,0,0,9,11,0,0,41.6,0.71660299750136,0.3137721620858267,5,5.1,20,184.3,,
LeBron James,LAL,25277,pa,41.5,-110,-120,mgm,,F,23,,,,closed,,,338,,2239,40.5,-110,-120,40.5,-111,10,2024-11-21 07:16:31,0,0,74,74,0,0,9,12,0,0,36.2,0.68669616293291,0.2589429653770018,5,-5.3,1,167.2,,
Moritz Wagner,ORL,25277,to,18.5,-115,-115,espn,,F,21,,,,closed,,,336,,3550,17.5,-106,-120,18.5,-115,33,2024-11-22 02:36:14,0,0,28,28,0,0,11,7,0,0,13.4,0.7395009500721,0.3825452544826218,5,-5.1,22,158.4,,
