player,team,game_id,prop_type,line,over_odds,under_odds,sportsbook,player_id,player_position,player_jersey,opponent,game_date,game_time,event_status,home_team,away_team,market_id,market_name,participant_id,consensus_line,consensus_over_odds,consensus_under_odds,opening_line,opening_odds,opening_book,opening_time,expert_over_picks,expert_under_picks,system_over_picks,system_under_picks,last_5_over,last_5_under,season_over,season_under,h2h_over,h2h_under,projected_value,projected_probability,projected_ev,bet_rating,line_diff,opp_rank,opp_value,timestamp,url
Jared McCain,PHI,25338,ast,17.5,-124,102,fd,,G,20,,,,closed,,,156,,6147,17.5,-110,-120,20.5,-115,12,2024-11-30 15:45:47,0,0,123,123,0,0,7,2,0,0,22.9,0.76441327683393,0.3808755968612929,5,5.4,16,112.4,,
Jared McCain,PHI,25338,blk,20.5,-125,-105,dk,,G,20,,,,closed,,,335,,6147,21.5,-120,-106,24.5,-120,12,2024-11-30 15:45:50,1,1,35,35,0,0,7,2,0,0,26.5,0.73839748456338,0.3291154722140839,5,6.0,12,137.0,,
Bogdan Bogdanovic,ATL,25337,blk,13.5,-135,100,mgm,,G,13,,,,closed,,,335,,2902,13.5,-135,100,13.5,-125,33,2024-11-30 18:49:58,0,0,27,27,0,0,3,4,0,0,18.6,0.79010778114335,0.3753728042124981,5,5.1,15,137.8,,
Malik Beasley,DET,25338,blk,17.5,-115,-115,espn,,G,5,,,,closed,,,335,,3185,15.5,-105,-130,15.5,-105,33,2024-11-30 16:07:14,1,1,35,35,0,0,13,7,0,0,12.4,0.70550857579608,0.31899429387962774,5,-5.1,13,137.5,,
