player,team,game_id,prop_type,line,over_odds,under_odds,sportsbook,player_id,player_position,player_jersey,opponent,game_date,game_time,event_status,home_team,away_team,market_id,market_name,participant_id,consensus_line,consensus_over_odds,consensus_under_odds,opening_line,opening_odds,opening_book,opening_time,expert_over_picks,expert_under_picks,system_over_picks,system_under_picks,last_5_over,last_5_under,season_over,season_under,h2h_over,h2h_under,projected_value,projected_probability,projected_ev,bet_rating,line_diff,opp_rank,opp_value,timestamp,url
Pascal Siakam,IND,25243,blk,23.5,-120,-106,fd,,F,43,,,,closed,,,335,,3219,23.5,-120,-105,24.5,-120,19,2024-11-17 04:42:41,0,0,24,24,1,4,11,12,2,2,27.2,0.67557566612441,0.23855538789475172,5,3.7,8,135.7,,
Miles Bridges,CHA,25244,to,21.5,-108,-118,fd,,F,0,,,,closed,,,336,,3480,21.5,-108,-118,20.5,-125,19,2024-11-17 04:06:06,0,0,35,35,4,1,6,5,2,1,25.2,0.68482083380461,0.3189141984385082,5,3.7,10,155.3,,
Evan Mobley,CLE,25244,to,28.5,-111,-115,fd,,F,4,,,,closed,,,336,,5316,28.5,-115,-115,28.5,-120,19,2024-11-17 04:06:04,0,0,35,35,4,1,9,13,1,3,24.8,0.71790943660941,0.3421785119219404,5,-3.7,11,155.5,,
Jalen Duren,DET,25245,to,22.5,-120,-106,fd,,C,0,,,,closed,,,336,,5487,22.5,-120,-106,21.5,-137,36,2024-11-16 21:48:59,0,0,22,22,1,4,7,15,3,1,26.2,0.71882275838701,0.31784172370951846,5,3.7,30,171.6,,
Pascal Siakam,IND,25243,pa,31.5,-106,-120,fd,,F,43,,,,closed,,,338,,3219,31.5,-110,-120,32.5,-120,19,2024-11-17 04:42:41,0,0,37,37,2,3,11,12,1,3,35.2,0.66553252838704,0.2933934042238703,5,3.7,15,181.8,,
Collin Sexton,UTH,25251,pa,20.5,-122,-104,fd,,G,2,,,,closed,,,338,,3478,20.5,-125,-104,21.5,-115,10,2024-11-17 07:47:47,0,0,53,53,4,1,14,6,0,4,24.2,0.69792535962321,0.2699953265274805,5,3.7,3,173.1,,
Jalen Duren,DET,25245,blk,12.5,-120,-106,fd,,C,0,,,,closed,,,335,,5487,13.5,-120,-110,12.5,-137,36,2024-11-16 21:48:59,0,0,18,18,1,4,7,15,2,2,16.1,0.67517654273529,0.23782366168136515,5,3.6,29,150.8,,
Desmond Bane,MEM,25246,blk,23.5,-122,-104,fd,,G,22,,,,closed,,,335,,5269,23.5,-122,-105,21.5,-115,19,2024-11-17 03:30:01,0,0,23,23,1,4,4,12,1,4,27.1,0.67085433987691,0.22073494633339363,5,3.6,27,145.8,,
Desmond Bane,MEM,25246,ast,18.5,-124,102,fd,,G,22,,,,closed,,,156,,5269,18.5,-124,-105,17.5,-110,19,2024-11-17 03:30:01,0,0,120,120,1,4,4,12,1,4,22.0,0.6726306999443,0.21507481280260643,5,3.5,23,116.1,,
Rudy Gobert,MIN,25242,to,22.5,-106,-120,fd,,C,27,,,,closed,,,336,,2809,22.5,-110,-120,22.5,-137,36,2024-11-16 23:42:39,0,0,42,42,1,4,8,13,4,4,26.0,0.70946545927184,0.3787724963207457,5,3.5,19,157.6,,
Caris LeVert,CLE,25244,pa,22.5,-113,-113,fd,,G,3,,,,closed,,,338,,3214,22.5,-115,-115,21.5,-113,10,2024-11-17 05:55:24,0,0,33,33,1,4,5,11,0,3,26.0,0.68199704310482,0.28553424939227134,5,3.5,12,181.4,,
Evan Mobley,CLE,25244,pa,31.5,-113,-113,fd,,F,4,,,,closed,,,338,,5316,31.5,-113,-113,31.5,-125,19,2024-11-17 04:06:04,0,0,33,33,3,2,7,15,2,2,28.0,0.7004314543329,0.32028229887528936,5,-3.5,12,181.4,,
Fred VanVleet,HOU,25249,pa,26.5,-125,-102,fd,,G,5,,,,closed,,,338,,3247,26.5,-120,-115,27.5,-137,36,2024-11-16 22:27:30,1,1,31,31,2,3,7,15,2,1,30.0,0.66444190499046,0.19599542898282796,4,3.5,29,198.7,,
Miles Bridges,CHA,25244,ast,15.5,-110,-110,fd,,F,0,,,,closed,,,156,,3480,15.5,-110,-115,15.5,-105,19,2024-11-17 04:06:06,0,0,69,69,4,1,6,5,2,1,18.9,0.67888307010018,0.29604949746398,5,3.4,12,111.4,,
Terry Rozier,MIA,25243,blk,18.5,-104,-122,fd,,G,2,,,,closed,,,335,,3047,18.5,-105,-122,16.5,-120,19,2024-11-17 04:42:44,0,0,24,24,1,4,6,12,2,3,21.8,0.67565598229191,0.32532519603413124,5,3.3,23,144.6,,
Evan Mobley,CLE,25244,blk,22.5,-111,-115,fd,,F,4,,,,closed,,,335,,5316,22.5,-111,-120,22.5,-105,19,2024-11-17 04:06:04,0,0,9,9,3,2,9,12,2,2,19.3,0.70632260691634,0.32051617814793987,5,-3.2,17,138.5,,
Collin Sexton,UTH,25251,blk,18.5,-113,-113,fd,,G,2,,,,closed,,,335,,3478,18.5,-115,-115,18.5,-111,10,2024-11-17 07:47:46,0,0,32,32,4,1,14,6,0,4,21.7,0.67323084895373,0.2690103613021636,5,3.2,5,131.9,,
Toumani Camara,POR,25247,to,15.5,-106,-120,fd,,F,33,,,,closed,,,336,,6016,15.5,-106,-120,14.5,-130,19,2024-11-17 03:29:57,0,0,29,29,2,3,9,12,1,2,18.7,0.71166452101616,0.3830461446163108,5,3.2,28,163.0,,
Julius Randle,MIN,25242,pa,31.5,-122,-104,fd,,F,30,,,,closed,,,338,,2852,32.5,-110,-120,33.5,-137,36,2024-11-16 23:42:39,0,0,36,36,1,4,9,12,3,0,34.7,0.59286262882167,0.07881560326566173,3,3.2,20,184.1,,
Terry Rozier,MIA,25243,pa,22.5,-108,-118,fd,,G,2,,,,closed,,,338,,3047,22.5,-108,-118,20.5,-110,19,2024-11-17 04:42:44,0,0,37,37,1,4,5,13,2,3,25.7,0.66377261364635,0.2783768855411185,5,3.2,23,188.2,,
Caris LeVert,CLE,25244,blk,18.5,-106,-120,fd,,G,3,,,,closed,,,335,,3214,18.5,-110,-120,18.5,-102,10,2024-11-17 05:55:23,0,0,9,9,1,4,6,11,0,3,21.6,0.66593380440173,0.2941732425165696,5,3.1,17,138.5,,
Pascal Siakam,IND,25243,to,27.5,-113,-113,fd,,F,43,,,,closed,,,336,,3219,27.5,-120,-110,28.5,-120,19,2024-11-17 04:42:41,0,0,36,36,2,3,10,13,1,3,30.6,0.64028370909633,0.2069064605090115,5,3.1,8,155.1,,
Jordan Poole,WAS,25245,pa,27.5,-113,-113,fd,,G,13,,,,closed,,,338,,4514,27.5,-110,-120,29.5,-137,36,2024-11-16 21:48:58,0,0,26,26,2,3,10,8,1,4,24.4,0.68529380213216,0.2917484942845139,5,-3.1,8,180.4,,
John Collins,UTH,25251,ast,17.5,-102,-120,fd,,F,20,,,,closed,,,156,,3330,17.5,-105,-125,16.5,-125,12,2024-11-17 21:23:08,1,1,86,86,3,2,9,8,1,2,14.5,0.71916614726911,0.3184712699933684,5,-3.0,4,107.0,,
Tyler Herro,MIA,25243,blk,29.5,-108,-120,fd,,G,14,,,,closed,,,335,,4496,29.5,-110,-120,29.5,-110,19,2024-11-17 04:42:45,0,0,24,24,3,2,9,11,1,2,26.5,0.67795263803504,0.2429131697309067,5,-3.0,23,144.6,,
Tobias Harris,DET,25245,blk,17.5,-118,-108,fd,,F,12,,,,closed,,,335,,2252,17.5,-115,-115,18.5,-137,36,2024-11-16 21:48:59,0,0,18,18,3,2,8,15,1,4,20.5,0.66895476775157,0.2358655878800192,5,3.0,29,150.8,,
Desmond Bane,MEM,25246,to,23.5,-104,-122,fd,,G,22,,,,closed,,,336,,5269,23.5,-105,-122,21.5,-110,19,2024-11-17 03:30:01,0,0,43,43,1,4,5,11,1,4,26.5,0.64057546429474,0.25651341073198997,5,3.0,25,160.7,,
Jalen Duren,DET,25245,pa,25.5,-106,-120,fd,,C,0,,,,closed,,,338,,5487,25.5,-106,-120,23.5,-137,36,2024-11-16 21:48:59,0,0,26,26,1,4,7,14,3,1,28.5,0.67240512066493,0.3067495741224111,5,3.0,30,198.9,,
Ayo Dosunmu,CHI,25249,pa,18.5,-106,-120,fd,,G,11,,,,closed,,,338,,5189,18.5,-130,-120,19.5,-115,10,2024-11-17 20:05:08,1,1,31,31,3,1,11,11,1,1,15.5,0.71696519570641,0.31443619212841845,5,-3.0,2,173.1,,
Jalen Williams,OKC,25250,pa,33.5,-108,-118,fd,,G,8,,,,closed,,,338,,5488,33.5,-110,-118,33.5,-110,19,2024-11-17 07:13:12,0,0,33,33,2,3,11,11,3,8,30.5,0.65769106533739,0.21505637494534757,5,-3.0,13,181.6,,
Tyrese Haliburton,IND,25243,ast,17.5,-124,102,fd,,G,0,,,,closed,,,156,,5082,18.5,-115,-115,18.5,-130,19,2024-11-17 04:42:40,0,0,95,95,3,2,9,14,1,3,20.4,0.59677764308717,0.07804993589940379,3,2.9,6,109.0,,
Toumani Camara,POR,25247,ast,9.5,-106,-114,fd,,F,33,,,,closed,,,156,,6016,9.5,-106,-120,9.5,-105,19,2024-11-17 03:29:56,3,3,75,75,3,2,12,9,1,2,12.4,0.69146765475309,0.34379563093525045,5,2.9,27,118.4,,
Collin Sexton,UTH,25251,ast,14.5,-124,102,fd,,G,2,,,,closed,,,156,,3478,15.5,-124,-130,15.5,-104,10,2024-11-17 07:47:47,1,1,86,86,3,2,12,8,0,4,17.4,0.59581846997538,0.07631723608455743,3,2.9,4,107.0,,
Rudy Gobert,MIN,25242,ast,10.5,-122,100,fd,,C,27,,,,closed,,,156,,2809,10.5,-122,-105,11.5,-137,36,2024-11-16 23:42:39,0,0,131,131,1,4,9,12,5,3,13.3,0.71975687817299,0.3097215324131457,5,2.8,18,113.5,,
Jalen Johnson,ATL,25247,blk,24.5,-102,-125,fd,,F,1,,,,closed,,,335,,5353,24.5,-105,-125,23.5,-120,19,2024-11-17 03:29:50,0,0,8,8,4,1,14,8,1,0,21.7,0.679248274979,0.22264689496220003,5,-2.8,21,143.0,,
Ryan Dunn,PHO,25242,to,12.5,-106,-120,fd,,F,0,,,,closed,,,336,,6152,12.5,-106,-135,12.5,-120,19,2024-11-17 09:42:37,0,0,42,42,0,1,3,4,0,1,9.7,0.72519676978493,0.3295274112723716,5,-2.8,3,149.8,,
Kyrie Irving,DAL,25250,ast,25.5,-106,-114,fd,,G,11,,,,closed,,,156,,2074,25.5,-120,-110,21.5,-110,19,2024-11-17 07:13:15,0,0,83,83,2,3,8,13,1,8,22.8,0.67532124556873,0.2677083030851597,5,-2.7,1,102.8,,
Jordan Poole,WAS,25245,blk,24.5,-113,-113,fd,,G,13,,,,closed,,,335,,4514,24.5,-110,-120,25.5,-137,36,2024-11-16 21:48:59,0,0,18,18,2,3,10,8,1,4,21.8,0.67245619950587,0.26755018136947173,5,-2.7,15,138.0,,
Caris LeVert,CLE,25244,to,17.5,-113,-113,fd,,G,3,,,,closed,,,336,,3214,17.5,-120,-113,16.5,-128,10,2024-11-17 05:55:24,0,0,35,35,1,3,4,12,0,3,20.2,0.64363958414317,0.21323213648225858,5,2.7,11,155.5,,
Jalen Johnson,ATL,25247,pa,33.5,-113,-113,fd,,F,1,,,,closed,,,338,,5353,33.5,-113,-113,32.5,-120,19,2024-11-17 03:29:50,0,0,20,20,3,2,12,10,0,1,30.8,0.65488754403778,0.23443404318625793,5,-2.7,22,188.1,,
Coby White,CHI,25249,pa,28.5,-104,-120,fd,,G,0,,,,closed,,,338,,4472,28.5,-110,-120,28.5,-137,36,2024-11-16 22:27:30,1,1,31,31,2,3,9,12,1,2,25.8,0.66879555571139,0.22612518547088178,5,-2.7,2,173.1,,
Fred VanVleet,HOU,25249,ast,15.5,-115,-105,fd,,G,5,,,,closed,,,156,,3247,15.5,-125,-105,16.5,-137,36,2024-11-16 22:27:30,0,0,99,99,2,3,10,12,2,1,18.1,0.62886840140752,0.17571048958797209,4,2.6,29,123.3,,
Fred VanVleet,HOU,25249,blk,23.5,-104,-122,fd,,G,5,,,,closed,,,335,,3247,23.5,-110,-120,23.5,-137,36,2024-11-16 22:27:31,0,0,19,19,2,3,9,13,2,1,26.1,0.62044023387875,0.2170173818390866,5,2.6,30,152.8,,
Josh Giddey,CHI,25249,blk,17.5,-115,-111,fd,,G,3,,,,closed,,,335,,5360,17.5,-120,-111,18.5,-113,10,2024-11-17 17:54:29,0,0,19,19,3,2,15,8,2,3,20.1,0.66443057868382,0.24219629927844621,5,2.6,3,128.4,,
Cade Cunningham,DET,25245,ast,24.5,-110,-110,fd,,G,2,,,,closed,,,156,,5315,24.5,-115,-115,24.5,-137,36,2024-11-16 21:48:57,1,1,77,77,3,2,7,13,2,1,27.0,0.60806680840644,0.16085481604865814,4,2.5,30,123.5,,
Coby White,CHI,25249,blk,24.5,-108,-118,fd,,G,0,,,,closed,,,335,,4472,24.5,-110,-118,24.5,-137,36,2024-11-16 22:27:31,0,0,19,19,1,4,10,11,1,2,22.0,0.66585572481783,0.23014023737531297,5,-2.5,3,128.4,,
Kris Dunn,LAC,25251,blk,12.5,-115,-111,fd,,G,8,,,,closed,,,335,,3169,12.5,-115,-125,12.5,-130,10,2024-11-18 00:20:38,0,0,32,32,0,5,5,18,1,0,10.0,0.70854958784901,0.3468825498751451,5,-2.5,28,146.7,,
Fred VanVleet,HOU,25249,to,19.5,-118,-108,fd,,G,5,,,,closed,,,336,,3247,19.5,-120,-110,19.5,-137,36,2024-11-16 22:27:31,0,0,39,39,2,3,10,12,2,1,22.0,0.61875337350695,0.14312063919080598,4,2.5,29,169.1,,
Tyler Herro,MIA,25243,pa,34.5,-104,-122,fd,,G,14,,,,closed,,,338,,4496,34.5,-105,-122,34.5,-110,19,2024-11-17 04:42:45,0,0,37,37,3,2,10,10,1,2,32.0,0.64697005981575,0.1772733875335778,4,-2.5,23,188.2,,
Evan Mobley,CLE,25244,ast,18.5,-128,104,fd,,F,4,,,,closed,,,156,,5316,18.5,-128,100,18.5,-125,19,2024-11-17 04:06:04,0,0,69,69,4,1,10,12,1,3,16.1,0.67123951956427,0.36932861991111077,5,-2.4,15,112.6,,
Julius Randle,MIN,25242,to,27.5,-104,-122,fd,,F,30,,,,closed,,,336,,2852,27.5,-110,-120,28.5,-137,36,2024-11-16 23:42:39,0,0,42,42,1,4,11,10,3,0,29.9,0.60708973382059,0.19082986249423417,4,2.4,19,157.6,,
Jordan Poole,WAS,25245,to,22.5,-113,-113,fd,,G,13,,,,closed,,,336,,4514,22.5,-110,-120,23.5,-137,36,2024-11-16 21:48:59,0,0,22,22,2,3,10,8,1,4,20.1,0.6585588682847,0.2413543269437266,5,-2.4,13,155.5,,
Isaiah Joe,OKC,25250,to,14.5,-108,-118,fd,,G,11,,,,closed,,,336,,5210,14.5,-115,-115,14.5,-110,19,2024-11-17 07:13:13,0,0,30,30,3,1,4,6,1,8,12.1,0.70281095707163,0.29841346306453675,5,-2.4,9,155.1,,
Collin Sexton,UTH,25251,to,17.5,-113,-113,fd,,G,2,,,,closed,,,336,,3478,17.5,-120,-110,18.5,-111,10,2024-11-17 07:47:47,0,0,36,36,4,1,14,6,0,4,19.9,0.62669678099205,0.18129570222395264,4,2.4,2,148.2,,
Caris LeVert,CLE,25244,ast,13.5,-105,-115,fd,,G,3,,,,closed,,,156,,3214,13.5,-120,-110,13.5,-115,10,2024-11-17 05:55:18,0,0,69,69,1,4,5,12,0,3,15.8,0.6235182283176,0.21734511242959986,5,2.3,15,112.6,,
Brandon Miller,CHA,25244,ast,16.5,-122,100,fd,,F,24,,,,closed,,,156,,5982,17.5,-110,-120,16.5,-125,19,2024-11-17 04:06:02,0,0,69,69,5,0,12,6,2,1,18.8,0.55359261427085,0.007357052197776326,2,2.3,12,111.4,,
Jalen Duren,DET,25245,ast,11.5,104,-128,fd,,C,0,,,,closed,,,156,,5487,11.5,-135,105,10.5,100,33,2024-11-17 04:45:35,1,1,77,77,1,3,7,14,2,2,13.8,0.67837199281123,0.3838788653349091,5,2.3,30,123.5,,
Jerami Grant,POR,25247,blk,22.5,-120,-106,fd,,F,9,,,,closed,,,335,,2868,22.5,-120,-106,22.5,-115,19,2024-11-17 03:29:51,0,0,8,8,1,4,4,16,0,1,24.8,0.61409228542575,0.12583585661387509,4,2.3,25,145.1,,
Cameron Johnson,BKN,25248,blk,16.5,-125,-102,fd,,F,2,,,,closed,,,335,,4558,16.5,-125,-120,17.5,-137,36,2024-11-17 02:18:07,0,0,17,17,4,1,16,6,4,1,18.8,0.61647258815283,0.10965065867509405,4,2.3,9,136.4,,
Tyrese Haliburton,IND,25243,to,22.5,-106,-120,fd,,G,0,,,,closed,,,336,,5082,22.5,-115,-120,23.5,-105,19,2024-11-17 04:42:43,0,0,36,36,2,3,9,14,1,3,24.8,0.6156808662198,0.19651187208753584,4,2.3,8,155.1,,
Bennedict Mathurin,IND,25243,to,25.5,-113,-113,fd,,F,0,,,,closed,,,336,,5458,25.5,-113,-113,26.5,-105,19,2024-11-17 04:42:41,0,0,36,36,2,3,10,12,1,2,23.2,0.65771597518691,0.2397655107505473,5,-2.3,8,155.1,,
Tobias Harris,DET,25245,pa,25.5,-118,-108,fd,,F,12,,,,closed,,,338,,2252,25.5,-118,-108,26.5,-137,36,2024-11-16 21:48:59,0,0,26,26,1,4,6,17,1,4,27.8,0.61791230144563,0.14156679419616391,4,2.3,30,198.9,,
Alperen Sengun,HOU,25249,pa,34.5,-113,-113,fd,,C,28,,,,closed,,,338,,5384,34.5,-115,-113,34.5,-137,36,2024-11-16 22:27:29,1,1,31,31,4,1,11,12,2,0,36.8,0.61224003590267,0.15404537740945756,4,2.3,29,198.7,,
Jalen Johnson,ATL,25247,ast,19.5,-102,-120,fd,,F,1,,,,closed,,,156,,5353,19.5,-105,-120,19.5,-105,19,2024-11-17 03:29:50,3,3,75,75,4,1,14,8,1,0,17.3,0.66370127562733,0.21678567198343823,5,-2.2,21,115.3,,
Devin Booker,PHO,25242,blk,33.5,-102,-125,fd,,G,1,,,,closed,,,335,,3024,32.5,-120,-110,32.5,-137,36,2024-11-16 23:42:38,0,0,17,17,4,1,10,10,3,5,31.3,0.59093659665403,0.063685873977254,3,-2.2,4,131.2,,
Alperen Sengun,HOU,25249,blk,24.5,-104,-122,fd,,C,28,,,,closed,,,335,,5384,24.5,-105,-122,24.5,-137,36,2024-11-16 22:27:29,0,0,19,19,4,1,12,11,2,0,26.7,0.61660859684466,0.20950147842606381,5,2.2,30,152.8,,
Josh Okogie,PHO,25242,to,13.5,-115,-111,fd,,G,2,,,,closed,,,336,,3511,13.5,-125,-111,14.5,-110,12,2024-11-17 19:53:18,0,0,42,42,1,1,3,2,0,1,15.7,0.65573669791023,0.22594252217999522,5,2.2,3,149.8,,
Jalen Smith,CHI,25249,to,12.5,-111,-115,fd,,F,7,,,,closed,,,336,,5126,12.5,-111,-110,12.5,-111,10,2024-11-17 23:39:55,0,0,39,39,2,3,7,6,0,2,10.3,0.70517880534932,0.3183777665226417,5,-2.2,5,151.3,,
Shai Gilgeous-Alexander,OKC,25250,to,37.5,-106,-120,fd,,G,2,,,,closed,,,336,,3485,37.5,-110,-120,37.5,-120,19,2024-11-17 07:13:14,0,0,30,30,3,2,7,15,7,4,35.3,0.60389726631172,0.10714498823815344,4,-2.2,9,155.1,,
Russell Westbrook,DEN,25246,pa,22.5,-102,-125,fd,,G,4,,,,closed,,,338,,2343,22.5,-120,-125,22.5,-113,10,2024-11-17 20:05:02,0,0,56,56,1,4,6,14,2,3,20.3,0.68133480700153,0.22640265260275405,5,-2.2,10,181.1,,
Jerami Grant,POR,25247,pa,26.5,-120,-106,fd,,F,9,,,,closed,,,338,,2868,26.5,-120,-110,26.5,-120,19,2024-11-17 03:29:51,0,0,20,20,1,4,5,14,0,1,28.7,0.60551946166959,0.1101190130609151,4,2.2,26,189.7,,
Royce O'Neale,PHO,25242,ast,9.5,-110,-110,fd,,F,0,,,,closed,,,156,,3388,9.5,-130,-110,9.5,-122,10,2024-11-17 18:36:43,0,0,131,131,3,2,7,11,1,7,7.4,0.72107191693066,0.3765918414130781,5,-2.1,5,107.8,,
Pascal Siakam,IND,25243,ast,20.5,-102,-120,fd,,F,43,,,,closed,,,156,,3219,20.5,-110,-120,20.5,-120,19,2024-11-17 04:42:40,0,0,95,95,2,3,12,11,2,2,22.6,0.5901887003465,0.16880507323522542,4,2.1,6,109.0,,
Kyle Filipowski,UTH,25251,blk,10.5,-130,102,fd,,F,22,,,,closed,,,335,,6185,10.5,-130,-125,11.5,-110,19,2024-11-17 21:37:28,0,0,32,32,3,2,4,4,1,0,8.4,0.67898494614103,0.3715495912048806,5,-2.1,5,131.9,,
Jalen Johnson,ATL,25247,to,28.5,-115,-111,fd,,F,1,,,,closed,,,336,,5353,28.5,-115,-111,28.5,-105,19,2024-11-17 03:29:50,0,0,29,29,3,2,15,7,1,0,26.4,0.63418579989979,0.20552435836806926,5,-2.1,23,160.4,,
Jalen Williams,OKC,25250,to,27.5,-122,-104,fd,,G,8,,,,closed,,,336,,5488,27.5,-115,-115,27.5,-125,19,2024-11-17 07:13:17,0,0,30,30,1,4,10,10,4,7,25.4,0.62479338684144,0.22555625880436314,5,-2.1,9,155.1,,
Pascal Siakam,IND,25243,pr,10.5,-122,-104,fd,,F,43,,,,closed,,,337,,3219,10.5,-122,-104,11.5,-135,19,2024-11-17 04:42:41,0,0,18,18,2,3,10,12,0,4,12.6,0.71239361344212,0.2963228047881201,5,2.1,23,72.8,,
Jordan Poole,WAS,25245,ast,19.5,-110,-110,fd,,G,13,,,,closed,,,156,,4514,19.5,-110,-120,20.5,-137,36,2024-11-16 21:48:58,1,1,77,77,2,3,11,7,1,4,17.5,0.64586359867596,0.23301232474501454,5,-2.0,16,113.1,,
Darius Garland,CLE,25244,blk,28.5,-113,-113,fd,,G,10,,,,closed,,,335,,4478,29.5,-113,-113,29.5,-110,19,2024-11-17 04:06:05,0,0,9,9,2,3,8,14,1,2,30.5,0.5222219809068,-0.015634673157978618,2,2.0,17,138.5,,
Cade Cunningham,DET,25245,blk,33.5,-115,-111,fd,,G,2,,,,closed,,,335,,5315,33.5,-115,-111,33.5,-137,36,2024-11-16 21:48:57,0,0,18,18,4,1,8,10,1,2,35.5,0.57723102872885,0.07917105371045874,3,2.0,29,150.8,,
Cade Cunningham,DET,25245,to,31.5,-108,-118,fd,,G,2,,,,closed,,,336,,5315,31.5,-108,-118,31.5,-137,36,2024-11-16 21:48:57,0,0,22,22,3,2,9,11,1,2,33.5,0.57816877620472,0.11351023565353469,4,2.0,30,171.6,,
Kyrie Irving,DAL,25250,to,30.5,-111,-115,fd,,G,11,,,,closed,,,336,,2074,30.5,-115,-115,25.5,-120,19,2024-11-17 07:13:15,0,0,30,30,2,3,8,13,2,7,28.5,0.63296373167336,0.18336697660671641,4,-2.0,6,151.9,,
Keyonte George,UTH,25251,to,15.5,-115,-113,fd,,G,3,,,,closed,,,336,,5986,15.5,-120,-113,15.5,-120,19,2024-11-17 09:05:05,0,0,36,36,4,1,11,9,0,4,17.5,0.60762913508149,0.13600229602191605,4,2.0,2,148.2,,
Kris Dunn,LAC,25251,pr,8.5,112,-142,fd,,G,8,,,,closed,,,337,,3169,8.5,112,-142,8.5,102,10,2024-11-18 00:20:39,0,0,15,15,0,5,4,18,0,1,6.5,0.79143215959666,0.34877875086191357,5,-2.0,16,70.2,,
Darius Garland,CLE,25244,pa,31.5,-111,-115,fd,,G,10,,,,closed,,,338,,4478,31.5,-125,-105,32.5,-105,19,2024-11-17 04:06:05,0,0,33,33,2,3,9,13,1,2,33.5,0.57355025199915,0.09026219073712294,3,2.0,12,181.4,,
Jarace Walker,IND,25243,ast,6.5,-105,-115,fd,,F,5,,,,closed,,,156,,5972,6.5,-115,-115,6.5,-120,19,2024-11-17 16:31:19,0,0,95,95,1,1,2,7,1,1,8.4,0.63404390640644,0.23789524584114485,5,1.9,6,109.0,,
