player,team,game_id,prop_type,line,over_odds,under_odds,sportsbook,player_id,player_position,player_jersey,opponent,game_date,game_time,event_status,home_team,away_team,market_id,market_name,participant_id,consensus_line,consensus_over_odds,consensus_under_odds,opening_line,opening_odds,opening_book,opening_time,expert_over_picks,expert_under_picks,system_over_picks,system_under_picks,last_5_over,last_5_under,season_over,season_under,h2h_over,h2h_under,projected_value,projected_probability,projected_ev,bet_rating,line_diff,opp_rank,opp_value,timestamp,url
Trae Young,ATL,25124,pa,43.5,-122,-104,fd,,G,11,,,,closed,,,338,,3473,43.5,-122,-120,43.5,-110,19,2024-11-01 00:18:01,3,3,45,45,1,4,5,17,0,3,40.4,0.64619080092655,0.26752810950977124,5,-3.1,13,181.6,,
Jrue Holiday,BOS,25120,blk,15.5,-111,-115,fd,,G,4,,,,closed,,,335,,2365,15.5,-111,-115,15.5,-125,19,2024-11-01 00:17:42,0,0,41,41,1,4,8,11,2,2,18.5,0.67604731702882,0.285098953991721,5,3.0,17,138.5,,
Dennis Schroder,BKN,25125,blk,25.5,-104,-122,fd,,G,17,,,,closed,,,335,,2780,25.5,-115,-115,26.5,-120,19,2024-11-01 03:14:54,0,0,40,40,3,1,10,10,3,4,22.5,0.685639696479,0.2476394476912952,5,-3.0,30,152.8,,
Mikal Bridges,NYK,25121,to,20.5,-122,-104,fd,,F,25,,,,closed,,,336,,3474,20.5,-122,-104,20.5,-118,10,2024-11-01 07:11:36,0,0,58,58,4,1,10,12,3,2,23.5,0.65307230259575,0.18837746865784022,4,3.0,13,155.5,,
Jalen Brunson,NYK,25121,ast,26.5,-110,-110,fd,,G,11,,,,closed,,,156,,3514,26.5,-115,-110,26.5,-137,36,2024-10-31 21:23:29,3,3,104,104,2,3,7,15,4,0,29.4,0.64441334543427,0.23024365946542447,5,2.9,16,113.1,,
Franz Wagner,ORL,25122,ast,20.5,100,-122,fd,,F,22,,,,closed,,,156,,5340,20.5,-110,-120,20.5,-104,10,2024-11-01 18:12:24,0,0,116,116,4,1,18,6,2,10,17.6,0.70113269152749,0.2758316190090393,5,-2.9,12,111.4,,
Jalen Brunson,NYK,25121,blk,33.5,-122,-104,fd,,G,11,,,,closed,,,335,,3514,33.5,-120,-110,33.5,-115,10,2024-11-01 07:11:36,0,0,44,44,2,3,9,13,4,0,36.4,0.63771569616654,0.16043347990960555,4,2.9,15,138.0,,
Caris LeVert,CLE,25122,to,11.5,-120,-106,fd,,G,3,,,,closed,,,336,,3214,11.5,-110,-106,12.5,-115,19,2024-11-01 00:17:47,0,0,59,59,2,2,11,5,3,5,14.4,0.69761277060643,0.27895674611178833,5,2.9,1,144.0,,
Dennis Schroder,BKN,25125,pa,28.5,-111,-115,fd,,G,17,,,,closed,,,338,,2780,28.5,-125,-105,30.5,-110,19,2024-11-01 03:14:54,0,0,33,33,2,2,7,13,2,5,25.6,0.67429238349158,0.2606335865277366,5,-2.9,29,198.7,,
Malik Monk,SAC,25124,ast,13.5,-110,-110,fd,,G,0,,,,closed,,,156,,3313,13.5,-125,-105,13.5,-120,19,2024-11-01 15:19:17,2,2,73,73,5,0,10,6,1,2,16.3,0.65066728167487,0.24218299228838813,5,2.8,27,118.4,,
Nic Claxton,BKN,25125,ast,9.5,-128,104,fd,,C,33,,,,closed,,,156,,4519,10.5,100,-130,9.5,-140,19,2024-11-01 15:19:06,0,0,95,95,2,2,6,8,3,0,12.3,0.7055529443111,0.2567661820541469,5,2.8,29,123.3,,
Josh Giddey,CHI,25125,blk,19.5,-106,-120,fd,,G,3,,,,closed,,,335,,5360,19.5,-120,-110,20.5,-125,19,2024-11-01 03:14:56,0,0,40,40,1,4,11,12,1,2,22.3,0.66807478756871,0.2983340211240968,5,2.8,20,140.3,,
Trae Young,ATL,25124,to,32.5,-106,-120,fd,,G,11,,,,closed,,,336,,3473,31.5,-110,-120,31.5,-110,19,2024-11-01 00:18:01,0,0,37,37,0,5,5,17,0,3,29.7,0.59669964342989,0.09394934628813173,3,-2.8,14,156.0,,
Josh Giddey,CHI,25125,to,21.5,-106,-120,fd,,G,3,,,,closed,,,336,,5360,21.5,-120,-110,22.5,-120,19,2024-11-01 03:14:55,0,0,40,40,1,4,6,17,1,2,24.3,0.66557017197604,0.2934665606326814,5,2.8,18,156.7,,
Jamal Murray,DEN,25127,to,21.5,-113,-113,fd,,G,27,,,,closed,,,336,,3171,21.5,-113,-113,22.5,-125,19,2024-11-01 00:18:13,0,0,59,59,3,2,8,8,5,6,24.3,0.64387476786878,0.21367544739867372,5,2.8,3,149.8,,
Jaden Ivey,DET,25121,pa,25.5,-120,-106,fd,,G,23,,,,closed,,,338,,5484,25.5,-120,-106,24.5,-137,36,2024-10-31 21:23:30,0,0,83,83,1,4,11,12,0,3,22.7,0.66689726398375,0.2960456262325708,5,-2.8,5,176.2,,
LeBron James,LAL,25123,pa,38.5,-113,-113,fd,,F,23,,,,closed,,,338,,2239,38.5,-110,-120,39.5,-137,36,2024-11-01 01:22:21,0,0,45,45,2,3,12,10,3,1,41.3,0.61740815411817,0.16378705156787787,4,2.8,21,185.5,,
DeMar DeRozan,SAC,25124,pa,29.5,-122,-104,fd,,F,10,,,,closed,,,338,,2449,29.5,-122,-105,29.5,-125,19,2024-11-01 00:18:00,3,3,45,45,3,2,12,6,5,0,32.3,0.63225780479725,0.15050190709007794,4,2.8,26,189.7,,
Mikal Bridges,NYK,25121,ast,16.5,-112,-108,fd,,F,25,,,,closed,,,156,,3474,16.5,-112,-108,16.5,-137,36,2024-10-31 21:23:30,3,3,104,104,4,1,11,11,2,3,19.2,0.64154427676785,0.21435166673914463,5,2.7,16,113.1,,
Caris LeVert,CLE,25122,ast,8.5,-118,-104,fd,,G,3,,,,closed,,,156,,3214,8.5,-125,-104,9.5,-137,36,2024-10-31 23:24:26,0,0,116,116,3,2,12,5,3,5,11.2,0.67969510608863,0.2557079078586555,5,2.7,2,103.0,,
Dennis Schroder,BKN,25125,ast,18.5,-102,-120,fd,,G,17,,,,closed,,,156,,2780,18.5,-120,-110,19.5,-120,19,2024-11-01 03:14:54,0,0,95,95,2,2,9,11,1,6,15.8,0.68695386577166,0.25941542058137657,5,-2.7,29,123.3,,
Jamal Murray,DEN,25127,ast,17.5,-114,-106,fd,,G,27,,,,closed,,,156,,3171,17.5,-115,-115,19.5,-137,36,2024-10-31 21:23:33,3,3,132,132,4,1,8,8,5,6,20.2,0.64346660010353,0.20791098615925796,5,2.7,5,107.8,,
OG Anunoby,NYK,25121,to,17.5,-122,-104,fd,,F,8,,,,closed,,,336,,3325,17.5,-122,-105,18.5,-102,10,2024-11-01 07:11:41,0,0,58,58,2,3,16,6,1,1,20.2,0.65745157290684,0.19634630479769244,4,2.7,13,155.5,,
Franz Wagner,ORL,25122,pr,10.5,110,-140,fd,,F,22,,,,closed,,,337,,5340,9.5,-125,-105,9.5,-102,10,2024-11-01 18:12:23,0,0,52,52,2,3,15,9,8,4,7.8,0.74110891656976,0.27047242840530283,5,-2.7,12,69.4,,
Jalen Brunson,NYK,25121,pa,37.5,-111,-115,fd,,G,11,,,,closed,,,338,,3514,36.5,-115,-115,37.5,-137,36,2024-10-31 21:23:29,0,0,83,83,2,3,9,13,3,1,40.2,0.67070342543807,0.27494074565254756,5,2.7,8,180.4,,
Josh Giddey,CHI,25125,ast,13.5,-118,-104,fd,,G,3,,,,closed,,,156,,5360,13.5,-115,-115,14.5,-130,19,2024-11-01 03:14:56,0,0,95,95,1,4,8,15,1,2,16.1,0.65377747506328,0.20782618274402576,5,2.6,19,113.7,,
DeMar DeRozan,SAC,25124,blk,25.5,-122,-104,fd,,F,10,,,,closed,,,335,,2449,26.5,-110,-120,26.5,-105,19,2024-11-01 00:18:00,1,1,31,31,3,2,11,7,5,0,28.1,0.62593253561634,0.1389919910395695,4,2.6,25,145.1,,
LeBron James,LAL,25123,to,30.5,-113,-113,fd,,F,23,,,,closed,,,336,,2239,30.5,-113,-115,31.5,-110,19,2024-11-01 02:16:35,1,1,47,47,2,3,10,12,1,3,33.1,0.66316577263973,0.2500381378076326,5,2.6,21,159.5,,
Dennis Schroder,BKN,25125,to,21.5,-113,-113,fd,,G,17,,,,closed,,,336,,2780,22.5,-113,-113,23.5,-110,19,2024-11-01 03:14:54,0,0,40,40,2,2,7,13,1,6,18.9,0.67242716965726,0.26749546138934854,5,-2.6,29,169.1,,
Jrue Holiday,BOS,25120,pa,20.5,-104,-122,fd,,G,4,,,,closed,,,338,,2365,20.5,-105,-122,21.5,-137,36,2024-10-31 19:22:00,0,0,55,55,2,3,9,10,2,2,23.1,0.64480766794811,0.26481504097513875,5,2.6,12,181.4,,
Caris LeVert,CLE,25122,pa,15.5,-102,-125,fd,,G,3,,,,closed,,,338,,3214,15.5,105,-140,16.5,100,19,2024-11-01 00:17:47,0,0,56,56,2,3,10,6,3,5,18.1,0.67024280962638,0.32734360337773305,5,2.6,1,166.9,,
Payton Pritchard,BOS,25120,ast,13.5,-102,-120,fd,,G,11,,,,closed,,,156,,5097,13.5,-120,-110,14.5,-120,10,2024-11-01 19:12:18,2,2,81,81,4,0,14,7,2,1,11.0,0.6954227902403,0.27494178210721665,5,-2.5,15,112.6,,
Sam Merrill,CLE,25122,ast,5.5,-124,102,fd,,G,5,,,,closed,,,156,,5271,5.5,-145,102,5.5,-150,19,2024-11-01 00:17:47,0,0,116,116,4,1,11,4,2,0,8.0,0.67337419548443,0.21641790152026064,5,2.5,2,103.0,,
Anthony Davis,LAL,25123,ast,28.5,100,-122,fd,,F,3,,,,closed,,,156,,2746,27.5,-125,-105,27.5,-137,36,2024-11-01 01:22:21,2,2,112,112,1,3,11,8,2,2,26.0,0.61988267309682,0.12798322481552493,4,-2.5,25,117.0,,
LeBron James,LAL,25123,blk,31.5,-108,-118,fd,,F,23,,,,closed,,,335,,2239,31.5,-120,-110,32.5,-105,19,2024-11-01 02:16:35,0,0,40,40,2,3,10,12,4,0,34.0,0.60822281499672,0.17139208814183116,4,2.5,22,143.0,,
Nic Claxton,BKN,25125,to,19.5,-104,-122,fd,,C,33,,,,closed,,,336,,4519,19.5,-110,-120,19.5,-105,19,2024-11-01 15:19:05,0,0,40,40,1,3,6,8,2,1,22.0,0.64996141444144,0.2749243129428245,5,2.5,29,169.1,,
Jaylen Brown,BOS,25120,pa,34.5,-115,-108,fd,,G,7,,,,closed,,,338,,3170,34.5,-115,-115,34.5,-137,36,2024-10-31 19:21:59,0,0,55,55,3,2,12,5,1,1,32.0,0.64868004818912,0.24930972243830507,5,-2.5,12,181.4,,
Jayson Tatum,BOS,25120,pa,41.5,-106,-120,fd,,F,0,,,,closed,,,338,,3316,41.5,-106,-120,42.5,-137,36,2024-10-31 19:21:58,0,0,55,55,2,3,13,8,2,2,39.0,0.6371726612979,0.16814987904614997,4,-2.5,12,181.4,,
Anthony Davis,LAL,25123,pa,44.5,-108,-118,fd,,F,3,,,,closed,,,338,,2746,44.5,-110,-118,44.5,-137,36,2024-11-01 01:22:21,0,0,45,45,0,5,10,11,2,2,42.0,0.64896319641626,0.1989320069385142,4,-2.5,21,185.5,,
OG Anunoby,NYK,25121,ast,13.5,-106,-114,fd,,F,8,,,,closed,,,156,,3325,13.5,-110,-114,13.5,-137,36,2024-10-31 21:23:30,3,3,104,104,2,3,17,5,1,1,15.9,0.61635023698858,0.19781272471365552,4,2.4,16,113.1,,
Jaden Ivey,DET,25121,ast,17.5,-115,-105,fd,,G,23,,,,closed,,,156,,5484,17.5,-115,-105,17.5,-137,36,2024-10-31 21:23:30,3,3,104,104,1,4,12,11,0,4,15.1,0.67621453009506,0.32022836828083145,5,-2.4,9,110.7,,
De'Aaron Fox,SAC,25124,ast,24.5,-120,-102,fd,,G,5,,,,closed,,,156,,3315,24.5,-120,-102,24.5,-120,19,2024-11-01 00:17:59,2,2,73,73,1,4,11,12,3,1,26.9,0.60563712205549,0.11033472376839837,4,2.4,27,118.4,,
Caris LeVert,CLE,25122,blk,12.5,-102,-125,fd,,G,3,,,,closed,,,335,,3214,12.5,-120,-125,12.5,-130,19,2024-11-01 00:17:47,0,0,39,39,3,2,11,6,3,5,14.9,0.66217334348051,0.31136289591238264,5,2.4,1,125.9,,
Jrue Holiday,BOS,25120,to,15.5,-125,-102,fd,,G,4,,,,closed,,,336,,2365,15.5,-120,-110,16.5,-125,19,2024-11-01 00:17:42,0,0,47,47,2,3,11,8,3,1,17.9,0.63931655269303,0.150769794847454,4,2.4,11,155.5,,
Derrick White,BOS,25120,pa,25.5,-106,-120,fd,,G,9,,,,closed,,,338,,3357,25.5,-106,-120,24.5,-137,36,2024-10-31 19:21:59,0,0,55,55,5,0,16,5,2,1,23.1,0.59114558029718,0.08376689721149672,3,-2.4,12,181.4,,
LeBron James,LAL,25123,ast,23.5,-105,-115,fd,,F,23,,,,closed,,,156,,2239,23.5,-110,-120,24.5,-137,36,2024-11-01 01:22:21,2,2,112,112,2,3,9,13,1,3,25.8,0.60390289948686,0.17904851804577437,4,2.3,25,117.0,,
Jaylen Brown,BOS,25120,blk,28.5,-113,-113,fd,,G,7,,,,closed,,,335,,3170,28.5,-113,-120,28.5,-110,19,2024-11-01 00:17:38,0,0,41,41,3,2,11,6,1,1,26.2,0.64705164049113,0.21966371172221844,5,-2.3,17,138.5,,
D'Angelo Russell,LAL,25123,blk,19.5,-108,-118,fd,,G,1,,,,closed,,,335,,3013,19.5,-120,-110,19.5,-120,19,2024-11-01 02:16:34,0,0,40,40,4,1,8,13,2,2,21.8,0.64604265820356,0.24423030468833773,5,2.3,22,143.0,,
Luguentz Dort,OKC,25128,to,12.5,-122,-104,fd,,G,5,,,,closed,,,336,,4691,12.5,-122,-105,12.5,-130,19,2024-11-01 00:18:18,0,0,37,37,1,4,12,10,2,4,14.8,0.63511266746633,0.15569682112725625,4,2.3,23,160.4,,
Jakob Poeltl,TOR,25123,pa,27.5,-106,-120,fd,,C,19,,,,closed,,,338,,3172,26.5,-120,-110,26.5,-137,36,2024-11-01 01:22:22,0,0,45,45,3,2,13,7,2,0,25.2,0.64583409312709,0.1840291707329983,4,-2.3,24,188.7,,
Mike Conley,MIN,25127,blk,13.5,-108,-118,fd,,G,10,,,,closed,,,335,,2218,13.5,-108,-118,13.5,-120,19,2024-11-01 00:18:09,1,1,66,66,3,2,9,8,10,1,15.7,0.64223809679963,0.23690300124373176,5,2.2,27,145.8,,
Derrick White,BOS,25120,to,20.5,-115,-111,fd,,G,9,,,,closed,,,336,,3357,20.5,-115,-115,20.5,-120,19,2024-11-01 00:17:41,0,0,47,47,4,1,15,6,2,1,18.3,0.5909739687826,0.12338294966782526,4,-2.2,11,155.5,,
Rui Hachimura,LAL,25123,to,20.5,-104,-122,fd,,F,28,,,,closed,,,336,,4491,19.5,-125,-105,19.5,-120,19,2024-11-01 02:16:36,1,1,47,47,1,3,6,10,0,3,18.3,0.63372654867459,0.15317453939146708,4,-2.2,21,159.5,,
Mikal Bridges,NYK,25121,pa,24.5,-106,-120,fd,,F,25,,,,closed,,,338,,3474,24.5,-106,-120,24.5,-137,36,2024-10-31 21:23:31,0,0,83,83,4,1,11,11,3,2,26.7,0.60418776340484,0.174176219447142,4,2.2,8,180.4,,
Cade Cunningham,DET,25121,pa,36.5,-113,-113,fd,,G,2,,,,closed,,,338,,5315,36.5,-115,-115,36.5,-137,36,2024-10-31 21:23:30,0,0,83,83,4,1,14,5,2,1,34.3,0.63272909813003,0.19266635311235747,4,-2.2,5,176.2,,
D'Angelo Russell,LAL,25123,pa,22.5,-106,-120,fd,,G,1,,,,closed,,,338,,3013,22.5,-120,-110,22.5,-137,36,2024-11-01 01:22:21,0,0,45,45,4,1,8,13,2,2,24.7,0.63964555386351,0.2430847556215382,5,2.2,21,185.5,,
Gradey Dick,TOR,25123,ast,17.5,-102,-120,fd,,G,1,,,,closed,,,156,,5987,17.5,-110,-120,17.5,-137,36,2024-11-01 01:22:21,2,2,112,112,1,4,7,11,1,1,15.4,0.63995384802145,0.17324872137265823,4,-2.1,22,115.7,,
Zaccharie Risacher,ATL,25124,ast,14.5,102,-124,fd,,F,10,,,,closed,,,156,,6164,13.5,-125,-105,13.5,-115,19,2024-11-01 00:17:58,2,2,73,73,2,2,7,13,1,1,12.4,0.67754899567352,0.2239594760553909,5,-2.1,20,114.0,,
Jaden Ivey,DET,25121,blk,21.5,-122,-104,fd,,G,23,,,,closed,,,335,,5484,21.5,-120,-110,21.5,-110,19,2024-10-31 23:18:51,0,0,44,44,1,4,9,14,0,3,19.4,0.63895682068666,0.25333837903921774,5,-2.1,9,136.4,,
D'Angelo Russell,LAL,25123,to,16.5,-122,-104,fd,,G,1,,,,closed,,,336,,3013,17.5,-122,-105,17.5,-105,19,2024-11-01 02:16:34,1,1,47,47,4,1,7,14,2,2,18.6,0.58173777108024,0.05857200967060078,3,2.1,21,159.5,,
Jalen Suggs,ORL,25122,pa,25.5,-120,-106,fd,,G,4,,,,closed,,,338,,5317,25.5,-120,-110,25.5,-115,33,2024-11-01 15:24:38,0,0,56,56,1,4,9,14,3,9,23.4,0.63146040366164,0.22717776560658343,5,-2.1,9,180.8,,
Trae Young,ATL,25124,ast,28.5,-110,-110,fd,,G,11,,,,closed,,,156,,3473,28.5,-110,-110,28.5,-105,19,2024-11-01 00:18:01,2,2,73,73,0,5,5,17,0,3,26.5,0.61018275411708,0.1648943487689709,4,-2.0,20,114.0,,
Jaylen Brown,BOS,25120,to,30.5,-120,-106,fd,,G,7,,,,closed,,,336,,3170,30.5,-120,-110,31.5,-105,19,2024-11-01 00:17:38,0,0,47,47,3,2,12,5,1,1,28.5,0.62908271209573,0.2225569687898149,5,-2.0,11,155.5,,
Jalen Suggs,ORL,25122,to,21.5,-106,-120,fd,,G,4,,,,closed,,,336,,5317,20.5,-125,-105,19.5,-120,33,2024-11-01 15:24:38,0,0,59,59,1,4,9,14,3,9,19.5,0.57375975480564,0.05189288381034002,3,-2.0,10,155.3,,
Mike Conley,MIN,25127,ast,8.5,-108,-112,fd,,G,10,,,,closed,,,156,,2218,8.5,-110,-115,8.5,-137,36,2024-10-31 21:23:34,3,3,132,132,4,1,10,7,10,1,10.4,0.61318971791563,0.18095797524491708,4,1.9,23,116.1,,
Michael Porter,DEN,25127,ast,14.5,-120,-102,fd,,F,1,,,,closed,,,156,,3471,14.5,-120,-105,13.5,-137,36,2024-10-31 21:23:33,3,3,132,132,4,0,16,3,5,7,16.4,0.59158876597112,0.08457940428038663,3,1.9,5,107.8,,
Luguentz Dort,OKC,25128,ast,9.5,100,-122,fd,,G,5,,,,closed,,,156,,4691,9.5,-105,-122,9.5,-105,19,2024-11-01 00:18:19,3,3,96,96,1,4,10,12,2,4,11.4,0.61022726496533,0.22045452993065995,5,1.9,21,115.3,,
Mikal Bridges,NYK,25121,blk,20.5,-102,-125,fd,,F,25,,,,closed,,,335,,3474,20.5,-105,-125,20.5,-104,10,2024-11-01 07:11:39,0,0,44,44,3,2,10,12,2,3,22.4,0.59017633211962,0.16878057929571788,4,1.9,15,138.0,,
Cade Cunningham,DET,25121,blk,31.5,-111,-115,fd,,G,2,,,,closed,,,335,,5315,31.5,-110,-120,30.5,-125,19,2024-10-31 23:18:52,0,0,44,44,4,1,8,10,2,1,29.6,0.62373242876753,0.1661084537827734,4,-1.9,9,136.4,,
Anthony Davis,LAL,25123,blk,31.5,-102,-125,fd,,F,3,,,,closed,,,335,,2746,30.5,-120,-110,30.5,-110,19,2024-11-01 02:16:33,0,0,40,40,1,4,12,9,2,2,29.6,0.58337356909444,0.0500724243699921,3,-1.9,22,143.0,,
Josh Giddey,CHI,25125,pr,12.5,-111,-115,fd,,G,3,,,,closed,,,337,,5360,12.5,-111,-115,13.5,100,19,2024-11-01 03:14:56,0,0,39,39,2,3,13,10,3,0,14.4,0.67974468881346,0.29212729134810855,5,1.9,13,69.7,,
Jalen Williams,OKC,25128,pa,29.5,-115,-111,fd,,G,8,,,,closed,,,338,,5488,29.5,-115,-111,30.5,-137,36,2024-10-31 20:22:30,1,1,64,64,2,3,12,10,4,1,27.6,0.61189661231816,0.16315482161379957,4,-1.9,22,188.1,,
Jrue Holiday,BOS,25120,ast,11.5,102,-124,fd,,G,4,,,,closed,,,156,,2365,11.5,-120,-110,11.5,-137,36,2024-10-31 19:21:59,2,2,81,81,1,4,9,10,2,2,13.3,0.59887775706648,0.2097330692742897,5,1.8,15,112.6,,
Jaylen Brown,BOS,25120,ast,24.5,-110,-110,fd,,G,7,,,,closed,,,156,,3170,24.5,-110,-110,24.5,-137,36,2024-10-31 19:21:59,2,2,81,81,3,2,10,7,1,1,22.7,0.62627636407106,0.1956185132265691,4,-1.8,15,112.6,,
Georges Niang,CLE,25122,ast,5.5,-118,-104,fd,,F,20,,,,closed,,,156,,3244,5.5,-135,-104,5.5,-140,19,2024-11-01 00:17:48,0,0,116,116,3,2,9,7,5,4,7.3,0.61916061264021,0.14387299623360839,4,1.8,2,103.0,,
Rudy Gobert,MIN,25127,ast,10.5,-114,-106,fd,,C,27,,,,closed,,,156,,2809,10.5,-115,-115,10.5,-137,36,2024-10-31 21:23:33,3,3,132,132,1,4,9,12,6,4,12.3,0.65744023014045,0.23414218640400275,5,1.8,23,116.1,,
Tyrese Haliburton,IND,25126,blk,28.5,-120,-106,fd,,G,0,,,,closed,,,335,,5082,28.5,-120,-110,27.5,-120,19,2024-11-01 00:18:04,0,0,21,21,2,3,9,14,2,2,30.3,0.58152320190031,0.06612587015056842,3,1.8,26,145.1,,
DeMar DeRozan,SAC,25124,to,25.5,-106,-120,fd,,F,10,,,,closed,,,336,,2449,25.5,-110,-120,25.5,-105,19,2024-11-01 00:18:00,0,0,37,37,3,2,11,7,5,0,27.3,0.5806821657983,0.1284955297589604,4,1.8,28,163.0,,
De'Aaron Fox,SAC,25124,to,29.5,-118,-108,fd,,G,5,,,,closed,,,336,,3315,29.5,-118,-108,29.5,-105,19,2024-11-01 00:18:00,0,0,37,37,0,4,14,8,3,1,31.3,0.57229290791351,0.05728689767072176,3,1.8,28,163.0,,
Zaccharie Risacher,ATL,25124,to,18.5,-102,-125,fd,,F,10,,,,closed,,,336,,6164,17.5,-125,-105,17.5,-125,19,2024-11-01 00:17:58,0,0,37,37,1,3,7,12,1,1,16.7,0.60446837608,0.0880430769440001,3,-1.8,14,156.0,,
Jalen Johnson,ATL,25124,pr,13.5,-106,-120,fd,,F,1,,,,closed,,,337,,5353,13.5,-110,-120,13.5,-110,19,2024-11-01 00:17:56,0,0,37,37,3,2,14,7,2,1,11.7,0.71277079477527,0.306746457087995,5,-1.8,7,67.5,,
Jrue Holiday,BOS,25120,pts,3.5,-158,128,fd,,G,4,,,,closed,,,151,,2365,3.5,-158,124,4.5,120,19,2024-11-01 00:17:43,0,0,56,56,3,2,12,7,2,2,5.2,0.76193450127688,0.24417152740148762,5,1.7,16,25.9,,
Tobias Harris,DET,25121,ast,13.5,-120,-102,fd,,F,12,,,,closed,,,156,,2252,13.5,-120,-102,13.5,-137,36,2024-10-31 21:23:30,3,3,104,104,3,2,11,12,1,10,15.2,0.60107959882013,0.10197926450357164,4,1.7,9,110.7,,
Nikola Jokic,DEN,25127,ast,27.5,-106,-114,fd,,C,15,,,,closed,,,156,,2918,27.5,-106,-114,26.5,-137,36,2024-10-31 21:23:32,3,3,132,132,3,2,10,6,7,5,25.8,0.60127019588407,0.12870019227360519,4,-1.7,5,107.8,,
