player,team,game_id,prop_type,line,over_odds,under_odds,sportsbook,player_id,player_position,player_jersey,opponent,game_date,game_time,event_status,home_team,away_team,market_id,market_name,participant_id,consensus_line,consensus_over_odds,consensus_under_odds,opening_line,opening_odds,opening_book,opening_time,expert_over_picks,expert_under_picks,system_over_picks,system_under_picks,last_5_over,last_5_under,season_over,season_under,h2h_over,h2h_under,projected_value,projected_probability,projected_ev,bet_rating,line_diff,opp_rank,opp_value,timestamp,url
Franz Wagner,ORL,25141,pa,30.5,-113,-113,fd,,F,22,,,,closed,,,338,,5340,30.5,-113,-113,30.5,-137,36,2024-11-02 21:31:40,0,0,67,67,4,1,17,7,1,2,27.5,0.67828927672814,0.2785452738326887,5,-3.0,13,181.6,,
Moritz Wagner,ORL,25141,to,15.5,-115,-111,fd,,F,21,,,,closed,,,336,,3550,15.5,-135,-111,14.5,-115,19,2024-11-03 23:16:18,0,0,47,47,4,1,15,5,3,0,12.6,0.71245326532198,0.3543030539003402,5,-2.9,9,155.1,,
Dyson Daniels,ATL,25140,ast,10.5,100,-122,fd,,G,5,,,,closed,,,156,,5444,10.5,-135,-122,10.5,102,10,2024-11-03 23:11:58,2,2,61,61,2,3,14,7,2,0,7.7,0.7614851295358,0.3856532684995706,5,-2.8,24,116.4,,
P.J. Washington,DAL,25141,ast,10.5,-105,-114,fd,,F,25,,,,closed,,,156,,4480,10.5,-110,-114,10.5,-137,36,2024-11-02 21:31:40,2,2,116,116,3,1,10,6,0,1,13.1,0.66119590417101,0.2909062890957814,5,2.6,2,103.0,,
Jalen Suggs,ORL,25141,pa,27.5,-106,-120,fd,,G,4,,,,closed,,,338,,5317,27.5,-106,-120,27.5,-137,36,2024-11-02 21:31:40,0,0,67,67,1,4,8,15,0,3,24.9,0.67091416920125,0.23000931020229176,5,-2.6,13,181.6,,
Tim Hardaway,DET,25139,to,14.5,-111,-115,fd,,G,8,,,,closed,,,336,,2783,13.5,-115,-115,13.5,-115,19,2024-11-03 01:18:52,1,1,41,41,3,2,9,11,1,0,16.9,0.71679871929143,0.3625633312656913,5,2.4,18,156.7,,
P.J. Washington,DAL,25141,to,16.5,-125,-102,fd,,F,25,,,,closed,,,336,,4480,16.5,-125,-105,17.5,-120,19,2024-11-03 01:19:06,0,0,47,47,4,0,11,5,0,1,18.8,0.64222473876056,0.15600452976900792,4,2.3,1,144.0,,
Tim Hardaway,DET,25139,ast,11.5,-115,-105,fd,,G,8,,,,closed,,,156,,2783,11.5,-120,-105,10.5,-137,36,2024-11-02 20:31:17,0,0,118,118,1,4,7,14,1,0,13.7,0.62244067387166,0.16369343376006007,4,2.2,19,113.7,,
P.J. Washington,DAL,25141,pa,18.5,-108,-118,fd,,F,25,,,,closed,,,338,,4480,18.5,-125,-105,19.5,-137,36,2024-11-02 21:31:40,0,0,67,67,4,0,11,5,0,1,20.7,0.66132983769382,0.27367228000291266,5,2.2,1,166.9,,
Anthony Black,ORL,25141,pa,13.5,-102,-125,fd,,G,0,,,,closed,,,338,,5973,13.5,-110,-120,13.5,-137,36,2024-11-02 21:31:41,0,0,67,67,0,4,11,9,2,1,15.6,0.65648581638267,0.3000993618558758,5,2.1,13,181.6,,
Anthony Black,ORL,25141,pts,2.5,-170,138,fd,,G,0,,,,closed,,,151,,5973,3.5,-130,100,3.5,120,19,2024-11-03 01:19:02,0,0,57,57,0,4,11,10,0,3,4.5,0.65770404416541,0.044588776027415844,3,2.0,19,26.5,,
Klay Thompson,DAL,25141,ast,13.5,-120,-102,fd,,G,31,,,,closed,,,156,,2142,13.5,-130,100,13.5,-125,19,2024-11-03 01:19:07,2,2,116,116,2,3,8,11,2,1,15.5,0.59245485765419,0.08616723903268175,3,2.0,2,103.0,,
Jalen Suggs,ORL,25141,blk,22.5,-111,-115,fd,,G,4,,,,closed,,,335,,5317,22.5,-115,-115,22.5,-110,19,2024-11-03 01:19:06,1,1,26,26,2,3,7,16,0,3,20.5,0.64739846697686,0.2103536556523904,5,-2.0,13,137.5,,
Kentavious Caldwell-Pope,ORL,25141,to,10.5,-128,100,fd,,G,3,,,,closed,,,336,,2802,11.5,-105,-130,11.5,-115,19,2024-11-03 01:19:04,0,0,47,47,4,1,7,16,2,1,12.5,0.57509099194707,0.024380829405718507,3,2.0,9,155.1,,
Dennis Schroder,BKN,25139,pa,28.5,-106,-120,fd,,G,17,,,,closed,,,338,,2780,28.5,-106,-120,28.5,-137,36,2024-11-02 20:31:17,0,0,47,47,2,2,7,13,2,2,26.5,0.61260311364701,0.12310570835285173,4,-2.0,8,180.4,,
Wendell Carter,ORL,25141,ast,11.5,-102,-120,fd,,C,34,,,,closed,,,156,,3472,11.5,-120,-110,11.5,-137,36,2024-11-02 21:31:40,2,2,116,116,2,3,3,8,0,2,13.4,0.61370484011795,0.21537625199829313,5,1.9,10,111.1,,
Franz Wagner,ORL,25141,pr,10.5,108,-138,fd,,F,22,,,,closed,,,337,,5340,9.5,-120,-110,10.5,100,19,2024-11-03 01:19:06,0,0,33,33,2,3,15,9,2,1,8.7,0.62686804056062,0.081120243865417,3,-1.8,18,70.5,,
Dorian Finney-Smith,BKN,25139,ast,8.5,-114,-106,fd,,F,28,,,,closed,,,156,,3222,8.5,-115,-115,8.5,-137,36,2024-11-02 20:31:16,0,0,118,118,4,1,10,5,3,1,10.2,0.58675359040545,0.10144972234005534,4,1.7,16,113.1,,
Jalen Johnson,ATL,25140,ast,19.5,100,-122,fd,,F,1,,,,closed,,,156,,5353,19.5,-105,-122,19.5,-110,27,2024-11-03 00:20:52,2,2,61,61,4,1,14,8,1,1,17.8,0.63485151550261,0.15522161017688052,4,-1.7,24,116.4,,
Moritz Wagner,ORL,25141,ast,10.5,-120,-102,fd,,F,21,,,,closed,,,156,,3550,10.5,-120,-102,9.5,-135,19,2024-11-03 23:16:17,2,2,116,116,2,2,11,7,2,1,8.8,0.68351406863754,0.35362590063512833,5,-1.7,10,111.1,,
Klay Thompson,DAL,25141,blk,15.5,-113,-113,fd,,G,31,,,,closed,,,335,,2142,15.5,-113,-120,15.5,-115,19,2024-11-03 01:19:03,1,1,26,26,2,3,8,11,2,1,17.2,0.60866011483214,0.14729738459509578,4,1.7,1,125.9,,
Franz Wagner,ORL,25141,to,25.5,-115,-111,fd,,F,22,,,,closed,,,336,,5340,25.5,-115,-111,26.5,-110,19,2024-11-03 01:19:06,0,0,47,47,4,1,17,7,1,2,23.8,0.62031734671106,0.1791618032075104,4,-1.7,9,155.1,,
Luka Doncic,DAL,25141,ast,27.5,-122,100,fd,,G,77,,,,closed,,,156,,3469,27.5,-122,100,27.5,-137,36,2024-11-02 21:31:39,2,2,116,116,2,3,10,7,3,0,29.1,0.56200904955251,0.02267220492341976,3,1.6,2,103.0,,
Kentavious Caldwell-Pope,ORL,25141,blk,10.5,-118,-108,fd,,G,3,,,,closed,,,335,,2802,10.5,-135,-108,11.5,-110,19,2024-11-03 01:19:03,1,1,26,26,3,2,9,14,1,2,12.1,0.61762047981186,0.14102766609309725,4,1.6,13,137.5,,
Dennis Schroder,BKN,25139,to,21.5,-102,-125,fd,,G,17,,,,closed,,,336,,2780,21.5,-110,-120,21.5,-125,19,2024-11-03 01:18:53,1,1,41,41,2,2,8,12,2,2,19.9,0.60564681451137,0.09016426612046607,3,-1.6,13,155.5,,
Dorian Finney-Smith,BKN,25139,to,13.5,-115,-113,fd,,F,28,,,,closed,,,336,,3222,13.5,-105,-125,13.5,-120,19,2024-11-03 01:18:54,1,1,41,41,3,2,9,6,2,2,15.1,0.57799946668213,0.08060769857963435,3,1.6,13,155.5,,
Anthony Black,ORL,25141,to,9.5,-118,-108,fd,,G,0,,,,closed,,,336,,5973,9.5,-118,-110,10.5,100,19,2024-11-03 01:19:02,0,0,47,47,0,4,10,10,2,1,11.1,0.6255643321908,0.15570359675927448,4,1.6,9,155.1,,
Klay Thompson,DAL,25141,pa,18.5,-120,-106,fd,,G,31,,,,closed,,,338,,2142,18.5,-120,-110,18.5,-137,36,2024-11-02 21:31:40,0,0,67,67,2,3,10,9,1,2,20.1,0.6044262733215,0.10811483442275005,4,1.6,1,166.9,,
Simone Fontecchio,DET,25139,ast,6.5,-122,100,fd,,F,19,,,,closed,,,156,,5570,6.5,-122,-120,6.5,-125,10,2024-11-03 16:12:09,0,0,118,118,2,1,8,9,1,3,8.0,0.59385506212164,0.08062150648363997,3,1.5,19,113.7,,
Kyrie Irving,DAL,25141,ast,21.5,-128,104,fd,,G,11,,,,closed,,,156,,2074,21.5,-125,-105,22.5,-137,36,2024-11-02 21:31:39,2,2,116,116,4,1,14,7,0,2,23.0,0.56720630335518,0.010336227851414304,3,1.5,2,103.0,,
Anthony Black,ORL,25141,ast,6.5,-110,-110,fd,,G,0,,,,closed,,,156,,5973,7.5,-110,-120,7.5,105,19,2024-11-03 01:19:07,2,2,116,116,0,4,10,10,2,1,8.0,0.52093977163747,-0.0054786177830118965,2,1.5,10,111.1,,
Yves Missi,NOR,25140,to,15.5,-111,-115,fd,,C,21,,,,closed,,,336,,6153,15.5,-111,-115,15.5,-115,10,2024-11-03 23:11:58,1,1,24,24,5,0,11,7,1,1,14.0,0.6273787549165,0.1729254983221521,4,-1.5,28,163.0,,
Kentavious Caldwell-Pope,ORL,25141,ast,8.5,-118,-104,fd,,G,3,,,,closed,,,156,,2802,8.5,-118,-105,9.5,-137,36,2024-11-02 21:31:40,2,2,116,116,3,1,7,15,1,2,9.9,0.59069403522523,0.09128220067034021,3,1.4,10,111.1,,
Dorian Finney-Smith,BKN,25139,blk,10.5,-115,-111,fd,,F,28,,,,closed,,,335,,3222,10.5,-115,-130,10.5,-115,19,2024-11-03 01:18:54,0,0,19,19,4,1,8,7,2,2,11.9,0.58522630746988,0.09411874874803661,3,1.4,15,138.0,,
Jalen Johnson,ATL,25140,blk,23.5,-106,-120,fd,,F,1,,,,closed,,,335,,5353,23.5,-120,-110,23.5,-115,27,2024-11-03 00:20:52,0,0,13,13,5,0,16,6,2,0,22.1,0.6023959225048,0.10439252459213333,4,-1.4,26,145.1,,
Jalen Johnson,ATL,25140,to,28.5,-118,-108,fd,,F,1,,,,closed,,,336,,5353,28.5,-118,-108,28.5,-105,27,2024-11-03 00:20:51,1,1,24,24,3,2,15,7,1,1,27.1,0.59390285747877,0.14381291069985336,4,-1.4,26,161.6,,
Ben Simmons,BKN,25139,pts,5.5,100,-122,fd,,G,10,,,,closed,,,151,,3166,5.5,-105,-122,5.5,100,10,2024-11-03 19:12:04,0,0,94,94,3,2,9,7,1,0,6.8,0.67302286992812,0.34604573985624,5,1.3,7,24.9,,
Yves Missi,NOR,25140,ast,9.5,-102,-120,fd,,C,21,,,,closed,,,156,,6153,9.5,-102,-120,8.5,-122,10,2024-11-03 23:11:59,2,2,61,61,4,1,9,9,1,1,8.2,0.62269593227232,0.14160920916592,4,-1.3,27,118.4,,
Tobias Harris,DET,25139,pra,7.5,120,-148,fd,,F,12,,,,closed,,,157,,2252,7.5,110,-142,7.5,100,19,2024-11-03 01:18:55,1,1,80,80,0,5,9,14,2,2,6.2,0.7160162577922,0.19981102657071353,4,-1.3,10,43.0,,
Dennis Schroder,BKN,25139,blk,24.5,-120,-106,fd,,G,17,,,,closed,,,335,,2780,24.5,-120,-106,25.5,-120,19,2024-11-03 01:18:53,0,0,19,19,3,1,10,10,2,2,23.2,0.58262465216469,0.1322705504332654,4,-1.3,15,138.0,,
Cameron Johnson,BKN,25139,to,19.5,-118,-108,fd,,F,2,,,,closed,,,336,,4558,19.5,-115,-115,19.5,-113,10,2024-11-03 04:12:07,1,1,41,41,2,3,13,9,3,0,20.8,0.55614501010904,0.02745434070992142,3,1.3,13,155.5,,
Zaccharie Risacher,ATL,25140,to,15.5,-108,-115,fd,,F,10,,,,closed,,,336,,6164,15.5,-108,-115,14.5,-110,27,2024-11-03 00:20:53,1,1,24,24,2,2,10,9,1,1,16.8,0.58632950032474,0.12922718581061032,4,1.3,26,161.6,,
Dorian Finney-Smith,BKN,25139,pa,15.5,-111,-115,fd,,F,28,,,,closed,,,338,,3222,15.5,-111,-110,14.5,-137,36,2024-11-02 20:31:16,0,0,47,47,3,2,8,7,2,2,16.8,0.57922476021964,0.1010488685256219,4,1.3,8,180.4,,
Kentavious Caldwell-Pope,ORL,25141,pa,13.5,100,-128,fd,,G,3,,,,closed,,,338,,2802,13.5,100,-128,13.5,-137,36,2024-11-02 21:31:40,0,0,67,67,3,2,7,16,2,1,14.7,0.59054392595387,0.1810878519077399,4,1.2,13,181.6,,
Cameron Johnson,BKN,25139,blk,17.5,-113,-113,fd,,F,2,,,,closed,,,335,,4558,17.5,-110,-120,17.5,-102,10,2024-11-03 04:12:08,0,0,19,19,3,2,15,7,3,0,18.6,0.54461536698353,0.02657586873886625,3,1.1,15,138.0,,
Jalen Johnson,ATL,25140,pa,32.5,-125,-102,fd,,F,1,,,,closed,,,338,,5353,32.5,-115,-115,32.5,-110,27,2024-11-03 00:20:52,0,0,21,21,3,2,14,8,1,1,31.4,0.57266562912006,0.13410252041423654,4,-1.1,28,190.3,,
Jalen Duren,DET,25139,pra,10.5,106,-130,fd,,C,0,,,,closed,,,157,,5487,10.5,106,-130,9.5,-106,10,2024-11-03 04:12:06,1,1,80,80,1,4,8,13,2,0,9.5,0.64532843494486,0.14173492336398313,4,-1.0,10,43.0,,
Dereck Lively,DAL,25141,pra,7.5,-102,-120,fd,,C,2,,,,closed,,,157,,5976,7.5,-110,-120,7.5,100,10,2024-11-03 04:12:10,1,1,40,40,3,2,9,9,2,1,6.5,0.67275778013057,0.2333892635727116,5,-1.0,2,41.0,,
Anthony Black,ORL,25141,blk,11.5,-104,-122,fd,,G,0,,,,closed,,,335,,5973,11.5,-110,-120,10.5,-110,19,2024-11-03 01:19:02,1,1,26,26,0,4,9,12,1,2,12.5,0.5729764954155,0.1239154333150192,4,1.0,13,137.5,,
Ben Simmons,BKN,25139,to,13.5,-104,-122,fd,,G,10,,,,closed,,,336,,3166,13.5,-104,-122,13.5,-111,10,2024-11-03 19:12:03,1,1,41,41,2,2,5,10,0,1,12.5,0.62387313128879,0.13524455037796212,4,-1.0,13,155.5,,
Clint Capela,ATL,25140,to,21.5,-102,-125,fd,,C,15,,,,closed,,,336,,2906,21.5,-115,-115,18.5,-110,27,2024-11-03 00:20:53,1,1,24,24,2,3,9,14,3,1,20.5,0.57268999623207,0.03084199321772596,3,-1.0,26,161.6,,
Jaden Ivey,DET,25139,pr,7.5,-130,102,fd,,G,23,,,,closed,,,337,,5484,7.5,-125,-105,7.5,-120,19,2024-11-03 01:18:53,0,0,29,29,2,3,14,8,2,1,8.5,0.61440289817285,0.08702051215196538,3,1.0,13,69.7,,
Tobias Harris,DET,25139,ast,14.5,-112,-108,fd,,F,12,,,,closed,,,156,,2252,13.5,-120,-110,13.5,-137,36,2024-11-02 20:31:16,0,0,118,118,3,2,11,12,3,1,15.4,0.60815602503518,0.1511524759594478,4,0.9,19,113.7,,
Dennis Schroder,BKN,25139,ast,17.5,-114,-106,fd,,G,17,,,,closed,,,156,,2780,18.5,-114,-125,17.5,-137,36,2024-11-02 20:31:16,0,0,118,118,2,2,9,11,2,2,16.6,0.64031479243131,0.24438535132877215,5,-0.9,16,113.1,,
Zaccharie Risacher,ATL,25140,ast,11.5,-106,-114,fd,,F,10,,,,closed,,,156,,6164,11.5,-110,-115,11.5,100,27,2024-11-03 00:20:53,2,2,61,61,3,1,9,11,1,1,12.4,0.54355864375886,0.05634981711627507,3,0.9,24,116.4,,
Brandon Ingram,NOR,25140,pra,6.5,112,-138,fd,,F,14,,,,closed,,,157,,3167,5.5,-135,105,5.5,-135,27,2024-11-03 00:20:52,0,0,31,31,2,3,8,9,2,0,5.6,0.5118609383755,0.08514518935605997,3,-0.9,18,44.6,,
Zaccharie Risacher,ATL,25140,pra,3.5,-130,106,fd,,F,10,,,,closed,,,157,,6164,3.5,-120,-110,3.5,115,27,2024-11-03 00:20:52,0,0,31,31,0,4,7,12,1,1,4.4,0.64055222721123,0.13328470968140688,4,0.9,24,45.2,,
Kyrie Irving,DAL,25141,to,26.5,-120,-106,fd,,G,11,,,,closed,,,336,,2074,26.5,-115,-115,26.5,-115,19,2024-11-03 01:19:05,0,0,47,47,4,1,12,9,1,1,27.4,0.53302989970431,-0.022778517208764948,2,0.9,1,144.0,,
Klay Thompson,DAL,25141,to,17.5,-106,-120,fd,,G,31,,,,closed,,,336,,2142,17.5,-106,-120,17.5,-110,19,2024-11-03 01:19:03,0,0,47,47,2,3,9,9,1,2,18.4,0.53879344190608,0.047089141817476254,3,0.9,1,144.0,,
Jalen Suggs,ORL,25141,to,21.5,-122,-104,fd,,G,4,,,,closed,,,336,,5317,21.5,-122,-104,21.5,-130,19,2024-11-03 01:19:07,0,0,47,47,1,4,8,15,0,3,20.6,0.58421863202981,0.14596731667385798,4,-0.9,9,155.1,,
Brandon Ingram,NOR,25140,pr,12.5,-138,108,fd,,F,14,,,,closed,,,337,,3167,11.5,-115,-115,11.5,-105,27,2024-11-03 00:20:52,0,0,21,21,2,3,8,9,1,1,11.6,0.50801849936382,-0.12385215327109295,1,-0.9,21,71.3,,
Cade Cunningham,DET,25139,pa,37.5,-113,-113,fd,,G,2,,,,closed,,,338,,5315,36.5,-113,-113,35.5,-137,36,2024-11-02 20:31:16,0,0,47,47,4,1,14,5,2,2,36.6,0.51211908067412,-0.03467819306559672,2,-0.9,18,183.3,,
Jalen Johnson,ATL,25140,pts,3.5,-164,134,fd,,F,1,,,,closed,,,151,,5353,3.5,-164,130,4.5,130,27,2024-11-03 00:20:52,0,0,44,44,5,0,18,4,2,0,4.3,0.62284607227036,0.0026302626791161465,2,0.8,27,28.7,,
Franz Wagner,ORL,25141,pts,4.5,-112,-108,fd,,F,22,,,,closed,,,151,,5340,4.5,-105,-125,4.5,110,19,2024-11-03 01:19:05,0,0,57,57,4,1,17,6,2,1,3.7,0.68721936537199,0.3235335925682771,5,-0.8,19,26.5,,
Daniel Gafford,DAL,25141,ast,8.5,-102,-120,fd,,F,21,,,,closed,,,156,,4527,8.5,-102,-125,8.5,105,19,2024-11-03 01:19:02,2,2,116,116,4,0,18,3,3,1,9.3,0.57296424234098,0.13469389169488188,4,0.8,2,103.0,,
P.J. Washington,DAL,25141,pra,6.5,112,-138,fd,,F,25,,,,closed,,,157,,4480,6.5,100,-130,6.5,-137,36,2024-11-02 21:31:40,1,1,40,40,4,0,12,4,0,1,5.7,0.65436643852654,0.12854501716896022,4,-0.8,2,41.0,,
Kyrie Irving,DAL,25141,stl,0.5,-235,180,fd,,G,11,,,,closed,,,160,,2074,0.5,-212,160,0.5,-210,19,2024-11-03 01:19:05,1,1,25,25,3,2,13,8,2,0,1.3,0.72746820696599,0.03702914610045388,3,0.8,7,7.5,,
Brandon Ingram,NOR,25140,3pm,2.5,112,-142,fd,,F,14,,,,closed,,,162,,3167,2.5,110,-142,2.5,120,27,2024-11-03 00:20:52,0,0,33,33,3,2,9,8,1,1,1.7,0.75722320719859,0.2904789869159069,5,-0.8,30,16.2,,
Ben Simmons,BKN,25139,pr,12.5,104,-132,fd,,G,10,,,,closed,,,337,,3166,12.5,104,-132,11.5,-132,10,2024-11-03 19:12:04,0,0,29,29,3,2,8,8,0,1,13.3,0.56946544525894,0.16170950832823772,4,0.8,6,67.3,,
Jalen Suggs,ORL,25141,pr,9.5,-122,-104,fd,,G,4,,,,closed,,,337,,5317,9.5,-130,100,10.5,105,19,2024-11-03 01:19:06,0,0,33,33,1,4,9,14,1,2,8.7,0.62686804056062,0.22962577186890842,5,-0.8,18,70.5,,
Ben Simmons,BKN,25139,pa,18.5,-122,-104,fd,,G,10,,,,closed,,,338,,3166,18.5,-115,-104,18.5,-125,10,2024-11-03 19:12:04,0,0,47,47,3,2,8,8,0,1,19.3,0.53854521334335,-0.020024283916199093,2,0.8,8,180.4,,
Cameron Johnson,BKN,25139,pa,22.5,-108,-118,fd,,F,2,,,,closed,,,338,,4558,22.5,-108,-118,21.5,-137,36,2024-11-02 20:31:17,0,0,47,47,3,2,14,8,2,1,23.3,0.52612647544394,0.013280619373514047,3,0.8,8,180.4,,
Franz Wagner,ORL,25141,ast,19.5,-122,100,fd,,F,22,,,,closed,,,156,,5340,19.5,-120,-110,20.5,-137,36,2024-11-02 21:31:39,2,2,116,116,5,0,19,5,1,2,18.8,0.57412722281338,0.14825444562676005,4,-0.7,10,111.1,,
Tim Hardaway,DET,25139,pra,2.5,-110,-110,fd,,G,8,,,,closed,,,157,,2783,2.5,-105,-125,2.5,-137,36,2024-11-02 20:31:17,1,1,80,80,4,1,8,12,0,1,3.2,0.62009625892163,0.1838201306685664,4,0.7,10,43.0,,
Yves Missi,NOR,25140,pra,6.5,-110,-110,fd,,C,21,,,,closed,,,157,,6153,6.5,-110,-110,6.5,-110,10,2024-11-03 23:11:58,0,0,31,31,4,1,14,5,1,1,5.8,0.63839114654962,0.21874673432200187,5,-0.7,18,44.6,,
Moritz Wagner,ORL,25141,pra,4.5,-110,-110,fd,,F,21,,,,closed,,,157,,3550,4.5,-110,-130,4.5,-105,19,2024-11-03 23:16:18,1,1,40,40,4,1,14,6,2,1,3.8,0.66784360053085,0.27497414646798635,5,-0.7,16,44.0,,
Trae Young,ATL,25140,stl,0.5,-215,164,fd,,G,11,,,,closed,,,160,,3473,0.5,-218,165,0.5,-225,27,2024-11-03 00:20:55,0,0,9,9,2,3,14,8,3,0,1.2,0.6988057880878,0.023831736035614004,3,0.7,22,9.0,,
Jalen Johnson,ATL,25140,stl,0.5,-210,162,fd,,F,1,,,,closed,,,160,,5353,0.5,-210,162,0.5,-250,27,2024-11-03 00:20:51,0,0,9,9,4,1,16,6,2,0,1.2,0.6988057880878,0.031570449081990526,3,0.7,22,9.0,,
Dennis Schroder,BKN,25139,3pm,2.5,124,-160,fd,,G,17,,,,closed,,,162,,2780,2.5,120,-160,2.5,120,19,2024-11-03 01:18:53,1,1,61,61,2,2,8,12,1,3,1.8,0.73062108593941,0.18725926465154125,4,-0.7,25,14.2,,
Cade Cunningham,DET,25139,3pm,1.5,-178,138,fd,,G,2,,,,closed,,,162,,5315,1.5,-175,135,1.5,-200,19,2024-11-03 01:18:55,1,1,61,61,5,0,16,4,2,2,2.2,0.64542989324053,0.008030956858805338,2,0.7,10,13.0,,
Klay Thompson,DAL,25141,3pm,3.5,132,-170,fd,,G,31,,,,closed,,,162,,2142,3.5,126,-162,3.5,110,19,2024-11-03 01:19:03,0,0,72,72,1,4,7,12,0,3,2.8,0.69193743259148,0.09895945176293885,3,-0.7,3,11.9,,
Tobias Harris,DET,25139,blk,17.5,-102,-125,fd,,F,12,,,,closed,,,335,,2252,15.5,-125,-105,15.5,-130,19,2024-11-03 01:18:55,0,0,19,19,3,2,12,11,3,1,18.2,0.65806393898398,0.30322466347807797,5,0.7,20,140.3,,
Jaden Ivey,DET,25139,to,21.5,-113,-113,fd,,G,23,,,,closed,,,336,,5484,21.5,-113,-113,20.5,-125,19,2024-11-03 01:18:53,1,1,41,41,1,4,12,11,1,2,20.8,0.55871415275281,0.05315145607388083,3,-0.7,18,156.7,,
Kyrie Irving,DAL,25141,pr,9.5,-113,-113,fd,,G,11,,,,closed,,,337,,2074,9.5,100,-130,9.5,105,19,2024-11-03 01:19:05,0,0,33,33,3,2,10,11,1,1,8.8,0.61373964649658,0.15687207702452688,4,-0.7,1,63.9,,
Kyrie Irving,DAL,25141,pa,32.5,-104,-122,fd,,G,11,,,,closed,,,338,,2074,31.5,-110,-120,31.5,-137,36,2024-11-02 21:31:40,0,0,67,67,4,1,12,9,1,1,31.8,0.50159755055945,-0.016097112364155786,2,-0.7,1,166.9,,
Luka Doncic,DAL,25141,pa,45.5,-113,-113,fd,,G,77,,,,closed,,,338,,3469,45.5,-113,-113,45.5,-137,36,2024-11-02 21:31:39,0,0,67,67,2,3,8,9,2,1,44.8,0.54735628252629,0.03174237325752011,3,-0.7,1,166.9,,
Cameron Johnson,BKN,25139,ast,15.5,104,-128,fd,,F,2,,,,closed,,,156,,4558,14.5,-125,-105,14.5,-137,36,2024-11-02 20:31:16,0,0,118,118,2,3,13,8,3,0,16.1,0.57715448261536,0.17739514453533434,4,0.6,16,113.1,,
Jaden Ivey,DET,25139,ast,17.5,-114,-106,fd,,G,23,,,,closed,,,156,,5484,17.5,-114,-106,17.5,-137,36,2024-11-02 20:31:16,0,0,118,118,1,4,12,11,1,2,16.9,0.56509948005335,0.09821219708481221,3,-0.6,19,113.7,,
