player,team,game_id,prop_type,line,over_odds,under_odds,sportsbook,player_id,player_position,player_jersey,opponent,game_date,game_time,event_status,home_team,away_team,market_id,market_name,participant_id,consensus_line,consensus_over_odds,consensus_under_odds,opening_line,opening_odds,opening_book,opening_time,expert_over_picks,expert_under_picks,system_over_picks,system_under_picks,last_5_over,last_5_under,season_over,season_under,h2h_over,h2h_under,projected_value,projected_probability,projected_ev,bet_rating,line_diff,opp_rank,opp_value,timestamp,url
Anfernee Simons,POR,25171,ast,19.5,-120,-102,fd,,G,1,,,,closed,,,156,,3536,19.5,-120,-110,22.5,100,10,2024-11-07 06:11:29,4,4,116,116,0,0,9,9,0,0,24.1,0.71613766764158,0.3129190573428968,5,4.6,9,110.9,,
Anfernee Simons,POR,25171,blk,24.5,-125,-105,dk,,G,1,,,,closed,,,335,,3536,25.5,-120,-110,27.5,-113,10,2024-11-07 06:11:26,0,0,9,9,0,0,10,8,0,0,29.7,0.68802122211402,0.23843819980523595,5,5.2,7,135.8,,
Lauri Markkanen,UTH,25170,pa,28.5,-115,-120,mgm,,F,23,,,,closed,,,338,,3322,28.5,-115,-120,29.5,-120,19,2024-11-06 23:21:45,0,0,55,55,0,0,8,8,0,0,33.1,0.70765404730682,0.32300539279101137,5,4.6,17,182.6,,
Ayo Dosunmu,CHI,25169,pa,22.5,-110,-120,espn,,G,11,,,,closed,,,338,,5189,20.5,-125,-111,22.5,-118,10,2024-11-07 19:12:14,1,1,62,62,0,0,8,14,0,0,16.8,0.74081407046405,0.35815912918409176,5,-5.7,4,174.8,,
