player,team,game_id,prop_type,line,over_odds,under_odds,sportsbook,player_id,player_position,player_jersey,opponent,game_date,game_time,event_status,home_team,away_team,market_id,market_name,participant_id,consensus_line,consensus_over_odds,consensus_under_odds,opening_line,opening_odds,opening_book,opening_time,expert_over_picks,expert_under_picks,system_over_picks,system_under_picks,last_5_over,last_5_under,season_over,season_under,h2h_over,h2h_under,projected_value,projected_probability,projected_ev,bet_rating,line_diff,opp_rank,opp_value,timestamp,url
Jonas Valanciunas,WAS,25294,to,19.5,-120,-106,fd,,C,17,,,,closed,,,336,,2455,19.5,-125,-106,20.5,-118,10,2024-11-24 05:26:04,0,0,49,49,0,0,7,6,0,0,23.8,0.76218751396057,0.3973437755943785,5,4.3,27,162.7,,
Kris Dunn,LAC,25295,pa,16.5,100,-130,dk,,G,8,,,,closed,,,338,,3169,16.5,-110,-120,16.5,-105,19,2024-11-24 02:30:46,0,0,61,61,0,0,8,13,0,0,12.5,0.78126685609817,0.3822413607890701,5,-4.0,15,182.4,,
Jonas Valanciunas,WAS,25294,to,17.5,-125,-105,mgm,,C,17,,,,closed,,,336,,2455,19.5,-125,-106,20.5,-118,10,2024-11-24 05:26:04,0,0,49,49,0,0,7,6,0,0,23.8,0.76218751396057,0.3719375251290261,5,6.3,27,162.7,,
De'Aaron Fox,SAC,25298,to,33.5,-110,-120,espn,,G,5,,,,closed,,,336,,3315,31.5,-106,-120,33.5,-110,19,2024-11-24 00:38:54,0,0,46,46,0,0,11,9,0,0,29.1,0.63706718994276,0.16795651489506003,4,-4.4,20,158.0,,
