player,team,game_id,prop_type,line,over_odds,under_odds,sportsbook,player_id,player_position,player_jersey,opponent,game_date,game_time,event_status,home_team,away_team,market_id,market_name,participant_id,consensus_line,consensus_over_odds,consensus_under_odds,opening_line,opening_odds,opening_book,opening_time,expert_over_picks,expert_under_picks,system_over_picks,system_under_picks,last_5_over,last_5_under,season_over,season_under,h2h_over,h2h_under,projected_value,projected_probability,projected_ev,bet_rating,line_diff,opp_rank,opp_value,timestamp,url
Victor Wembanyama,SAS,25200,blk,25.5,-122,-104,fd,,C,1,,,,closed,,,335,,5971,26.5,-122,-110,26.5,-115,19,2024-11-11 06:14:58,0,0,35,35,0,0,9,8,0,0,29.6,0.6335344462761,0.15282497601060818,4,4.1,19,139.6,,
Darius Garland,CLE,25204,blk,25.5,-120,-110,dk,,G,10,,,,closed,,,335,,4478,25.5,-120,-110,25.5,-137,36,2024-11-10 23:26:32,0,0,33,33,0,0,12,8,0,0,29.4,0.68184468071788,0.2500485813161133,5,3.9,30,153.0,,
Darius Garland,CLE,25204,blk,25.5,-120,-110,mgm,,G,10,,,,closed,,,335,,4478,25.5,-120,-110,25.5,-137,36,2024-11-10 23:26:32,0,0,33,33,0,0,12,8,0,0,29.4,0.68184468071788,0.2500485813161133,5,3.9,30,153.0,,
Evan Mobley,CLE,25204,pa,28.5,-125,-105,espn,,F,4,,,,closed,,,338,,5316,29.5,-120,-110,28.5,-137,36,2024-11-10 23:26:33,1,1,81,81,0,0,9,11,0,0,33.2,0.69386018218976,0.24894832794156796,5,4.7,30,199.0,,
