game_id,game_date,matchup,win_loss,team_id,team,season
0022200054,2022-10-25,LAC @ OKC,L,1610612746,LAC,2022-23
0022200055,2022-10-25,GSW @ PHX,L,1610612744,GSW,2022-23
0022200056,2022-10-26,CLE vs. ORL,W,1610612739,CLE,2022-23
0022200057,2022-10-26,ATL @ DET,W,1610612737,ATL,2022-23
0022200058,2022-10-26,CHA @ NYK,L,1610612766,CHA,2022-23
0022200059,2022-10-26,TOR vs. PHI,W,1610612761,TOR,2022-23
0022200060,2022-10-26,MIL vs. BKN,W,1610612749,MIL,2022-23
0022200061,2022-10-26,CHI vs. IND,W,1610612741,CHI,2022-23
0022200062,2022-10-26,MIN vs. SAS,W,1610612750,MIN,2022-23
0022200063,2022-10-26,HOU @ UTA,L,1610612745,HOU,2022-23
0022200064,2022-10-26,DEN vs. LAL,W,1610612743,DEN,2022-23
0022200065,2022-10-26,MIA @ POR,W,1610612748,MIA,2022-23
0022200066,2022-10-27,BKN vs. DAL,L,1610612751,BKN,2022-23
0022200067,2022-10-27,LAC @ OKC,L,1610612746,LAC,2022-23
0022200068,2022-10-27,GSW vs. MIA,W,1610612744,GSW,2022-23
0022200069,2022-10-27,SAC vs. MEM,L,1610612758,SAC,2022-23
0022200070,2022-10-28,DET vs. ATL,L,1610612765,DET,2022-23
0022200071,2022-10-28,CHA @ ORL,L,1610612766,CHA,2022-23
0022200072,2022-10-28,BOS vs. CLE,L,1610612738,BOS,2022-23
0022200073,2022-10-28,PHI @ TOR,W,1610612755,PHI,2022-23
0022200074,2022-10-28,WAS vs. IND,L,1610612764,WAS,2022-23
0022200075,2022-10-28,NYK @ MIL,L,1610612752,NYK,2022-23
0022200076,2022-10-28,MIN vs. LAL,W,1610612750,MIN,2022-23
0022200077,2022-10-28,SAS vs. CHI,W,1610612759,SAS,2022-23
0022200078,2022-10-28,UTA @ DEN,L,1610612762,UTA,2022-23
0022200079,2022-10-28,NOP @ PHX,L,1610612740,NOP,2022-23
0022200080,2022-10-28,HOU @ POR,L,1610612745,HOU,2022-23
0022200081,2022-10-29,MIA @ SAC,L,1610612748,MIA,2022-23
0022200082,2022-10-29,GSW @ CHA,L,1610612744,GSW,2022-23
0022200083,2022-10-29,BKN vs. IND,L,1610612751,BKN,2022-23
0022200084,2022-10-29,PHI @ CHI,W,1610612755,PHI,2022-23
0022200085,2022-10-29,MIL vs. ATL,W,1610612749,MIL,2022-23
0022200086,2022-10-29,DAL vs. OKC,L,1610612742,DAL,2022-23
0022200087,2022-10-29,MEM @ UTA,L,1610612763,MEM,2022-23
0022200088,2022-10-30,NOP @ LAC,W,1610612740,NOP,2022-23
0022200089,2022-10-30,WAS @ BOS,L,1610612764,WAS,2022-23
0022200090,2022-10-30,NYK @ CLE,L,1610612752,NYK,2022-23
0022200091,2022-10-30,DET vs. GSW,W,1610612765,DET,2022-23
0022200092,2022-10-30,SAS vs. MIN,W,1610612759,SAS,2022-23
0022200093,2022-10-30,ORL @ DAL,L,1610612753,ORL,2022-23
0022200094,2022-10-30,PHX vs. HOU,W,1610612756,PHX,2022-23
0022200095,2022-10-30,LAL vs. DEN,W,1610612747,LAL,2022-23
0022200096,2022-10-31,CHA vs. SAC,L,1610612766,CHA,2022-23
0022200097,2022-10-31,PHI @ WAS,W,1610612755,PHI,2022-23
0022200098,2022-10-31,BKN vs. IND,W,1610612751,BKN,2022-23
0022200099,2022-10-31,TOR vs. ATL,W,1610612761,TOR,2022-23
0022200100,2022-10-31,DET @ MIL,L,1610612765,DET,2022-23
0022200101,2022-10-31,UTA vs. MEM,W,1610612762,UTA,2022-23
0022200102,2022-10-31,LAC vs. HOU,W,1610612746,LAC,2022-23
0022200103,2022-11-01,CHI @ BKN,W,1610612741,CHI,2022-23
0022200104,2022-11-01,MIA vs. GSW,W,1610612748,MIA,2022-23
0022200105,2022-11-01,OKC vs. ORL,W,1610612760,OKC,2022-23
0022200106,2022-11-01,MIN @ PHX,L,1610612750,MIN,2022-23
0022200107,2022-11-02,CLE vs. BOS,W,1610612739,CLE,2022-23
0022200108,2022-11-02,WAS @ PHI,W,1610612764,WAS,2022-23
0022200109,2022-11-02,MIA vs. SAC,W,1610612748,MIA,2022-23
0022200110,2022-11-02,NYK vs. ATL,L,1610612752,NYK,2022-23
0022200111,2022-11-02,CHA @ CHI,L,1610612766,CHA,2022-23
0022200112,2022-11-02,LAC @ HOU,W,1610612746,LAC,2022-23
0022200113,2022-11-02,DET @ MIL,L,1610612765,DET,2022-23
0022200114,2022-11-02,SAS vs. TOR,L,1610612759,SAS,2022-23
0022200115,2022-11-02,DAL vs. UTA,W,1610612742,DAL,2022-23
0022200116,2022-11-02,MEM @ POR,W,1610612763,MEM,2022-23
0022200117,2022-11-02,NOP @ LAL,L,1610612740,NOP,2022-23
0022200118,2022-11-03,ORL vs. GSW,W,1610612753,ORL,2022-23
0022200119,2022-11-03,OKC vs. DEN,L,1610612760,OKC,2022-23
0022200120,2022-11-04,CLE @ DET,W,1610612739,CLE,2022-23
0022200121,2022-11-04,MIA @ IND,L,1610612748,MIA,2022-23
0022200122,2022-11-04,PHI vs. NYK,L,1610612755,PHI,2022-23
0022200123,2022-11-04,BKN @ WAS,W,1610612751,BKN,2022-23
0022200124,2022-11-04,CHI @ BOS,L,1610612741,CHI,2022-23
0022200125,2022-11-04,CHA @ MEM,L,1610612766,CHA,2022-23
0022200126,2022-11-04,LAC @ SAS,W,1610612746,LAC,2022-23
0022200127,2022-11-04,TOR @ DAL,L,1610612761,TOR,2022-23
0022200128,2022-11-04,GSW @ NOP,L,1610612744,GSW,2022-23
0022200129,2022-11-04,MIN vs. MIL,L,1610612750,MIN,2022-23
0022200130,2022-11-04,PHX vs. POR,L,1610612756,PHX,2022-23
0022200131,2022-11-04,LAL vs. UTA,L,1610612747,LAL,2022-23
0022200132,2022-11-05,SAC @ ORL,W,1610612758,SAC,2022-23
0022200133,2022-11-05,CHA vs. BKN,L,1610612766,CHA,2022-23
0022200134,2022-11-05,ATL vs. NOP,W,1610612737,ATL,2022-23
0022200135,2022-11-05,BOS @ NYK,W,1610612738,BOS,2022-23
0022200136,2022-11-05,OKC @ MIL,L,1610612760,OKC,2022-23
0022200137,2022-11-05,MIN vs. HOU,W,1610612750,MIN,2022-23
0022200138,2022-11-05,SAS @ DEN,L,1610612759,SAS,2022-23
0022200139,2022-11-05,POR @ PHX,L,1610612757,POR,2022-23
0022200140,2022-11-06,LAL vs. CLE,L,1610612747,LAL,2022-23
0022200141,2022-11-06,TOR vs. CHI,W,1610612761,TOR,2022-23
0022200142,2022-11-06,WAS @ MEM,L,1610612764,WAS,2022-23
0022200143,2022-11-06,LAC vs. UTA,L,1610612746,LAC,2022-23
0022200144,2022-11-07,WAS @ CHA,W,1610612764,WAS,2022-23
0022200145,2022-11-07,ORL vs. HOU,L,1610612753,ORL,2022-23
0022200146,2022-11-07,DET vs. OKC,W,1610612765,DET,2022-23
0022200147,2022-11-07,NOP @ IND,L,1610612740,NOP,2022-23
0022200148,2022-11-07,PHI vs. PHX,W,1610612755,PHI,2022-23
0022200149,2022-11-07,ATL vs. MIL,W,1610612737,ATL,2022-23
0022200150,2022-11-07,MIA vs. POR,L,1610612748,MIA,2022-23
0022200151,2022-11-07,CHI vs. TOR,W,1610612741,CHI,2022-23
0022200152,2022-11-07,BOS @ MEM,W,1610612738,BOS,2022-23
0022200153,2022-11-07,MIN vs. NYK,L,1610612750,MIN,2022-23
0022200154,2022-11-07,SAS vs. DEN,L,1610612759,SAS,2022-23
0022200155,2022-11-07,BKN @ DAL,L,1610612751,BKN,2022-23
0022200156,2022-11-07,GSW vs. SAC,W,1610612744,GSW,2022-23
0022200157,2022-11-07,LAL @ UTA,L,1610612747,LAL,2022-23
0022200158,2022-11-07,CLE @ LAC,L,1610612739,CLE,2022-23
0022200159,2022-11-09,POR @ CHA,W,1610612757,POR,2022-23
0022200160,2022-11-09,IND vs. DEN,L,1610612754,IND,2022-23
0022200161,2022-11-09,DAL @ ORL,L,1610612742,DAL,2022-23
0022200162,2022-11-09,ATL vs. UTA,L,1610612737,ATL,2022-23
0022200163,2022-11-09,DET @ BOS,L,1610612765,DET,2022-23
0022200164,2022-11-09,NYK @ BKN,L,1610612752,NYK,2022-23
0022200165,2022-11-09,TOR vs. HOU,W,1610612761,TOR,2022-23
0022200166,2022-11-09,CHI vs. NOP,L,1610612741,CHI,2022-23
0022200167,2022-11-09,PHX @ MIN,W,1610612756,PHX,2022-23
0022200168,2022-11-09,MIL @ OKC,W,1610612749,MIL,2022-23
0022200169,2022-11-09,SAS vs. MEM,L,1610612759,SAS,2022-23
0022200170,2022-11-09,LAL @ LAC,L,1610612747,LAL,2022-23
0022200171,2022-11-09,SAC vs. CLE,W,1610612758,SAC,2022-23
0022200172,2022-11-10,DAL @ WAS,L,1610612742,DAL,2022-23
0022200173,2022-11-10,PHI @ ATL,L,1610612755,PHI,2022-23
0022200174,2022-11-10,CHA @ MIA,L,1610612766,CHA,2022-23
0022200175,2022-11-10,NOP vs. POR,L,1610612740,NOP,2022-23
0022200176,2022-11-11,BOS vs. DEN,W,1610612738,BOS,2022-23
0022200177,2022-11-11,PHX @ ORL,L,1610612756,PHX,2022-23
0022200178,2022-11-11,NYK vs. DET,W,1610612752,NYK,2022-23
0022200179,2022-11-11,TOR @ OKC,L,1610612761,TOR,2022-23
0022200180,2022-11-11,SAS vs. MIL,W,1610612759,SAS,2022-23
0022200181,2022-11-11,MIN @ MEM,L,1610612750,MIN,2022-23
0022200182,2022-11-11,GSW vs. CLE,W,1610612744,GSW,2022-23
0022200183,2022-11-11,LAL vs. SAC,L,1610612747,LAL,2022-23
0022200184,2022-11-12,LAC vs. BKN,L,1610612746,LAC,2022-23
0022200185,2022-11-12,UTA @ WAS,L,1610612762,UTA,2022-23
0022200186,2022-11-12,BOS @ DET,W,1610612738,BOS,2022-23
0022200187,2022-11-12,TOR @ IND,L,1610612761,TOR,2022-23
0022200188,2022-11-12,ATL @ PHI,L,1610612737,ATL,2022-23
0022200189,2022-11-12,CHA @ MIA,L,1610612766,CHA,2022-23
0022200190,2022-11-12,POR @ DAL,L,1610612757,POR,2022-23
0022200191,2022-11-12,HOU @ NOP,L,1610612745,HOU,2022-23
0022200192,2022-11-13,NYK vs. OKC,L,1610612752,NYK,2022-23
0022200193,2022-11-13,MIN @ CLE,W,1610612750,MIN,2022-23
0022200194,2022-11-13,MEM @ WAS,L,1610612763,MEM,2022-23
0022200195,2022-11-13,UTA @ PHI,L,1610612762,UTA,2022-23
0022200196,2022-11-13,CHI vs. DEN,L,1610612741,CHI,2022-23
0022200197,2022-11-13,GSW @ SAC,L,1610612744,GSW,2022-23
0022200198,2022-11-13,BKN @ LAL,L,1610612751,BKN,2022-23
0022200199,2022-11-14,TOR @ DET,W,1610612761,TOR,2022-23
0022200200,2022-11-14,ORL vs. CHA,L,1610612753,ORL,2022-23
0022200201,2022-11-14,BOS vs. OKC,W,1610612738,BOS,2022-23
0022200202,2022-11-14,PHX @ MIA,L,1610612756,PHX,2022-23
0022200203,2022-11-14,HOU vs. LAC,L,1610612745,HOU,2022-23
0022200204,2022-11-14,ATL @ MIL,W,1610612737,ATL,2022-23
0022200205,2022-11-14,GSW vs. SAS,W,1610612744,GSW,2022-23
0022200206,2022-11-15,MEM @ NOP,L,1610612763,MEM,2022-23
0022200207,2022-11-15,DAL vs. LAC,W,1610612742,DAL,2022-23
0022200208,2022-11-15,NYK @ UTA,W,1610612752,NYK,2022-23
0022200209,2022-11-15,POR vs. SAS,W,1610612757,POR,2022-23
0022200210,2022-11-15,SAC vs. BKN,W,1610612758,SAC,2022-23
0022200211,2022-11-16,CHA vs. IND,L,1610612766,CHA,2022-23
0022200212,2022-11-16,ORL vs. MIN,L,1610612753,ORL,2022-23
0022200213,2022-11-16,WAS vs. OKC,L,1610612764,WAS,2022-23
0022200214,2022-11-16,BOS @ ATL,W,1610612738,BOS,2022-23
0022200215,2022-11-16,MIA @ TOR,L,1610612748,MIA,2022-23
0022200216,2022-11-16,CLE @ MIL,L,1610612739,CLE,2022-23
0022200217,2022-11-16,CHI @ NOP,L,1610612741,CHI,2022-23
0022200218,2022-11-16,DAL vs. HOU,L,1610612742,DAL,2022-23
0022200219,2022-11-16,NYK @ DEN,W,1610612752,NYK,2022-23
0022200220,2022-11-16,PHX vs. GSW,W,1610612756,PHX,2022-23
0022200221,2022-11-17,BKN @ POR,W,1610612751,BKN,2022-23
0022200222,2022-11-17,SAS @ SAC,L,1610612759,SAS,2022-23
0022200223,2022-11-17,DET @ LAC,L,1610612765,DET,2022-23
0022200224,2022-11-18,MIA @ WAS,L,1610612748,MIA,2022-23
0022200225,2022-11-18,CLE vs. CHA,W,1610612739,CLE,2022-23
0022200226,2022-11-18,MIL @ PHI,L,1610612749,MIL,2022-23
0022200227,2022-11-18,ORL @ CHI,W,1610612753,ORL,2022-23
0022200228,2022-11-18,IND @ HOU,W,1610612754,IND,2022-23
0022200229,2022-11-18,MEM vs. OKC,W,1610612763,MEM,2022-23
0022200230,2022-11-18,DEN @ DAL,L,1610612743,DEN,2022-23
0022200231,2022-11-18,BOS @ NOP,W,1610612738,BOS,2022-23
0022200232,2022-11-18,PHX @ UTA,L,1610612756,PHX,2022-23
0022200233,2022-11-18,NYK @ GSW,L,1610612752,NYK,2022-23
0022200234,2022-11-18,DET @ LAL,L,1610612765,DET,2022-23
0022200235,2022-11-19,ATL vs. TOR,W,1610612737,ATL,2022-23
0022200236,2022-11-19,IND vs. ORL,W,1610612754,IND,2022-23
0022200237,2022-11-19,MIN @ PHI,W,1610612750,MIN,2022-23
0022200238,2022-11-19,UTA @ POR,W,1610612762,UTA,2022-23
0022200239,2022-11-19,SAS @ LAC,L,1610612759,SAS,2022-23
0022200240,2022-11-20,NYK @ PHX,L,1610612752,NYK,2022-23
0022200241,2022-11-20,CHA @ WAS,L,1610612766,CHA,2022-23
0022200242,2022-11-20,DET @ SAC,L,1610612765,DET,2022-23
0022200243,2022-11-20,BKN vs. MEM,W,1610612751,BKN,2022-23
0022200244,2022-11-20,CLE vs. MIA,W,1610612739,CLE,2022-23
0022200245,2022-11-20,GSW @ HOU,W,1610612744,GSW,2022-23
0022200246,2022-11-20,DEN @ DAL,W,1610612743,DEN,2022-23
0022200247,2022-11-20,SAS @ LAL,L,1610612759,SAS,2022-23
0022200248,2022-11-21,CLE vs. ATL,W,1610612739,CLE,2022-23
0022200249,2022-11-21,ORL @ IND,L,1610612753,ORL,2022-23
0022200250,2022-11-21,BOS @ CHI,L,1610612738,BOS,2022-23
0022200251,2022-11-21,MIL vs. POR,W,1610612749,MIL,2022-23
0022200252,2022-11-21,MIA @ MIN,L,1610612748,MIA,2022-23
0022200253,2022-11-21,NOP vs. GSW,W,1610612740,NOP,2022-23
0022200254,2022-11-21,OKC vs. NYK,L,1610612760,OKC,2022-23
0022200255,2022-11-21,UTA @ LAC,L,1610612762,UTA,2022-23
0022200256,2022-11-22,BKN @ PHI,L,1610612751,BKN,2022-23
0022200257,2022-11-22,MEM vs. SAC,L,1610612763,MEM,2022-23
0022200258,2022-11-22,DET @ DEN,W,1610612765,DET,2022-23
0022200259,2022-11-22,LAL @ PHX,L,1610612747,LAL,2022-23
0022200260,2022-11-23,PHI @ CHA,L,1610612755,PHI,2022-23
0022200261,2022-11-23,CLE vs. POR,W,1610612739,CLE,2022-23
0022200262,2022-11-23,MIN @ IND,W,1610612750,MIN,2022-23
0022200263,2022-11-23,SAC @ ATL,L,1610612758,SAC,2022-23
0022200264,2022-11-23,DAL @ BOS,L,1610612742,DAL,2022-23
0022200265,2022-11-23,MIA vs. WAS,W,1610612748,MIA,2022-23
0022200266,2022-11-23,TOR vs. BKN,L,1610612761,TOR,2022-23
0022200267,2022-11-23,CHI @ MIL,W,1610612741,CHI,2022-23
0022200268,2022-11-23,OKC vs. DEN,L,1610612760,OKC,2022-23
0022200269,2022-11-23,SAS vs. NOP,L,1610612759,SAS,2022-23
0022200270,2022-11-23,DET @ UTA,W,1610612765,DET,2022-23
0022200271,2022-11-23,LAC @ GSW,L,1610612746,LAC,2022-23
0022200272,2022-11-25,CHA vs. MIN,W,1610612766,CHA,2022-23
0022200273,2022-11-25,ORL vs. PHI,L,1610612753,ORL,2022-23
0022200274,2022-11-25,POR @ NYK,W,1610612757,POR,2022-23
0022200275,2022-11-25,BOS vs. SAC,W,1610612738,BOS,2022-23
0022200276,2022-11-25,IND vs. BKN,W,1610612754,IND,2022-23
0022200277,2022-11-25,WAS @ MIA,L,1610612764,WAS,2022-23
0022200278,2022-11-25,ATL @ HOU,L,1610612737,ATL,2022-23
0022200279,2022-11-25,MEM vs. NOP,W,1610612763,MEM,2022-23
0022200280,2022-11-25,MIL vs. CLE,W,1610612749,MIL,2022-23
0022200281,2022-11-25,CHI @ OKC,L,1610612741,CHI,2022-23
0022200282,2022-11-25,SAS vs. LAL,L,1610612759,SAS,2022-23
0022200283,2022-11-25,PHX vs. DET,W,1610612756,PHX,2022-23
0022200284,2022-11-25,GSW vs. UTA,W,1610612744,GSW,2022-23
0022200285,2022-11-25,LAC vs. DEN,L,1610612746,LAC,2022-23
0022200286,2022-11-26,DAL @ TOR,L,1610612742,DAL,2022-23
0022200287,2022-11-26,HOU vs. OKC,W,1610612745,HOU,2022-23
0022200288,2022-11-26,SAS vs. LAL,L,1610612759,SAS,2022-23
0022200289,2022-11-26,PHX vs. UTA,W,1610612756,PHX,2022-23
0022200290,2022-11-27,POR @ BKN,L,1610612757,POR,2022-23
0022200291,2022-11-27,GSW @ MIN,W,1610612744,GSW,2022-23
0022200292,2022-11-27,IND @ LAC,L,1610612754,IND,2022-23
0022200293,2022-11-27,MIA @ ATL,W,1610612748,MIA,2022-23
0022200294,2022-11-27,BOS vs. WAS,W,1610612738,BOS,2022-23
0022200295,2022-11-27,CLE @ DET,W,1610612739,CLE,2022-23
0022200296,2022-11-27,MEM @ NYK,W,1610612763,MEM,2022-23
0022200297,2022-11-27,PHI @ ORL,W,1610612755,PHI,2022-23
0022200298,2022-11-27,MIL vs. DAL,W,1610612749,MIL,2022-23
0022200299,2022-11-28,ATL @ PHI,L,1610612737,ATL,2022-23
0022200300,2022-11-28,WAS vs. MIN,W,1610612764,WAS,2022-23
0022200301,2022-11-28,CHA @ BOS,L,1610612766,CHA,2022-23
0022200302,2022-11-28,BKN vs. ORL,W,1610612751,BKN,2022-23
0022200303,2022-11-28,CLE @ TOR,L,1610612739,CLE,2022-23
0022200304,2022-11-28,NOP vs. OKC,W,1610612740,NOP,2022-23
0022200305,2022-11-28,HOU @ DEN,L,1610612745,HOU,2022-23
0022200306,2022-11-28,CHI @ UTA,W,1610612741,CHI,2022-23
0022200307,2022-11-28,PHX @ SAC,W,1610612756,PHX,2022-23
0022200308,2022-11-28,IND @ LAL,W,1610612754,IND,2022-23
0022200309,2022-11-29,DET vs. NYK,L,1610612765,DET,2022-23
0022200310,2022-11-29,GSW @ DAL,L,1610612744,GSW,2022-23
0022200311,2022-11-29,LAC @ POR,W,1610612746,LAC,2022-23
0022200312,2022-11-30,PHI @ CLE,L,1610612755,PHI,2022-23
0022200313,2022-11-30,ORL vs. ATL,L,1610612753,ORL,2022-23
0022200314,2022-11-30,MIA @ BOS,L,1610612748,MIA,2022-23
0022200315,2022-11-30,WAS @ BKN,L,1610612764,WAS,2022-23
0022200316,2022-11-30,NYK vs. MIL,L,1610612752,NYK,2022-23
0022200317,2022-11-30,MEM @ MIN,L,1610612763,MEM,2022-23
0022200318,2022-11-30,TOR @ NOP,L,1610612761,TOR,2022-23
0022200319,2022-11-30,OKC vs. SAS,W,1610612760,OKC,2022-23
0022200320,2022-11-30,DEN vs. HOU,W,1610612743,DEN,2022-23
0022200321,2022-11-30,CHI @ PHX,L,1610612741,CHI,2022-23
0022200322,2022-11-30,LAC @ UTA,L,1610612746,LAC,2022-23
0022200323,2022-11-30,IND @ SAC,L,1610612754,IND,2022-23
0022200324,2022-11-30,LAL vs. POR,W,1610612747,LAL,2022-23
0022200325,2022-12-01,DAL @ DET,L,1610612742,DAL,2022-23
0022200326,2022-12-02,CHA vs. WAS,W,1610612766,CHA,2022-23
0022200327,2022-12-02,DEN @ ATL,L,1610612743,DEN,2022-23
0022200328,2022-12-02,BOS vs. MIA,L,1610612738,BOS,2022-23
0022200329,2022-12-02,TOR @ BKN,L,1610612761,TOR,2022-23
0022200330,2022-12-02,CLE vs. ORL,W,1610612739,CLE,2022-23
0022200331,2022-12-02,MIL vs. LAL,L,1610612749,MIL,2022-23
0022200332,2022-12-02,MEM vs. PHI,W,1610612763,MEM,2022-23
0022200333,2022-12-02,SAS vs. NOP,L,1610612759,SAS,2022-23
0022200334,2022-12-02,PHX vs. HOU,L,1610612756,PHX,2022-23
0022200335,2022-12-02,IND @ UTA,L,1610612754,IND,2022-23
0022200336,2022-12-02,GSW vs. CHI,W,1610612744,GSW,2022-23
0022200337,2022-12-03,DAL @ NYK,W,1610612742,DAL,2022-23
0022200338,2022-12-03,LAC vs. SAC,L,1610612746,LAC,2022-23
0022200339,2022-12-03,MIL @ CHA,W,1610612749,MIL,2022-23
0022200340,2022-12-03,ORL @ TOR,L,1610612753,ORL,2022-23
0022200341,2022-12-03,OKC @ MIN,W,1610612760,OKC,2022-23
0022200342,2022-12-03,GSW vs. HOU,W,1610612744,GSW,2022-23
0022200343,2022-12-03,UTA vs. POR,L,1610612762,UTA,2022-23
0022200344,2022-12-04,NOP vs. DEN,W,1610612740,NOP,2022-23
0022200345,2022-12-04,PHX @ SAS,W,1610612756,PHX,2022-23
0022200346,2022-12-04,BKN vs. BOS,L,1610612751,BKN,2022-23
0022200347,2022-12-04,DET vs. MEM,L,1610612765,DET,2022-23
0022200348,2022-12-04,CLE @ NYK,L,1610612739,CLE,2022-23
0022200349,2022-12-04,WAS vs. LAL,L,1610612764,WAS,2022-23
0022200350,2022-12-04,CHI @ SAC,L,1610612741,CHI,2022-23
0022200351,2022-12-04,POR vs. IND,W,1610612757,POR,2022-23
0022200352,2022-12-05,CHA vs. LAC,L,1610612766,CHA,2022-23
0022200353,2022-12-05,MIL @ ORL,W,1610612749,MIL,2022-23
0022200354,2022-12-05,ATL vs. OKC,L,1610612737,ATL,2022-23
0022200355,2022-12-05,BOS @ TOR,W,1610612738,BOS,2022-23
0022200356,2022-12-05,PHI @ HOU,L,1610612755,PHI,2022-23
0022200357,2022-12-05,MEM vs. MIA,W,1610612763,MEM,2022-23
0022200358,2022-12-05,PHX @ DAL,L,1610612756,PHX,2022-23
0022200359,2022-12-05,GSW vs. IND,L,1610612744,GSW,2022-23
0022200360,2022-12-06,CLE vs. LAL,W,1610612739,CLE,2022-23
0022200361,2022-12-06,MIA vs. DET,L,1610612748,MIA,2022-23
0022200362,2022-12-06,DAL @ DEN,W,1610612742,DAL,2022-23
0022200363,2022-12-07,ORL vs. LAC,W,1610612753,ORL,2022-23
0022200364,2022-12-07,BKN vs. CHA,W,1610612751,BKN,2022-23
0022200365,2022-12-07,NYK vs. ATL,W,1610612752,NYK,2022-23
0022200366,2022-12-07,TOR vs. LAL,W,1610612761,TOR,2022-23
0022200367,2022-12-07,CHI vs. WAS,W,1610612741,CHI,2022-23
0022200368,2022-12-07,OKC @ MEM,L,1610612760,OKC,2022-23
0022200369,2022-12-07,SAC @ MIL,L,1610612758,SAC,2022-23
0022200370,2022-12-07,MIN vs. IND,W,1610612750,MIN,2022-23
0022200371,2022-12-07,DET @ NOP,L,1610612765,DET,2022-23
0022200372,2022-12-07,UTA vs. GSW,W,1610612762,UTA,2022-23
0022200373,2022-12-07,BOS @ PHX,W,1610612738,BOS,2022-23
0022200374,2022-12-08,LAC @ MIA,L,1610612746,LAC,2022-23
0022200375,2022-12-08,SAS vs. HOU,W,1610612759,SAS,2022-23
