game_id,game_date,matchup,win_loss,team_id,team,season
0022300123,2023-11-01,DEN @ MIN,L,1610612743,DEN,2023-24
0022300124,2023-11-01,CHI @ DAL,L,1610612741,CHI,2023-24
0022300125,2023-11-01,UTA vs. MEM,W,1610612762,UTA,2023-24
0022300126,2023-11-01,SAC @ GSW,L,1610612758,SAC,2023-24
0022300127,2023-11-01,LAC @ LAL,L,1610612746,LAC,2023-24
0022300128,2023-11-02,TOR @ PHI,L,1610612761,TOR,2023-24
0022300129,2023-11-02,NOP vs. DET,W,1610612740,NOP,2023-24
0022300130,2023-11-02,UTA vs. ORL,L,1610612762,UTA,2023-24
0022300131,2023-11-02,SAS @ PHX,W,1610612759,SAS,2023-24
0022300001,2023-11-03,IND vs. CLE,W,1610612754,IND,2023-24
0022300002,2023-11-03,NYK @ MIL,L,1610612752,NYK,2023-24
0022300003,2023-11-03,MIA vs. WAS,W,1610612748,MIA,2023-24
0022300004,2023-11-03,CHI vs. BKN,L,1610612741,CHI,2023-24
0022300005,2023-11-03,GSW @ OKC,W,1610612744,GSW,2023-24
0022300006,2023-11-03,DEN vs. DAL,W,1610612743,DEN,2023-24
0022300007,2023-11-03,POR vs. MEM,W,1610612757,POR,2023-24
0022300132,2023-11-04,PHI vs. PHX,W,1610612755,PHI,2023-24
0022300133,2023-11-04,CHA @ IND,W,1610612766,CHA,2023-24
0022300134,2023-11-04,ORL vs. LAL,W,1610612753,ORL,2023-24
0022300135,2023-11-04,NOP vs. ATL,L,1610612740,NOP,2023-24
0022300136,2023-11-04,BOS @ BKN,W,1610612738,BOS,2023-24
0022300137,2023-11-04,HOU vs. SAC,W,1610612745,HOU,2023-24
0022300138,2023-11-04,MIN vs. UTA,W,1610612750,MIN,2023-24
0022300139,2023-11-04,CHI @ DEN,L,1610612741,CHI,2023-24
0022300140,2023-11-05,PHX @ DET,W,1610612756,PHX,2023-24
0022300141,2023-11-05,SAS vs. TOR,L,1610612759,SAS,2023-24
0022300142,2023-11-05,CLE vs. GSW,W,1610612739,CLE,2023-24
0022300143,2023-11-05,DAL vs. CHA,W,1610612742,DAL,2023-24
0022300144,2023-11-05,POR vs. MEM,L,1610612757,POR,2023-24
0022300145,2023-11-06,GSW @ DET,W,1610612744,GSW,2023-24
0022300146,2023-11-06,SAS @ IND,L,1610612759,SAS,2023-24
0022300147,2023-11-06,ORL vs. DAL,L,1610612753,ORL,2023-24
0022300148,2023-11-06,PHI vs. WAS,W,1610612755,PHI,2023-24
0022300149,2023-11-06,MIL @ BKN,W,1610612749,MIL,2023-24
0022300150,2023-11-06,MIA vs. LAL,W,1610612748,MIA,2023-24
0022300151,2023-11-06,NYK vs. LAC,W,1610612752,NYK,2023-24
0022300152,2023-11-06,CHI vs. UTA,W,1610612741,CHI,2023-24
0022300153,2023-11-06,HOU vs. SAC,W,1610612745,HOU,2023-24
0022300154,2023-11-06,BOS @ MIN,L,1610612738,BOS,2023-24
0022300155,2023-11-06,ATL @ OKC,L,1610612737,ATL,2023-24
0022300156,2023-11-06,NOP @ DEN,L,1610612740,NOP,2023-24
0022300157,2023-11-08,CHA vs. WAS,L,1610612766,CHA,2023-24
0022300158,2023-11-08,UTA @ IND,L,1610612762,UTA,2023-24
0022300159,2023-11-08,PHI vs. BOS,W,1610612755,PHI,2023-24
0022300160,2023-11-08,LAC @ BKN,L,1610612746,LAC,2023-24
0022300161,2023-11-08,NYK vs. SAS,W,1610612752,NYK,2023-24
0022300162,2023-11-08,PHX @ CHI,W,1610612756,PHX,2023-24
0022300163,2023-11-08,HOU vs. LAL,W,1610612745,HOU,2023-24
0022300164,2023-11-08,MEM vs. MIA,L,1610612763,MEM,2023-24
0022300165,2023-11-08,DET @ MIL,L,1610612765,DET,2023-24
0022300166,2023-11-08,NOP @ MIN,L,1610612740,NOP,2023-24
0022300167,2023-11-08,CLE @ OKC,L,1610612739,CLE,2023-24
0022300168,2023-11-08,DAL vs. TOR,L,1610612742,DAL,2023-24
0022300169,2023-11-08,GSW @ DEN,L,1610612744,GSW,2023-24
0022300170,2023-11-08,SAC vs. POR,W,1610612758,SAC,2023-24
0022300171,2023-11-09,MIL @ IND,L,1610612749,MIL,2023-24
0022300172,2023-11-09,ORL vs. ATL,L,1610612753,ORL,2023-24
0022300008,2023-11-10,PHI @ DET,W,1610612755,PHI,2023-24
0022300009,2023-11-10,WAS vs. CHA,L,1610612764,WAS,2023-24
0022300010,2023-11-10,BOS vs. BKN,W,1610612738,BOS,2023-24
0022300011,2023-11-10,NOP @ HOU,L,1610612740,NOP,2023-24
0022300012,2023-11-10,MEM vs. UTA,L,1610612763,MEM,2023-24
0022300013,2023-11-10,SAS vs. MIN,L,1610612759,SAS,2023-24
0022300014,2023-11-10,DAL vs. LAC,W,1610612742,DAL,2023-24
0022300015,2023-11-10,LAL @ PHX,W,1610612747,LAL,2023-24
0022300016,2023-11-10,OKC @ SAC,L,1610612760,OKC,2023-24
0022300173,2023-11-11,ORL vs. MIL,W,1610612753,ORL,2023-24
0022300174,2023-11-11,BOS vs. TOR,W,1610612738,BOS,2023-24
0022300175,2023-11-11,ATL vs. MIA,L,1610612737,ATL,2023-24
0022300176,2023-11-11,GSW vs. CLE,L,1610612744,GSW,2023-24
0022300177,2023-11-12,CHA @ NYK,L,1610612766,CHA,2023-24
0022300178,2023-11-12,WAS @ BKN,L,1610612764,WAS,2023-24
0022300179,2023-11-12,LAC vs. MEM,L,1610612746,LAC,2023-24
0022300180,2023-11-12,PHI vs. IND,W,1610612755,PHI,2023-24
0022300181,2023-11-12,DET @ CHI,L,1610612765,DET,2023-24
0022300182,2023-11-12,HOU vs. DEN,W,1610612745,HOU,2023-24
0022300183,2023-11-12,NOP vs. DAL,L,1610612740,NOP,2023-24
0022300184,2023-11-12,MIA @ SAS,W,1610612748,MIA,2023-24
0022300185,2023-11-12,OKC @ PHX,W,1610612760,OKC,2023-24
0022300186,2023-11-12,GSW vs. MIN,L,1610612744,GSW,2023-24
0022300187,2023-11-12,LAL vs. POR,W,1610612747,LAL,2023-24
0022300188,2023-11-13,BOS vs. NYK,W,1610612738,BOS,2023-24
0022300189,2023-11-13,WAS @ TOR,L,1610612764,WAS,2023-24
0022300190,2023-11-13,CHI @ MIL,L,1610612741,CHI,2023-24
0022300191,2023-11-13,CLE @ SAC,L,1610612739,CLE,2023-24
0022300017,2023-11-14,MIA @ CHA,W,1610612748,MIA,2023-24
0022300018,2023-11-14,ATL @ DET,W,1610612737,ATL,2023-24
0022300019,2023-11-14,IND @ PHI,W,1610612754,IND,2023-24
0022300020,2023-11-14,BKN vs. ORL,W,1610612751,BKN,2023-24
0022300021,2023-11-14,SAS @ OKC,L,1610612759,SAS,2023-24
0022300022,2023-11-14,DAL @ NOP,L,1610612742,DAL,2023-24
0022300023,2023-11-14,POR @ UTA,L,1610612757,POR,2023-24
0022300024,2023-11-14,LAC @ DEN,L,1610612746,LAC,2023-24
0022300025,2023-11-14,MIN @ GSW,W,1610612750,MIN,2023-24
0022300026,2023-11-14,LAL vs. MEM,W,1610612747,LAL,2023-24
0022300192,2023-11-15,WAS vs. DAL,L,1610612764,WAS,2023-24
0022300193,2023-11-15,ATL vs. NYK,L,1610612737,ATL,2023-24
0022300194,2023-11-15,BOS @ PHI,W,1610612738,BOS,2023-24
0022300195,2023-11-15,TOR vs. MIL,L,1610612761,TOR,2023-24
0022300196,2023-11-15,CHI vs. ORL,L,1610612741,CHI,2023-24
0022300197,2023-11-15,PHX vs. MIN,W,1610612756,PHX,2023-24
0022300198,2023-11-15,LAL vs. SAC,L,1610612747,LAL,2023-24
0022300199,2023-11-15,CLE @ POR,W,1610612739,CLE,2023-24
0022300200,2023-11-16,MIA vs. BKN,W,1610612748,MIA,2023-24
0022300201,2023-11-16,OKC @ GSW,W,1610612760,OKC,2023-24
0022300027,2023-11-17,MIL @ CHA,W,1610612749,MIL,2023-24
0022300028,2023-11-17,NYK @ WAS,W,1610612752,NYK,2023-24
0022300029,2023-11-17,ATL vs. PHI,L,1610612737,ATL,2023-24
0022300030,2023-11-17,CLE vs. DET,W,1610612739,CLE,2023-24
0022300031,2023-11-17,BOS @ TOR,W,1610612738,BOS,2023-24
0022300032,2023-11-17,SAC @ SAS,W,1610612758,SAC,2023-24
0022300033,2023-11-17,CHI vs. ORL,L,1610612741,CHI,2023-24
0022300034,2023-11-17,NOP vs. DEN,W,1610612740,NOP,2023-24
0022300035,2023-11-17,PHX @ UTA,W,1610612756,PHX,2023-24
0022300036,2023-11-17,LAL @ POR,W,1610612747,LAL,2023-24
0022300037,2023-11-17,LAC vs. HOU,W,1610612746,LAC,2023-24
0022300202,2023-11-18,CHA vs. NYK,L,1610612766,CHA,2023-24
0022300203,2023-11-18,MIN @ NOP,W,1610612750,MIN,2023-24
0022300204,2023-11-18,CHI vs. MIA,W,1610612741,CHI,2023-24
0022300205,2023-11-18,DAL @ MIL,L,1610612742,DAL,2023-24
0022300206,2023-11-18,MEM @ SAS,W,1610612763,MEM,2023-24
0022300207,2023-11-18,OKC @ GSW,W,1610612760,OKC,2023-24
0022300208,2023-11-19,BKN vs. PHI,L,1610612751,BKN,2023-24
0022300209,2023-11-19,IND vs. ORL,L,1610612754,IND,2023-24
0022300210,2023-11-19,CLE vs. DEN,W,1610612739,CLE,2023-24
0022300211,2023-11-19,TOR vs. DET,W,1610612761,TOR,2023-24
0022300212,2023-11-19,DAL vs. SAC,L,1610612742,DAL,2023-24
0022300213,2023-11-19,BOS @ MEM,W,1610612738,BOS,2023-24
0022300214,2023-11-19,UTA vs. PHX,L,1610612762,UTA,2023-24
0022300215,2023-11-19,POR vs. OKC,L,1610612757,POR,2023-24
0022300216,2023-11-19,LAL vs. HOU,W,1610612747,LAL,2023-24
0022300217,2023-11-20,CHA vs. BOS,W,1610612766,CHA,2023-24
0022300218,2023-11-20,DEN @ DET,W,1610612743,DEN,2023-24
0022300219,2023-11-20,MIL @ WAS,W,1610612749,MIL,2023-24
0022300220,2023-11-20,CHI vs. MIA,L,1610612741,CHI,2023-24
0022300221,2023-11-20,MIN vs. NYK,W,1610612750,MIN,2023-24
0022300222,2023-11-20,NOP vs. SAC,W,1610612740,NOP,2023-24
0022300223,2023-11-20,LAC @ SAS,W,1610612746,LAC,2023-24
0022300224,2023-11-20,HOU @ GSW,L,1610612745,HOU,2023-24
0022300038,2023-11-21,TOR @ ORL,L,1610612761,TOR,2023-24
0022300039,2023-11-21,IND @ ATL,W,1610612754,IND,2023-24
0022300040,2023-11-21,CLE @ PHI,W,1610612739,CLE,2023-24
0022300041,2023-11-21,PHX vs. POR,W,1610612756,PHX,2023-24
0022300042,2023-11-21,LAL vs. UTA,W,1610612747,LAL,2023-24
0022300225,2023-11-22,CHA vs. WAS,W,1610612766,CHA,2023-24
0022300226,2023-11-22,ORL vs. DEN,W,1610612753,ORL,2023-24
0022300227,2023-11-22,BKN @ ATL,L,1610612751,BKN,2023-24
0022300228,2023-11-22,BOS vs. MIL,W,1610612738,BOS,2023-24
0022300229,2023-11-22,MIA @ CLE,W,1610612748,MIA,2023-24
0022300230,2023-11-22,IND vs. TOR,L,1610612754,IND,2023-24
0022300231,2023-11-22,MEM @ HOU,L,1610612763,MEM,2023-24
0022300232,2023-11-22,MIN vs. PHI,W,1610612750,MIN,2023-24
0022300233,2023-11-22,SAC @ NOP,L,1610612758,SAC,2023-24
0022300234,2023-11-22,OKC vs. CHI,W,1610612760,OKC,2023-24
0022300235,2023-11-22,LAC @ SAS,W,1610612746,LAC,2023-24
0022300236,2023-11-22,GSW @ PHX,L,1610612744,GSW,2023-24
0022300237,2023-11-22,POR vs. UTA,W,1610612757,POR,2023-24
0022300238,2023-11-22,DAL @ LAL,W,1610612742,DAL,2023-24
0022300043,2023-11-24,BOS @ ORL,L,1610612738,BOS,2023-24
0022300044,2023-11-24,PHX @ MEM,W,1610612756,PHX,2023-24
0022300045,2023-11-24,MIA @ NYK,L,1610612748,MIA,2023-24
0022300046,2023-11-24,TOR vs. CHI,W,1610612761,TOR,2023-24
0022300047,2023-11-24,IND vs. DET,W,1610612754,IND,2023-24
0022300048,2023-11-24,HOU vs. DEN,W,1610612745,HOU,2023-24
0022300049,2023-11-24,WAS @ MIL,L,1610612764,WAS,2023-24
0022300050,2023-11-24,SAC @ MIN,W,1610612758,SAC,2023-24
0022300051,2023-11-24,GSW vs. SAS,W,1610612744,GSW,2023-24
0022300052,2023-11-24,NOP @ LAC,W,1610612740,NOP,2023-24
0022300239,2023-11-25,PHI @ OKC,W,1610612755,PHI,2023-24
0022300240,2023-11-25,BKN vs. MIA,W,1610612751,BKN,2023-24
0022300241,2023-11-25,WAS vs. ATL,L,1610612764,WAS,2023-24
0022300242,2023-11-25,LAL @ CLE,W,1610612747,LAL,2023-24
0022300243,2023-11-25,NOP @ UTA,L,1610612740,NOP,2023-24
0022300244,2023-11-25,LAC vs. DAL,W,1610612746,LAC,2023-24
0022300245,2023-11-26,MIL vs. POR,W,1610612749,MIL,2023-24
0022300246,2023-11-26,BOS vs. ATL,W,1610612738,BOS,2023-24
0022300247,2023-11-26,PHX @ NYK,W,1610612756,PHX,2023-24
0022300248,2023-11-26,CHA @ ORL,L,1610612766,CHA,2023-24
0022300249,2023-11-26,MIN @ MEM,W,1610612750,MIN,2023-24
0022300250,2023-11-26,BKN vs. CHI,W,1610612751,BKN,2023-24
0022300251,2023-11-26,CLE vs. TOR,W,1610612739,CLE,2023-24
0022300252,2023-11-26,DEN vs. SAS,W,1610612743,DEN,2023-24
0022300253,2023-11-27,WAS @ DET,W,1610612764,WAS,2023-24
0022300254,2023-11-27,POR @ IND,W,1610612757,POR,2023-24
0022300255,2023-11-27,PHI vs. LAL,W,1610612755,PHI,2023-24
0022300256,2023-11-27,UTA vs. NOP,W,1610612762,UTA,2023-24
0022300257,2023-11-27,DEN @ LAC,W,1610612743,DEN,2023-24
0022300053,2023-11-28,CHI @ BOS,L,1610612741,CHI,2023-24
0022300054,2023-11-28,TOR @ BKN,L,1610612761,TOR,2023-24
0022300055,2023-11-28,ATL @ CLE,L,1610612737,ATL,2023-24
0022300056,2023-11-28,MIA vs. MIL,L,1610612748,MIA,2023-24
0022300057,2023-11-28,NYK vs. CHA,W,1610612752,NYK,2023-24
0022300058,2023-11-28,OKC @ MIN,L,1610612760,OKC,2023-24
0022300059,2023-11-28,DAL vs. HOU,W,1610612742,DAL,2023-24
0022300060,2023-11-28,GSW @ SAC,L,1610612744,GSW,2023-24
0022300258,2023-11-29,DET vs. LAL,L,1610612765,DET,2023-24
0022300259,2023-11-29,WAS @ ORL,L,1610612764,WAS,2023-24
0022300260,2023-11-29,PHX @ TOR,L,1610612756,PHX,2023-24
0022300261,2023-11-29,MEM vs. UTA,W,1610612763,MEM,2023-24
0022300262,2023-11-29,PHI @ NOP,L,1610612755,PHI,2023-24
0022300263,2023-11-29,DEN vs. HOU,W,1610612743,DEN,2023-24
0022300264,2023-11-29,LAC @ SAC,W,1610612746,LAC,2023-24
0022300265,2023-11-30,CLE vs. POR,L,1610612739,CLE,2023-24
0022300266,2023-11-30,BKN vs. CHA,L,1610612751,BKN,2023-24
0022300267,2023-11-30,MIA vs. IND,W,1610612748,MIA,2023-24
0022300268,2023-11-30,NYK vs. DET,W,1610612752,NYK,2023-24
0022300269,2023-11-30,MIL @ CHI,L,1610612749,MIL,2023-24
0022300270,2023-11-30,MIN vs. UTA,W,1610612750,MIN,2023-24
0022300271,2023-11-30,OKC vs. LAL,W,1610612760,OKC,2023-24
0022300272,2023-11-30,SAS vs. ATL,L,1610612759,SAS,2023-24
0022300273,2023-11-30,GSW vs. LAC,W,1610612744,GSW,2023-24
0022300274,2023-12-01,ORL vs. WAS,W,1610612753,ORL,2023-24
0022300275,2023-12-01,PHI @ BOS,L,1610612755,PHI,2023-24
0022300276,2023-12-01,NYK @ TOR,W,1610612752,NYK,2023-24
0022300277,2023-12-01,DAL vs. MEM,L,1610612742,DAL,2023-24
0022300278,2023-12-01,SAS @ NOP,L,1610612759,SAS,2023-24
0022300279,2023-12-01,PHX vs. DEN,L,1610612756,PHX,2023-24
0022300280,2023-12-02,LAC vs. GSW,W,1610612746,LAC,2023-24
0022300281,2023-12-02,MIN @ CHA,W,1610612750,MIN,2023-24
0022300282,2023-12-02,ORL @ BKN,L,1610612753,ORL,2023-24
0022300283,2023-12-02,DET vs. CLE,L,1610612765,DET,2023-24
0022300284,2023-12-02,MIA vs. IND,L,1610612748,MIA,2023-24
0022300285,2023-12-02,CHI vs. NOP,W,1610612741,CHI,2023-24
0022300286,2023-12-02,ATL @ MIL,L,1610612737,ATL,2023-24
0022300287,2023-12-02,OKC @ DAL,W,1610612760,OKC,2023-24
0022300288,2023-12-02,MEM @ PHX,L,1610612763,MEM,2023-24
0022300289,2023-12-02,POR @ UTA,L,1610612757,POR,2023-24
0022300290,2023-12-02,DEN @ SAC,L,1610612743,DEN,2023-24
0022300291,2023-12-02,HOU @ LAL,L,1610612745,HOU,2023-24
0022301202,2023-12-04,BOS @ IND,L,1610612738,BOS,2023-24
0022301204,2023-12-04,NOP @ SAC,W,1610612740,NOP,2023-24
0022301201,2023-12-05,MIL vs. NYK,W,1610612749,MIL,2023-24
0022301203,2023-12-05,LAL vs. PHX,W,1610612747,LAL,2023-24
0022301205,2023-12-06,CLE vs. ORL,W,1610612739,CLE,2023-24
0022301206,2023-12-06,MEM @ DET,W,1610612763,MEM,2023-24
0022301207,2023-12-06,MIA @ TOR,W,1610612748,MIA,2023-24
0022301208,2023-12-06,PHI @ WAS,W,1610612755,PHI,2023-24
0022301209,2023-12-06,ATL vs. BKN,L,1610612737,ATL,2023-24
0022301210,2023-12-06,SAS @ MIN,L,1610612759,SAS,2023-24
0022301211,2023-12-06,CHA @ CHI,L,1610612766,CHA,2023-24
0022301212,2023-12-06,OKC @ HOU,L,1610612760,OKC,2023-24
0022301213,2023-12-06,UTA @ DAL,L,1610612762,UTA,2023-24
0022301214,2023-12-06,GSW vs. POR,W,1610612744,GSW,2023-24
0022301215,2023-12-06,DEN @ LAC,L,1610612743,DEN,2023-24
0022301229,2023-12-07,MIL vs. IND,L,1610612749,MIL,2023-24
0022301230,2023-12-07,LAL vs. NOP,W,1610612747,LAL,2023-24
0022301216,2023-12-08,TOR @ CHA,L,1610612761,TOR,2023-24
0022301217,2023-12-08,DET @ ORL,L,1610612765,DET,2023-24
0022301218,2023-12-08,PHI vs. ATL,W,1610612755,PHI,2023-24
0022301219,2023-12-08,BKN vs. WAS,W,1610612751,BKN,2023-24
0022301220,2023-12-08,CLE @ MIA,W,1610612739,CLE,2023-24
0022301221,2023-12-08,MEM vs. MIN,L,1610612763,MEM,2023-24
0022301222,2023-12-08,OKC vs. GSW,W,1610612760,OKC,2023-24
0022301223,2023-12-08,SAS vs. CHI,L,1610612759,SAS,2023-24
0022301224,2023-12-08,HOU @ DEN,W,1610612745,HOU,2023-24
0022301225,2023-12-08,UTA vs. LAC,L,1610612762,UTA,2023-24
0022301226,2023-12-08,DAL @ POR,W,1610612742,DAL,2023-24
0022301227,2023-12-08,NYK @ BOS,L,1610612752,NYK,2023-24
0022301228,2023-12-08,SAC @ PHX,W,1610612758,SAC,2023-24
0022300292,2023-12-11,MIA @ CHA,W,1610612748,MIA,2023-24
0022300293,2023-12-11,IND @ DET,W,1610612754,IND,2023-24
0022300294,2023-12-11,CLE @ ORL,L,1610612739,CLE,2023-24
0022300295,2023-12-11,WAS @ PHI,L,1610612764,WAS,2023-24
0022300296,2023-12-11,DEN @ ATL,W,1610612743,DEN,2023-24
0022300297,2023-12-11,NYK vs. TOR,W,1610612752,NYK,2023-24
0022300298,2023-12-11,SAS @ HOU,L,1610612759,SAS,2023-24
0022300299,2023-12-11,MEM vs. DAL,L,1610612763,MEM,2023-24
0022300300,2023-12-11,CHI @ MIL,L,1610612741,CHI,2023-24
0022300301,2023-12-11,NOP vs. MIN,W,1610612740,NOP,2023-24
0022300302,2023-12-11,OKC vs. UTA,W,1610612760,OKC,2023-24
0022300303,2023-12-11,BKN @ SAC,L,1610612751,BKN,2023-24
0022300304,2023-12-11,LAC vs. POR,W,1610612746,LAC,2023-24
0022300305,2023-12-12,BOS vs. CLE,W,1610612738,BOS,2023-24
0022300306,2023-12-12,DAL vs. LAL,W,1610612742,DAL,2023-24
0022300307,2023-12-12,CHI vs. DEN,L,1610612741,CHI,2023-24
0022300308,2023-12-12,PHX vs. GSW,W,1610612756,PHX,2023-24
0022300309,2023-12-12,SAC @ LAC,L,1610612758,SAC,2023-24
0022300310,2023-12-13,DET vs. PHI,L,1610612765,DET,2023-24
0022300311,2023-12-13,NOP @ WAS,W,1610612740,NOP,2023-24
0022300312,2023-12-13,CHA @ MIA,L,1610612766,CHA,2023-24
0022300313,2023-12-13,TOR vs. ATL,W,1610612761,TOR,2023-24
0022300314,2023-12-13,HOU vs. MEM,W,1610612745,HOU,2023-24
0022300315,2023-12-13,MIL vs. IND,W,1610612749,MIL,2023-24
0022300316,2023-12-13,SAS vs. LAL,L,1610612759,SAS,2023-24
0022300317,2023-12-13,BKN @ PHX,W,1610612751,BKN,2023-24
0022300318,2023-12-13,NYK @ UTA,L,1610612752,NYK,2023-24
0022300319,2023-12-14,BOS vs. CLE,W,1610612738,BOS,2023-24
0022300320,2023-12-14,MIA vs. CHI,L,1610612748,MIA,2023-24
0022300321,2023-12-14,DAL vs. MIN,L,1610612742,DAL,2023-24
0022300322,2023-12-14,BKN @ DEN,L,1610612751,BKN,2023-24
0022300323,2023-12-14,UTA @ POR,W,1610612762,UTA,2023-24
0022300324,2023-12-14,SAC vs. OKC,W,1610612758,SAC,2023-24
0022300325,2023-12-14,LAC vs. GSW,W,1610612746,LAC,2023-24
0022300326,2023-12-15,CHA vs. NOP,L,1610612766,CHA,2023-24
0022300327,2023-12-15,DET @ PHI,L,1610612765,DET,2023-24
0022300328,2023-12-15,IND @ WAS,L,1610612754,IND,2023-24
0022300329,2023-12-15,ORL @ BOS,L,1610612753,ORL,2023-24
0022300330,2023-12-15,ATL @ TOR,W,1610612737,ATL,2023-24
0022300331,2023-12-15,LAL @ SAS,L,1610612747,LAL,2023-24
0022300332,2023-12-15,MEM vs. HOU,L,1610612763,MEM,2023-24
0022300333,2023-12-15,NYK @ PHX,W,1610612752,NYK,2023-24
0022300334,2023-12-16,DET @ MIL,L,1610612765,DET,2023-24
0022300335,2023-12-16,PHI @ CHA,W,1610612755,PHI,2023-24
0022300336,2023-12-16,ATL @ CLE,L,1610612737,ATL,2023-24
0022300337,2023-12-16,CHI @ MIA,L,1610612741,CHI,2023-24
0022300338,2023-12-16,MIN vs. IND,W,1610612750,MIN,2023-24
0022300339,2023-12-16,BKN @ GSW,L,1610612751,BKN,2023-24
0022300340,2023-12-16,DEN vs. OKC,L,1610612743,DEN,2023-24
0022300341,2023-12-16,POR vs. DAL,L,1610612757,POR,2023-24
0022300342,2023-12-16,SAC vs. UTA,W,1610612758,SAC,2023-24
0022300343,2023-12-16,LAC vs. NYK,W,1610612746,LAC,2023-24
0022300344,2023-12-17,BOS vs. ORL,W,1610612738,BOS,2023-24
