game_id,game_date,matchup,win_loss,minutes,field_goals_made,field_goals_attempted,field_goal_pct,three_pointers_made,three_pointers_attempted,three_point_pct,free_throws_made,free_throws_attempted,free_throw_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,points,plus_minus
22301159,2024-04-10,ATL vs. CHA,L,26.0,4,7,0.571,4,7,0.571,0,0,0.0,2,1,3,1,0,0,1,1,12,-20
22301076,2024-03-30,ATL vs. MIL,L,4.0,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,-2
22301051,2024-03-27,ATL vs. POR,W,17.0,4,6,0.667,3,5,0.6,0,0,0.0,0,2,2,0,1,0,0,0,11,-6
22301034,2024-03-25,ATL vs. BOS,W,2.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4
22301021,2024-03-23,ATL vs. CHA,W,19.0,2,5,0.4,1,4,0.25,0,0,0.0,1,3,4,2,1,0,1,1,5,17
22300953,2024-03-13,ATL @ POR,L,5.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-8
22300818,2024-02-25,LAL @ PHX,L,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,2
22300813,2024-02-23,LAL vs. SAS,W,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4
22300802,2024-02-22,LAL @ GSW,L,6.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,-1
22300788,2024-02-14,LAL @ UTA,W,8.0,1,4,0.25,1,4,0.25,0,0,0.0,0,0,0,1,0,0,0,1,3,-6
22300747,2024-02-09,LAL vs. NOP,W,3.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,2
22300684,2024-02-01,LAL @ BOS,W,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0
22300669,2024-01-30,LAL @ ATL,L,3.0,2,4,0.5,2,3,0.667,0,0,0.0,0,1,1,1,0,0,0,0,6,2
22300531,2024-01-11,LAL vs. PHX,L,5.0,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,1,0,0,0,1,3,4
22300161,2023-11-08,NYK vs. SAS,W,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2
22300112,2023-10-31,NYK @ CLE,W,3.0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0
22300090,2023-10-28,NYK @ NOP,L,3.0,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,1,0,0,0,1,3,10
