game_id,game_date,matchup,win_loss,minutes,field_goals_made,field_goals_attempted,field_goal_pct,three_pointers_made,three_pointers_attempted,three_point_pct,free_throws_made,free_throws_attempted,free_throw_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,points,plus_minus
22300861,2024-03-01,MEM vs. POR,L,17.0,0,1,0.0,0,0,0.0,0,2,0.0,0,1,1,0,1,0,2,2,0,-20
22300845,2024-02-28,MEM @ MIN,L,7.0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,2,0,0,0,1,0,-1
22300830,2024-02-26,MEM vs. BKN,L,22.0,1,3,0.333,0,1,0.0,0,0,0.0,0,4,4,1,0,0,0,1,2,-6
22300790,2024-02-15,MEM vs. MIL,W,11.0,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,-2
22300766,2024-02-12,MEM vs. NOP,L,25.0,5,12,0.417,1,7,0.143,0,0,0.0,0,2,2,1,2,0,1,1,11,-1
22300725,2024-02-06,PHX vs. MIL,W,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3
22300705,2024-02-04,PHX @ WAS,W,8.0,3,4,0.75,1,2,0.5,0,0,0.0,0,0,0,0,2,0,1,0,7,-1
22300677,2024-01-31,PHX @ BKN,W,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
22300625,2024-01-24,PHX @ DAL,W,7.0,1,1,1.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,1,2,-5
22300531,2024-01-11,PHX @ LAL,W,5.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,1,0,-7
22300511,2024-01-08,PHX @ LAC,L,5.0,0,2,0.0,0,2,0.0,1,2,0.5,0,0,0,0,0,0,0,1,1,-3
22300489,2024-01-05,PHX vs. MIA,W,9.0,1,3,0.333,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,-7
22300456,2024-01-01,PHX vs. POR,W,6.0,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-5
22300418,2023-12-27,PHX @ HOU,W,2.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2
22300387,2023-12-22,PHX @ SAC,L,12.0,1,4,0.25,0,3,0.0,0,0,0.0,0,2,2,0,0,0,0,2,2,5
22300333,2023-12-15,PHX vs. NYK,L,8.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
22300317,2023-12-13,PHX vs. BKN,L,7.0,0,2,0.0,0,2,0.0,0,0,0.0,1,0,1,0,0,0,0,2,0,-13
22300308,2023-12-12,PHX vs. GSW,W,20.0,1,4,0.25,1,4,0.25,0,0,0.0,0,1,1,1,1,1,1,2,3,11
22301228,2023-12-08,PHX vs. SAC,L,24.0,3,8,0.375,3,8,0.375,0,0,0.0,0,2,2,1,0,0,0,0,9,-13
22300288,2023-12-02,PHX vs. MEM,W,15.0,1,2,0.5,1,2,0.5,1,2,0.5,1,1,2,0,1,0,2,3,4,3
22300260,2023-11-29,PHX @ TOR,L,16.0,0,5,0.0,0,3,0.0,1,2,0.5,1,0,1,0,1,2,1,0,1,4
22300247,2023-11-26,PHX @ NYK,W,15.0,2,4,0.5,2,4,0.5,1,2,0.5,0,0,0,0,0,0,0,1,7,5
22300035,2023-11-17,PHX @ UTA,W,10.0,1,3,0.333,1,2,0.5,0,0,0.0,1,1,2,0,0,0,0,1,3,2
22300197,2023-11-15,PHX vs. MIN,W,23.0,1,6,0.167,1,4,0.25,0,0,0.0,0,2,2,3,0,1,0,1,3,-1
22300185,2023-11-12,PHX vs. OKC,L,17.0,2,2,1.0,2,2,1.0,0,0,0.0,0,0,0,2,0,0,0,1,6,10
22300015,2023-11-10,PHX vs. LAL,L,14.0,1,4,0.25,1,3,0.333,0,0,0.0,1,0,1,0,0,0,0,5,3,6
22300162,2023-11-08,PHX @ CHI,W,18.0,2,5,0.4,2,5,0.4,0,0,0.0,0,5,5,0,0,1,3,2,6,-11
22300140,2023-11-05,PHX @ DET,W,20.0,2,4,0.5,1,3,0.333,1,1,1.0,0,1,1,0,0,0,2,1,6,13
22300132,2023-11-04,PHX @ PHI,L,22.0,1,4,0.25,1,4,0.25,2,2,1.0,3,2,5,0,1,0,1,2,5,-13
22300131,2023-11-02,PHX vs. SAS,L,26.0,1,5,0.2,0,4,0.0,1,2,0.5,0,4,4,1,0,0,0,1,3,0
22300113,2023-10-31,PHX vs. SAS,L,19.0,4,8,0.5,3,7,0.429,0,0,0.0,1,2,3,2,1,0,2,1,11,-6
22300094,2023-10-28,PHX vs. UTA,W,21.0,2,7,0.286,1,4,0.25,2,2,1.0,1,3,4,0,2,1,0,2,7,2
22300076,2023-10-26,PHX @ LAL,L,15.0,1,2,0.5,1,1,1.0,0,0,0.0,0,1,1,0,0,0,1,2,3,-16
22300062,2023-10-24,PHX @ GSW,W,18.0,3,5,0.6,2,4,0.5,0,0,0.0,0,4,4,0,0,1,1,2,8,7
