game_id,game_date,matchup,win_loss,minutes,field_goals_made,field_goals_attempted,field_goal_pct,three_pointers_made,three_pointers_attempted,three_point_pct,free_throws_made,free_throws_attempted,free_throw_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,points,plus_minus
22301200,2024-04-14,SAC vs. POR,W,26.0,10,14,0.714,2,3,0.667,2,2,1.0,0,2,2,3,3,1,1,1,24,13
22301185,2024-04-12,SAC vs. PHX,L,41.0,9,23,0.391,3,8,0.375,2,2,1.0,0,5,5,6,4,0,2,4,23,3
22301170,2024-04-11,SAC vs. NOP,L,41.0,11,18,0.611,3,7,0.429,8,10,0.8,0,5,5,8,2,0,6,3,33,3
22301153,2024-04-09,SAC @ OKC,L,43.0,12,29,0.414,7,17,0.412,2,4,0.5,0,8,8,6,2,0,2,2,33,-3
22301141,2024-04-07,SAC @ BKN,W,34.0,8,20,0.4,3,11,0.273,1,2,0.5,1,4,5,3,1,0,1,3,20,16
22301118,2024-04-05,SAC @ BOS,L,44.0,16,29,0.552,7,13,0.538,1,2,0.5,1,3,4,2,1,0,1,2,40,2
22301112,2024-04-04,SAC @ NYK,L,39.0,11,26,0.423,6,13,0.462,1,1,1.0,1,6,7,7,3,1,4,2,29,-7
22301101,2024-04-02,SAC vs. LAC,W,34.0,6,20,0.3,1,7,0.143,7,7,1.0,0,3,3,7,1,1,0,2,20,13
22301086,2024-03-31,SAC vs. UTA,W,36.0,7,15,0.467,2,7,0.286,8,10,0.8,0,6,6,12,3,2,5,3,24,28
22301073,2024-03-29,SAC vs. DAL,L,40.0,9,22,0.409,3,7,0.429,2,2,1.0,1,5,6,5,3,0,1,3,23,-3
22301047,2024-03-26,SAC vs. DAL,L,32.0,6,18,0.333,2,4,0.5,4,4,1.0,2,3,5,3,1,0,3,3,18,-27
22301042,2024-03-25,SAC vs. PHI,W,37.0,8,18,0.444,2,6,0.333,5,6,0.833,2,6,8,5,2,1,0,2,23,16
22301020,2024-03-23,SAC @ ORL,W,36.0,10,22,0.455,3,12,0.25,8,9,0.889,2,6,8,2,3,0,2,3,31,14
22301005,2024-03-21,SAC @ WAS,L,37.0,10,30,0.333,5,15,0.333,0,0,0.0,3,2,5,5,6,1,3,4,25,-7
22300999,2024-03-20,SAC @ TOR,W,28.0,8,15,0.533,3,7,0.429,1,2,0.5,0,4,4,5,2,0,3,0,20,22
22300989,2024-03-18,SAC vs. MEM,W,43.0,8,16,0.5,4,7,0.571,3,4,0.75,1,6,7,10,3,1,6,4,23,0
22300975,2024-03-16,SAC vs. NYK,L,36.0,5,19,0.263,2,7,0.286,8,10,0.8,1,6,7,9,2,0,3,4,20,0
22300954,2024-03-13,SAC vs. LAL,W,35.0,9,20,0.45,1,5,0.2,2,2,1.0,1,3,4,7,1,0,2,3,21,13
22300945,2024-03-12,SAC vs. MIL,W,32.0,11,17,0.647,4,5,0.8,3,3,1.0,1,5,6,7,2,1,4,2,29,25
22300929,2024-03-10,SAC vs. HOU,L,34.0,7,21,0.333,2,9,0.222,2,2,1.0,0,9,9,1,1,1,0,2,18,-9
