game_id,game_date,matchup,win_loss,minutes,field_goals_made,field_goals_attempted,field_goal_pct,three_pointers_made,three_pointers_attempted,three_point_pct,free_throws_made,free_throws_attempted,free_throw_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,points,plus_minus
22301164,2024-04-10,DEN vs. MIN,W,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-1
22301154,2024-04-09,DEN @ UTA,W,2.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,1,1,0,0,0,-2
22301130,2024-04-06,DEN vs. ATL,W,3.0,2,2,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,4,7
22301077,2024-03-31,DEN vs. CLE,W,4.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,4
22301071,2024-03-29,DEN vs. MIN,L,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2
22301040,2024-03-25,DEN vs. MEM,W,3.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,-3
22300965,2024-03-15,DEN @ SAS,W,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2
22300922,2024-03-09,DEN vs. UTA,W,1.0,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,2
22300847,2024-02-28,DEN vs. SAC,W,4.0,1,1,1.0,1,1,1.0,0,0,0.0,0,2,2,0,0,0,0,0,3,-1
22300824,2024-02-25,DEN @ GSW,W,2.0,0,0,0.0,0,0,0.0,2,2,1.0,1,1,2,0,0,0,0,0,2,2
22300812,2024-02-23,DEN @ POR,W,2.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-7
22300800,2024-02-22,DEN vs. WAS,W,4.0,1,2,0.5,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,2,2,-4
22300746,2024-02-09,DEN @ SAC,L,4.0,1,1,1.0,1,1,1.0,0,0,0.0,0,2,2,0,0,0,0,0,3,-1
22300697,2024-02-02,DEN vs. POR,W,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,2
22300631,2024-01-25,DEN @ NYK,L,5.0,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,2,3,-3
22300539,2024-01-12,DEN vs. NOP,W,2.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-6
22300524,2024-01-10,DEN @ UTA,L,6.0,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,1,0,0,1,1,2,12
22300502,2024-01-07,DEN vs. DET,W,2.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-6
22300257,2023-11-27,DEN @ LAC,W,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
22300252,2023-11-26,DEN vs. SAS,W,2.0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-4
